,overall_token_importance
[CLS],-2.4609291061955133e-06
summary,-1.5709256552875563e-06
:,-5.893931030440857e-07
dar,2.817213898394504e-06
##nell,1.352304729526441e-06
jackson,-1.0745169751850196e-06
is,4.981120175678826e-07
a,3.787208932857121e-07
dedicated,1.4865278188074062e-06
and,6.701888606486592e-07
experienced,1.0963919299491312e-06
professional,8.437628422042948e-07
in,4.136573704354813e-07
the,-1.3574521260871918e-06
food,6.26277771272669e-07
and,1.3761182667205455e-06
beverage,-3.0554019901231012e-06
industry,1.418598878323773e-07
",",-2.4878297756524693e-06
with,2.022813247078586e-06
certification,1.8022097323073512e-06
##s,1.1555047906420658e-06
as,1.6042619417610093e-06
an,1.1885753904069405e-06
executive,1.1472536393162347e-06
chef,1.0004857960904025e-06
and,3.5822126446065603e-07
in,-7.28720614908271e-07
nutrition,-2.710192080796942e-06
and,1.0393175398147957e-06
human,-7.32349099075601e-07
resource,-1.7519616004241657e-06
management,-5.645499369168842e-07
.,-5.125487663517108e-07
he,-9.765475067300476e-07
has,1.5125965241377576e-06
managed,3.0071334351444206e-06
food,-5.049887595744053e-07
service,8.347311617078485e-07
operations,1.6459170039677052e-06
",",-3.0069873466690017e-07
maintained,3.8828591183320935e-06
client,5.368120639917225e-07
relations,1.5576150449908942e-06
",",-3.174528042855613e-06
and,1.0823013118808308e-06
ensured,2.2019642242774224e-06
budget,-1.680188558298859e-06
##ary,6.666325010467495e-07
compliance,1.972772736930825e-06
",",-8.548619675994132e-07
sanitation,2.2694537375513496e-07
",",-2.664016028708311e-06
and,8.105592112488407e-07
employee,5.142845085427093e-07
hr,-1.5726961835202805e-07
management,8.584750640990812e-07
.,-4.6490259371842383e-07
dar,1.5345289432850443e-06
##nell,8.829683229520321e-07
has,2.349270142571502e-06
a,3.2717999482491615e-07
culinary,1.1382833193508302e-07
arts,-6.350163608837164e-07
diploma,1.2143879628169458e-06
from,-1.8665375487911203e-08
the,-2.664110394766641e-06
culinary,-1.7242320528085895e-06
academy,3.884005796876591e-07
of,3.007511091320453e-06
south,-4.718101066544156e-07
dakota,2.4459879478958165e-06
.,-8.565962025487606e-07
key,-2.054711280634259e-06
skills,-2.0537782992748176e-06
:,-2.0259973996200355e-06
coaching,-6.670645551315793e-07
",",-2.2916555057199148e-06
cost,-1.4588042483839936e-06
control,-9.748557809488422e-08
",",-2.5315600448564134e-06
client,1.531034554290809e-07
relations,-3.520593803823198e-07
",",-2.735248856116176e-06
hiring,-8.950411842361501e-07
",",-3.4140250364668507e-06
hr,-3.767825578647102e-07
",",-2.5229023633152934e-06
inventory,-3.9679649501200267e-07
control,-5.842597073259068e-07
",",-2.7878330441837386e-06
personnel,-1.0578743327340313e-06
management,3.6052674304355984e-07
",",-2.9610043218420647e-06
purchasing,1.1856026713487971e-06
",",-3.5575316482391863e-06
quality,-2.1191719558752938e-06
control,1.0834817300538324e-06
",",-3.465455538003562e-06
safety,1.1568138951757e-06
",",-4.514922493485583e-06
supervision,-6.021124395482126e-07
experience,1.1128595678313483e-07
:,-1.8500419295845694e-06
account,1.789936873817172e-06
director,1.7541918722767289e-06
",",-1.5286959795490423e-06
executive,6.559364718501137e-07
chef,3.1766959213764154e-07
",",-1.4068177207932308e-06
executive,6.900904857739146e-07
sous,2.865190136203106e-06
chef,1.1806654722797537e-06
",",-8.627077161720637e-07
sous,1.4972717554590124e-06
chef,3.427808792623855e-07
",",-1.2849898099215295e-06
line,-4.522334099564571e-07
chef,4.2831646844748874e-07
",",-1.9814719347252436e-06
prep,-3.4833753498944874e-07
chef,7.600279609870703e-07
education,1.733642031543217e-06
:,-1.4203573786233567e-06
diploma,1.972495005680143e-07
in,-1.3507905279108945e-06
culinary,5.887171696611233e-07
arts,-5.736129831099512e-07
from,-1.1009617681149186e-06
the,-3.4620835122155303e-06
culinary,-9.033509567892382e-07
academy,2.262811177194305e-07
of,2.6470662996685896e-06
south,-9.772333374657227e-07
dakota,1.8944925014671199e-06
overall,-9.948009490996523e-07
",",-1.2771003272868029e-06
dar,1.6252533175650287e-06
##nell,-2.500916000322301e-07
jackson,-1.703341008392014e-06
is,3.767902156541389e-08
a,-8.097080050154808e-08
highly,2.2663219567625947e-08
skilled,4.738648051520568e-07
and,-2.5534191225376303e-07
experienced,1.822746588593569e-06
professional,2.342850851787267e-07
in,-3.519173744415763e-07
the,-2.1375243214518157e-06
food,-7.500756349243472e-07
and,-8.623261719543533e-07
beverage,-3.5205541534409876e-06
industry,-1.3616299430076785e-06
",",-3.73519064412091e-06
with,2.5043706203793804e-06
a,7.690153774967144e-07
strong,-4.398301651717572e-07
background,1.1913182599392553e-06
in,-4.346359946557496e-07
culinary,-4.049870478477501e-07
arts,-1.4439302991440415e-06
",",-1.239560996736382e-06
management,2.860634626049628e-07
",",-4.332016532223474e-06
and,7.063916220423842e-07
client,-5.423072774956866e-07
relations,-4.955285831700175e-07
.,-9.809884181683062e-07
[SEP],-1.8161769466400582e-06
RACE,1.139635137370476e-07
GENDER,9.862688110651163e-07
PARTY,1.5445076417819337e-07
