,overall_token_importance
[CLS],-2.522042819826772e-07
ha,-2.8836517358818994e-07
##kim,-1.7830916075003503e-07
washington,7.320155494094337e-07
is,-8.809647372362477e-07
an,-5.96946984766942e-07
experienced,6.640158360998422e-08
human,5.178099104584082e-07
resources,1.9313167535716953e-09
manager,-2.732847145522491e-07
with,-7.147741258806648e-07
a,-3.85846920390842e-07
strong,-2.5646763810945384e-07
background,-5.992604219791511e-07
in,-1.1227264748655848e-06
leadership,9.695791984914963e-08
and,-9.698069894934256e-07
business,6.447458656965272e-07
ac,-7.849519326529932e-07
##umen,-3.2182228672896596e-07
.,3.6782341785039697e-07
he,7.639105889584227e-09
is,-1.2413867582662785e-06
knowledge,-6.731982141865453e-07
##able,-4.546471013487871e-07
in,-1.0189379807918312e-06
federal,1.1379279093293839e-06
and,-5.387464212494632e-07
state,3.6002031500457164e-07
labor,8.880392638601997e-08
and,-7.301319021296145e-07
employment,1.2190983733359514e-07
law,-1.9034524463297097e-08
",",-6.46109007055988e-07
proficient,-2.5904328838631705e-07
in,-9.798359306606751e-07
project,1.3233270316424433e-07
management,-7.393113244860005e-08
",",8.489290383925412e-08
and,-9.176125437205689e-07
skilled,2.538518900342064e-07
in,-7.325012152532088e-07
analyzing,-1.6568137319220336e-07
profit,4.723612326638826e-07
&,-7.631008345997492e-07
loss,-4.887112399965227e-07
statements,9.516569228517471e-08
.,4.181831680030089e-07
ha,-7.622692641150637e-08
##kim,2.1362187801773477e-07
has,-6.233328504899081e-07
been,-5.950140615668637e-07
an,-5.437612186281914e-07
effective,2.5730999268329427e-07
leader,-3.248753792140534e-07
and,-3.9708331744073556e-07
change,8.504555349266837e-07
agent,-3.850110653892524e-07
",",-5.54071322264437e-07
managing,4.422465120482198e-07
a,4.869525332831937e-07
team,5.689484836545988e-08
of,-2.4916055320578165e-08
hr,9.017551478411467e-07
professionals,3.250143455563089e-07
to,7.220321445909295e-07
exceed,3.928813622304383e-07
business,3.6865151083546606e-07
expectations,-5.519966603531477e-07
and,-5.996643288305227e-07
goals,-8.854717335407564e-07
.,3.5482756407429174e-07
he,-1.6375920673538933e-07
is,-1.304905859155278e-06
experienced,1.681227210027741e-09
in,-1.1825079344909927e-06
driving,-7.32848162083654e-07
performance,-2.7720081525169184e-08
initiatives,2.1218937232954475e-07
",",-1.3696459163558475e-06
developing,-8.986939398324513e-07
employee,6.658938539513584e-07
engagement,-1.2422086454635737e-07
programs,-1.6181424949684703e-07
",",-6.710106745272536e-08
and,-1.3221372594540268e-06
advising,-5.593589222821158e-07
on,-7.155506789025564e-07
hr,9.362429228259512e-07
policies,-1.2006847299290981e-07
and,-6.075294642582106e-07
practices,-8.04323811034328e-08
.,4.2231247828345843e-07
ha,-1.5685486721686635e-07
##kim,8.956041702991896e-08
holds,-1.427171247589617e-06
a,-4.915750724307828e-07
masters,-4.463653346456639e-07
in,-9.579137530804878e-07
human,1.8419870403728118e-07
resource,-1.6972923035213535e-07
management,8.099005784208468e-08
and,-1.123941604017547e-06
is,-1.4110659804452263e-06
certified,-3.1063503402527194e-07
as,-6.306454966471389e-07
a,-3.4820554162728633e-07
senior,2.1165663116346684e-07
professional,3.715806151374938e-09
in,-1.0979201589710182e-06
human,6.377329724948652e-08
resources,-4.996428814882767e-07
(,-6.995969075385232e-07
sp,2.933089052226095e-07
##hr,1.5252057282147738e-07
),4.265879689281198e-07
.,3.8017795248187603e-07
he,3.6772749445392546e-08
is,-1.3254899566298343e-06
a,-5.823142095847115e-07
member,-8.839455537331696e-07
of,-1.1399522184740934e-06
the,-5.049596916596633e-07
society,-6.04823065877138e-07
for,-8.662099669957388e-07
human,6.523490327718e-07
resource,-1.6541216852701183e-07
management,1.7327169837830512e-07
(,7.798288717136684e-08
sh,-2.5016010310975304e-07
##rm,1.2596816603056263e-08
),1.552570423363165e-07
and,-9.047050548062718e-07
has,-9.337597412586962e-07
expertise,6.10188581085393e-09
in,-5.955572143905841e-07
areas,-3.74299588309666e-07
such,-9.848140335927275e-07
as,-7.970493225129338e-07
training,-4.690607152568141e-07
",",-1.2497947562446364e-06
recruitment,-4.0615132258540363e-07
",",-1.2830044601750287e-06
employee,6.847790863479429e-07
relations,-9.558119229046073e-07
",",1.298545314741086e-07
and,-1.1680167979906018e-06
organizational,4.390851735613255e-07
development,-7.262367556640441e-07
.,3.5308831749715437e-07
[SEP],4.6748167839894267e-07
RACE,1.139635137370476e-07
GENDER,9.862688110651163e-07
PARTY,-1.212207179079883e-07
