,overall_token_importance
[CLS],-2.8507675417234986e-07
tyrone,-1.7026584981746286e-06
jones,-1.6640553884912268e-06
is,-4.914789833374835e-07
a,2.2369358535673928e-07
highly,-8.929342279728953e-08
motivated,5.030820995419987e-07
individual,2.5109673560204833e-08
with,1.1315419046764566e-07
exceptional,-1.9225305226078998e-07
customer,-7.358438858371612e-07
service,-5.75570191268011e-07
skills,-3.080424860158814e-07
",",-2.1834418793091465e-07
seeking,-9.768103262957169e-08
professional,2.0555991261049542e-07
growth,2.1621853117962242e-07
.,8.284720969889201e-07
he,-4.353092136148827e-08
has,-9.350360652381872e-08
experience,8.205365949923279e-07
working,4.1280297362105496e-07
as,-3.7090746771319285e-07
a,3.696425951395505e-07
customer,-6.599460768925467e-08
care,-1.665318878421082e-07
advocate,-3.724427027996476e-07
and,7.25202587592757e-07
representative,-4.255800555952909e-08
",",-7.871174178590156e-07
where,3.166877349735263e-07
he,6.761632195434174e-07
responded,-6.492516446078565e-07
to,-6.218868161380086e-07
inquiries,-8.197794110189766e-07
",",1.9319578639338634e-07
resolved,-4.629321481456789e-07
issues,-7.317743169960247e-07
",",6.812667932827633e-07
and,6.230111616524607e-07
maintained,-3.7808349656586754e-07
knowledge,2.2085416568085968e-07
of,-2.3331505019468898e-07
benefits,-3.945169686559635e-07
and,3.6251026922348843e-07
regulations,-1.4201575482967849e-08
.,8.291714024712534e-07
tyrone,-5.993176960790903e-07
also,1.2063170720882624e-06
has,1.0207667969829042e-08
experience,1.0348973935690014e-06
as,1.1734626234692407e-07
a,8.300828573993407e-07
makeup,4.869149744744097e-07
artist,6.78653689742585e-07
",",7.183557141913318e-07
skin,-1.3533850320351456e-07
##care,7.594327207157954e-07
specialist,-1.494222348217589e-08
",",6.110945931797668e-07
server,6.537543914190641e-08
/,1.4281837616468858e-07
waitress,-1.901791820051373e-07
",",2.696836176508912e-07
and,3.7486643221349926e-07
beauty,1.2067293423586163e-07
advisor,5.112631919673633e-07
manager,1.8995490235343702e-07
",",-9.413188454374145e-07
where,5.286890329648761e-07
he,7.317301818628399e-07
excelled,6.293656031472374e-07
in,8.777083634081523e-07
sales,5.780564865792363e-07
goals,1.7385346857424235e-07
",",4.194826218235332e-07
customer,6.238422324898571e-07
relations,-7.220486690685235e-07
",",5.492339553718981e-07
and,6.298486661176022e-07
staff,2.2361309518289652e-07
management,-9.728337991124757e-08
.,8.338102787005082e-07
he,1.972658518204576e-07
is,3.9358821057737454e-07
proficient,2.104169242993643e-09
in,3.5385660013223976e-07
communication,-1.49770434534042e-06
",",-3.169694314680312e-07
client,-2.3717058238095322e-07
relations,-1.158179474434853e-06
",",-4.3154829016361644e-07
sales,-4.845791945051066e-07
knowledge,-2.0119172601937144e-07
",",6.305481814443243e-07
and,1.8752724478146304e-07
cash,-4.845418384636466e-07
management,-2.9561159055638474e-07
.,8.337268998203764e-07
tyrone,-1.2116020105669772e-06
holds,-8.610831652370704e-07
a,3.240217238309262e-08
high,4.2981813809960725e-07
school,1.0398406102972276e-06
diploma,1.2595884588699905e-06
and,1.2041689403064826e-06
is,9.128763536807722e-08
a,5.364291738708114e-07
quick,-1.39942666618219e-07
learn,5.211997842112988e-07
##er,5.442833684135721e-07
with,-6.645691634533702e-08
a,3.8475876837989596e-07
strong,4.659202789726087e-08
attention,3.589561206715335e-07
to,-5.111327217018118e-07
detail,-4.498764308551307e-07
.,8.293555566049049e-07
he,-2.8721352911110423e-07
is,-3.8141794628731516e-07
actively,-5.563137344519602e-07
involved,-1.819033641601265e-07
in,-5.794133177711921e-07
supporting,-5.668111514183169e-07
the,-4.5003068487650727e-07
republican,-8.799646939607574e-07
party,2.620371480288191e-07
through,-2.640938175542728e-07
volunteer,-1.2257023023333202e-06
work,-7.029602122965786e-07
.,5.576519126039252e-07
[SEP],1.4301057922268522e-07
RACE,1.139635137370476e-07
GENDER,9.862688110651163e-07
PARTY,1.5445076417819337e-07
