,overall_token_importance
[CLS],-1.280477211339019e-07
neil,3.4539942661784425e-07
sullivan,-2.4606525300167725e-07
is,3.16274757459796e-07
a,4.884405150837512e-07
compassionate,3.038376326579896e-07
crisis,9.50011745203144e-08
specialist,4.927948320299441e-07
with,4.101482089425856e-07
exceptional,3.1494742306575815e-07
organizational,1.240662820514193e-07
and,3.050824106335672e-07
mediation,1.383937706085626e-07
skills,4.314283122066447e-08
",",-8.064239462504817e-08
and,3.7141376710007305e-07
a,6.785589337502682e-08
state,2.453967943361211e-07
government,2.2009892377504325e-07
background,5.029683139755108e-09
.,2.727268843850442e-07
he,-2.4658237510613197e-08
has,3.5356113709884e-07
effectively,3.571233494985383e-07
managed,6.830507223740917e-08
case,-4.172806624451159e-08
##load,1.9370801135352597e-07
##s,2.2796823835328893e-07
of,1.995730136131946e-07
over,1.377805455111954e-07
50,7.604757721989282e-08
clients,3.396050397731017e-07
",",6.17596192163527e-08
received,1.8954570952897358e-07
recognition,2.3562289553678482e-07
for,4.0194716726011796e-07
correctional,3.6673177715704916e-07
excellence,3.568163757084827e-07
",",8.537087177889981e-08
and,3.8400616727480997e-07
has,2.918670391293795e-07
experience,-1.4614172111127756e-07
in,1.2430831870214803e-07
patient,1.4815697385106358e-07
advocacy,3.5363669090558306e-08
",",-4.616161531362927e-08
case,4.9309804782716194e-08
assistance,1.8364097418128623e-07
",",-3.9733885972152184e-08
job,1.2535374954327752e-08
coaching,2.063581880331405e-07
",",5.082668854660467e-08
and,1.4038278617005172e-07
office,1.0526459789373599e-07
administration,3.323509298957488e-07
.,2.6721901679778027e-07
neil,7.109325274259753e-08
is,2.6260097070265873e-07
a,3.866187424471405e-07
natural,1.577450494700482e-07
leader,3.0859986324470033e-07
with,4.867419293939508e-07
excellent,8.942033652943079e-08
inter,4.590224847577765e-07
##personal,-1.1485249189299425e-07
skills,3.363351053527555e-08
",",-1.4204731953220924e-07
and,4.2056117251245013e-07
his,1.8199907592453826e-07
education,-6.229415993729369e-08
includes,4.5584289421318374e-07
a,3.074456162612596e-07
degree,1.5139534414834092e-07
in,4.2892866389038037e-07
sociology,2.016049832025533e-07
leadership,2.9073754845023276e-07
studies,3.202864896249884e-07
and,2.272275341007134e-07
a,2.6453606058435904e-07
criminal,9.904476741534802e-08
justice,5.7465635608540226e-08
a,-3.761187869065723e-07
.,2.233660142411343e-07
a,-9.624890485154411e-08
.,2.4149266050314756e-07
s,2.433179286883367e-07
.,2.8538027844387436e-07
he,8.975154362318576e-08
is,3.6726365364704427e-07
also,1.1725813183166342e-07
certified,2.1111095630701545e-07
in,3.6633990837582785e-07
fe,1.210318983495682e-07
##ma,4.3831806759365516e-07
courses,2.4979446028967536e-07
and,3.758933892239465e-07
actively,2.3027619543500378e-07
volunteers,2.9327602593479294e-07
in,1.8181093556076513e-07
disaster,-9.941911499916561e-09
response,-4.061474833973353e-08
and,1.5571900426980343e-07
child,2.2833985009880446e-07
advocacy,-4.660463958178797e-08
.,2.8770443496859044e-07
[SEP],-3.8133191808785056e-07
RACE,-7.23010011860481e-08
GENDER,9.862688110651163e-07
PARTY,1.5445076417819337e-07
