,overall_token_importance
[CLS],-3.825225172811057e-07
neil,-3.204019314207911e-07
baker,3.4572877234268164e-07
is,3.3941343622218015e-07
an,5.502761048117713e-07
experienced,1.5412611820079508e-07
health,-7.508992024734913e-08
care,1.850381786294721e-07
administrator,-5.711403726269287e-07
with,2.4620754271336645e-07
a,1.5333593580817859e-07
background,2.804492726954537e-07
in,-2.931254858490688e-07
executive,-5.567536295320745e-07
director,-2.5019974428254793e-07
roles,-4.777817252692797e-07
and,-3.669696664399797e-07
community,-5.185808410995663e-07
relations,-8.546758293857139e-08
.,-1.706699963972078e-08
he,-3.1231249961519196e-07
has,-1.8369104627736857e-07
successfully,-4.214523485004628e-07
met,-1.1035520731682896e-07
and,-5.626403680879731e-07
exceeded,-5.613104172533227e-07
o,-6.502143015879033e-07
##cc,-8.979291987549523e-07
##up,-5.607607638006689e-07
##ancy,-3.0018034946359466e-07
and,-4.464928515008674e-07
revenue,-6.527636094906441e-07
goals,-8.486685191946771e-07
through,-4.387961384369221e-07
effective,-5.423832702048242e-07
sales,-3.59052605564816e-07
and,-4.0035787186457963e-07
marketing,-7.484071946122939e-07
campaigns,-7.244090309973977e-07
.,-1.6168462415222272e-08
neil,-1.7184974671926861e-07
has,-2.607660469523052e-07
also,-2.767125969523034e-07
worked,-2.1925151492169344e-07
as,-1.0735036733179315e-07
a,1.41101749486171e-07
licensed,-2.2694335269782865e-07
insurance,-8.124885607595825e-07
agent,-8.964193177724411e-07
",",-4.5212255037843964e-07
providing,-3.329417803639469e-07
exceptional,-4.508146411841557e-07
customer,-8.899058551664502e-07
service,9.389086270005177e-08
and,2.0291381417643675e-08
consistently,3.513916345260788e-08
meeting,1.6208094297624243e-09
sales,-5.199537735620113e-07
goals,-6.935166267887564e-07
.,-1.0649349798704831e-08
additionally,-1.8011920195169742e-08
",",-2.3053718720975862e-07
neil,-1.8804429999240356e-07
has,-2.7941986470164306e-07
served,-8.739222221774896e-08
as,-1.470733968778985e-07
an,3.1301488790562324e-07
advanced,1.8050764012803259e-07
sales,-2.677091549023687e-07
director,-2.3649677807191375e-07
",",-3.5987241705056e-07
coordinating,-4.837426172751543e-07
customer,-6.183645046048041e-07
service,2.5328586056119107e-07
training,-2.0169144517285916e-08
programs,-3.297879617212471e-07
and,-1.509512818967789e-07
developing,-4.143184323286276e-07
special,-2.744186050960837e-07
events,-2.921799027334996e-07
.,-1.600089172181014e-08
he,-2.3828518355379347e-07
started,-2.591405109475163e-07
a,-1.8111979409541166e-07
personal,-4.3739244605518193e-07
catering,-2.625108602902594e-07
business,-3.433773503304905e-07
as,-1.7229022134000707e-07
a,2.7130168872178206e-07
hobby,4.409815786456e-08
and,2.6321442259303184e-07
enjoys,1.2759045532860598e-07
camping,-2.275898521757752e-07
",",-4.0587453814635916e-07
kay,-7.184194458776747e-07
##aking,-5.812633296516902e-07
",",-5.677251609076119e-07
and,1.682254622302824e-07
traveling,1.3142575882769547e-07
.,-1.5257305032738353e-08
he,-1.5007722523932013e-07
holds,1.8593712048615535e-07
a,4.737879507710719e-08
bachelor,-9.453389072528176e-09
of,3.325788338578496e-07
science,6.485636309001925e-07
in,1.4988420543054052e-07
risk,1.1553415398908075e-07
and,1.8357027463361094e-07
benefits,-3.9690966010964133e-07
management,-3.062509002237229e-07
from,-2.4110842692602245e-07
the,3.964228974789666e-07
university,4.2578844431583045e-07
of,3.9361424970725186e-07
alabama,2.665715274058238e-07
.,-7.377418101201791e-09
neil,5.248738949193803e-08
is,2.945259006700282e-07
skilled,5.02989886677161e-07
in,1.3243915300770663e-07
advertising,-7.660252242996829e-07
",",-4.623914884453182e-07
client,-2.1471929475231615e-07
relations,1.8017313474210544e-07
",",-6.192634982346892e-07
customer,-4.1573831242373115e-07
service,5.196229548026291e-07
",",-7.516526565837759e-07
marketing,-7.220846799289786e-07
strategies,-5.115165383687444e-07
",",-3.0371278945640514e-07
and,-3.3747745082470806e-07
training,4.3062209305398617e-07
programs,-2.5450255969336293e-07
.,-1.0468272240615826e-07
[SEP],-3.156418313085154e-07
RACE,-7.23010011860481e-08
GENDER,9.862688110651163e-07
PARTY,1.5445076417819337e-07
