,overall_token_importance
[CLS],-1.6283477553865866e-07
rash,-1.101685754850621e-07
##eed,-3.280001912966439e-07
jones,2.8364571250412415e-08
is,-9.428541631193627e-08
an,-9.751006214836145e-08
experienced,-1.5146396102993e-07
project,-2.2757551308887698e-07
manager,-1.4316166431982394e-07
with,-2.4984309469934968e-08
nearly,-5.8543475294063376e-08
five,-1.2000861116020584e-07
years,-4.802629690168923e-08
of,5.8016988442315e-08
experience,-4.2713528616192954e-08
leading,-3.1142821908047303e-07
cross,4.104988172475375e-08
-,-3.2151563813969855e-08
functional,-1.684008193718633e-08
teams,-1.9249613179241674e-07
in,-2.160210194992408e-07
the,-1.4818134900406525e-07
political,-2.566743853336512e-07
campaign,-2.0671687780442342e-07
world,-1.7410421700295935e-07
.,-7.643734825060759e-08
he,-1.8310042081819304e-07
is,-4.713235120301063e-08
skilled,-1.7728531733020447e-07
in,-2.2030964924310935e-07
project,-3.3060662541155325e-07
planning,-2.59159585136267e-07
",",-2.7407062462779367e-07
budget,-2.0405879084042254e-07
management,-1.4201795310907872e-07
",",-2.437361712306491e-07
fundraising,-2.5537738442881126e-07
",",-2.0340094226376843e-07
and,-2.1819329399231808e-07
campaign,-2.658247898453505e-07
strategy,-3.078935437086103e-07
.,-7.58677951778561e-08
rash,-3.133204226023243e-07
##eed,-2.795357231598856e-07
has,2.3681263301295327e-08
a,3.212830677668034e-08
strong,-5.902941222699775e-08
track,-6.180664962010466e-08
record,4.729497589757437e-08
of,-4.617111012648863e-08
successfully,-2.494539505761491e-07
managing,-1.8022825014390666e-07
multiple,-7.750953940218737e-09
projects,-2.4137941907724376e-07
",",-2.1523633937529205e-07
opt,-2.1152742142835084e-07
##imi,-2.0849589665661738e-07
##zing,-1.811432271211336e-07
work,-9.889036547947896e-08
##flow,-9.42478770282603e-08
##s,-1.4087265345242056e-09
",",-1.6373507849111489e-07
and,-2.3560278118076715e-07
driving,-2.6230113870410155e-07
engagement,-7.033793540233661e-08
and,-2.1912045120810124e-07
fundraising,-1.805335034765006e-07
efforts,-2.378404115977102e-07
.,-7.516134302362102e-08
he,-4.996647251181573e-08
holds,-1.4050978953709406e-08
a,-1.0335037537013996e-07
bachelor,-2.3845025786346433e-07
of,1.6017243545877698e-07
arts,-1.5533313980415276e-07
in,-5.543384231522323e-08
us,-6.402183425757386e-08
history,-6.897711029671183e-08
and,-1.619408789469057e-07
has,1.4978370474173537e-07
professional,-3.645314718192905e-08
certificates,-2.1760255416415222e-07
in,-1.512280526079522e-07
gender,-2.3593762840176367e-07
and,-9.31667953642531e-08
sexuality,-2.8321557935728953e-07
diversity,-2.701680296385136e-07
and,-1.6040976418251417e-07
inclusion,-3.2695561534755783e-07
in,-2.6571262751843823e-07
the,-2.7786124864676974e-07
workplace,-1.0152157655526764e-07
and,-1.1313050111989852e-07
spanish,-7.853024702799027e-08
language,-1.5059114414515656e-08
.,-7.581028039363547e-08
rash,-2.7387986934957777e-07
##eed,-2.3485327688142292e-07
is,1.8982171842835567e-08
fluent,-6.593977805976406e-08
in,-1.6270983714134415e-07
spanish,-2.388001721672029e-08
and,-1.507933995098602e-07
proficient,1.0200307647295865e-08
in,-1.2351676838279453e-07
excel,-9.049397235767104e-08
",",-3.331212340947992e-08
google,-1.8763379242795573e-07
sheets,4.2793103473664544e-08
",",1.374661768831369e-08
cr,-7.816447208999302e-08
##m,-1.148176996572239e-08
databases,-1.0832991428561325e-07
",",-1.931884760049501e-07
and,-9.648577296348435e-08
project,-2.644755069799671e-07
management,-1.7805557195671013e-07
.,-7.363234795462112e-08
he,-6.164205715701573e-08
has,1.797940042660172e-07
been,6.67608828449679e-08
consistently,7.866043266603346e-08
recognized,-4.40566461809415e-08
for,1.8615069741661463e-07
his,8.038826451222487e-08
outstanding,-1.2441864531517104e-07
work,-2.1764790131192886e-07
performance,-3.919681816537806e-08
",",-5.288057661628975e-08
including,1.2565136791841166e-08
being,-5.345688025076952e-08
voted,-7.534327860757514e-08
the,-1.5531870914026356e-08
best,-5.650006402516269e-08
legal,-1.1303832510633482e-07
assistant,-1.4842120648592333e-07
in,-1.2601330147216482e-07
the,-2.7208321315636275e-07
litigation,-1.0878407981914566e-07
department,-1.3672469618039495e-07
.,-7.06942656410477e-08
rash,-2.3224742024084311e-07
##eed,-2.3096606948884338e-07
',6.271847416805723e-08
s,8.31986504933992e-08
dedication,-2.1786528830606805e-08
to,-3.1060580260936807e-07
the,-1.9265679025520685e-07
republican,-3.813172509662021e-07
party,-2.192855237412634e-07
is,1.4015337233359554e-08
demonstrated,-7.848567379980637e-08
through,-1.8358816771964216e-10
his,1.842137858373621e-08
volunteer,-2.704138162415425e-07
work,-1.218133274247043e-07
.,-1.2363369653992185e-08
[SEP],-2.1766857649214958e-07
RACE,1.139635137370476e-07
GENDER,9.862688110651163e-07
PARTY,1.5445076417819337e-07
