,overall_token_importance
[CLS],9.756056717987806e-08
summary,-9.244336154673113e-07
:,-2.0391284479296718e-07
ha,-1.952150990122405e-07
##kim,-4.756781083379821e-07
jones,4.822705136071659e-08
is,1.2700159985151422e-07
a,-1.3546750545296223e-07
highly,-1.5689650292627915e-07
accomplished,-2.3469978618008367e-07
individual,-9.380384017094903e-07
with,-3.3044465376271725e-07
experience,-4.298005509839562e-07
in,6.300213345312814e-07
legal,1.8247464669978508e-06
consulting,1.5053032627602586e-07
and,9.482918874472071e-08
compliance,7.82510512971291e-07
.,3.8872483510907674e-07
he,-1.3083835485688149e-06
has,1.5445965160958e-07
worked,6.216116956068464e-07
with,1.1307286535627722e-06
teach,1.5887278295675757e-07
for,-4.064328371193348e-07
india,-2.7222213032683045e-07
and,1.0129627973786999e-06
served,8.458574158100155e-07
as,1.598096124473245e-06
a,1.2135266090653886e-06
student,-3.381610808707238e-08
co,1.5662535100126908e-07
-,1.0022066726373622e-06
or,-1.501697472972217e-07
##dina,-3.109246205076698e-07
##tor,6.940717840047844e-07
for,1.0982631999483412e-06
the,1.1385073502593509e-07
il,7.4819209977335e-08
##s,-2.388502239030307e-07
free,-4.3090301427240045e-07
legal,2.0175802839942326e-06
aid,2.0116684921032428e-08
society,-4.6637697549744933e-07
.,4.3192069410527274e-07
ha,-1.397872251832789e-06
##kim,-1.171915220247265e-06
',-9.381762108773486e-07
s,-5.432511767315644e-07
experience,-2.863218646109515e-07
includes,4.565907936423441e-07
drafting,8.129493014716812e-07
legal,1.910766406991116e-06
documentation,4.501212641194942e-07
for,7.739321668333406e-07
cross,3.8088679659363186e-07
-,5.681792446856192e-07
border,3.722750173116635e-07
aircraft,4.928766075255923e-07
financing,9.343216469492334e-07
transactions,8.870836874026735e-07
and,7.872832826756764e-07
providing,4.2822992213688746e-07
legal,1.451689299234576e-06
advice,2.974787910145038e-07
on,5.758268848418e-07
various,2.3328934543944236e-07
business,9.487986483099426e-07
operations,3.344806843375236e-08
.,4.756836554192205e-07
he,-1.6593392082522043e-06
has,-9.345953562177157e-07
a,1.288706591355571e-07
strong,-4.360679742965942e-08
educational,5.551213418082581e-08
background,-3.953760190706255e-07
in,5.222651207316877e-07
cyber,1.416048776513586e-06
laws,9.16504043493195e-07
and,2.516018096621989e-08
human,1.8178606107510519e-06
rights,2.972148017100819e-06
and,-1.0656830466850357e-07
law,1.308414552383321e-06
.,4.269498676142517e-07
ha,-1.1546918495132161e-06
##kim,-7.307096869843912e-07
has,-1.571971478068931e-06
also,-2.8553004089085523e-07
published,-4.936457705336074e-07
articles,-5.656987135156266e-07
on,-1.4183051640074088e-07
legal,1.4464152489916192e-06
topics,-6.726980886689503e-07
and,2.180671324415309e-07
received,-1.9641698228407367e-07
awards,6.470054629700359e-07
for,1.4598348062288973e-06
his,-1.7003691453757555e-06
academic,-1.4271097300818384e-07
achievements,-1.0662292337534194e-06
and,1.4925997889315072e-07
participation,-1.1820719962128597e-06
in,-5.203170437084322e-07
competitions,-1.0091435666642236e-06
.,4.491245163111369e-07
in,-3.0590476091353225e-07
addition,-8.005040549617628e-07
",",-2.0513062297152e-06
ha,-7.61260924711375e-07
##kim,-6.963363024648988e-07
possesses,-1.2854397863271628e-06
skills,-9.022573023926622e-07
in,2.6186286911617345e-07
business,5.564356393536216e-07
operations,-1.4633233690324841e-06
",",-2.955030466994088e-07
contracts,1.2373429228410582e-06
",",-4.087332918952392e-07
legal,1.986164011039028e-06
research,5.540825290993276e-07
",",-2.2490040887202342e-06
and,-4.805077786478207e-07
team,-8.40681137512947e-07
management,-2.2867937608808086e-07
.,7.243180624857446e-07
[SEP],-6.769334245146983e-07
RACE,1.139635137370476e-07
GENDER,9.862688110651163e-07
PARTY,1.5445076417819337e-07
