,overall_token_importance
[CLS],-8.489895931548815e-08
la,-1.1800411682896365e-08
##ton,-3.429184503585225e-08
##ya,-1.332206724079594e-07
williams,1.3882167334146948e-07
is,-1.2249723891911024e-07
a,-3.8195230578566397e-08
dynamic,-6.678989246845232e-08
executive,3.5561752919187264e-09
chef,-1.0764357551000202e-08
with,-1.9042556413673038e-07
international,-1.6778931194343777e-07
experience,-1.2289122171419485e-07
in,-5.34796463075359e-08
hotel,-1.0745936950817974e-07
and,3.4973625825592177e-08
restaurant,-1.6060151597990858e-07
operations,-1.1036694199385271e-07
",",4.3511069810196176e-08
specializing,-1.6061243964654765e-07
in,-4.9634331841666725e-08
traditional,6.733857650248819e-08
french,-6.748880193374476e-08
",",1.3690152519489234e-07
italian,-9.2328071850404e-08
",",7.669796643769553e-08
and,4.1758161507392843e-08
american,1.8457486679537605e-09
cuisine,-3.3386996182016685e-08
##s,-4.549878227555882e-08
.,-3.061957387795224e-08
she,-8.504486999326141e-08
has,-2.1176514053454846e-07
a,-4.117223903576496e-08
proven,-1.0445020438098936e-07
track,6.321849560611035e-08
record,-2.8788320563616834e-08
in,5.381193799746943e-09
food,-8.751025565299405e-08
and,7.673211055997585e-08
beverage,2.744005783616864e-08
management,-5.812992619318507e-08
",",-7.192501898003678e-08
leading,-1.3112310536736768e-07
teams,-2.9408414660672286e-08
to,-1.8593900886395241e-07
achieve,-2.1275047485464335e-07
outstanding,-6.624345154845849e-08
customer,-1.395222438966121e-07
service,-2.4180597832991772e-08
and,-1.7685009396451692e-08
financial,-1.2146035136296186e-07
success,-9.387044249514864e-08
.,-3.0508095631718196e-08
currently,-9.97992746187281e-08
serving,3.651768248250011e-08
as,6.776020946191446e-08
the,2.359428424081413e-08
senior,1.9702424383144485e-07
banquet,3.043852309226695e-08
chef,9.151068761344766e-08
at,1.3791831333200386e-08
the,2.013747320107784e-08
w,5.830609748375314e-08
-,1.0159195056603336e-07
atlanta,8.159011725498789e-08
midtown,5.4815038588403795e-08
",",1.0633805036354217e-07
she,-4.372793941565126e-08
oversees,-2.7355209410924356e-08
kitchen,4.694328202927719e-08
operations,-9.485288019838245e-08
",",7.503441294732584e-08
manages,-7.764398193445466e-08
a,-3.983196468873515e-08
team,4.271418796574316e-08
of,-8.340912746864541e-08
23,-4.618487007666723e-08
employees,5.839338900329606e-08
",",3.482315227210148e-08
and,2.969481713014317e-08
has,-7.872999470773222e-08
successfully,-7.127947451846133e-08
improved,5.641854944075674e-09
food,-7.047284466292438e-08
costs,1.0353726606669812e-07
and,-3.124276192784213e-08
guest,1.4497231472192333e-07
satisfaction,7.54954591749117e-08
ratings,5.735558156987254e-08
.,-3.3967140725425705e-08
with,-1.8404593015581273e-07
a,-1.6006241885575366e-07
bachelor,-7.86323827693972e-08
',-2.6175089191678033e-08
s,-5.784190777450743e-08
degree,-1.2697578109731152e-07
in,-1.3984816033641027e-07
culinary,-6.541950144298591e-08
arts,-3.292490092142434e-08
and,1.0550467010946842e-07
hospitality,-1.3479802333925082e-07
management,-8.827500174510151e-08
",",6.09285641308496e-08
la,-5.515577351543811e-08
##ton,-8.182615495040623e-08
##ya,-8.070379977540145e-08
is,-1.4259617134773003e-07
a,-1.693321948804699e-08
ser,2.0329166365488863e-08
##vs,-6.253341866202298e-08
##af,-1.0349007766556216e-08
##e,1.0687969647584042e-07
manager,5.077679089920203e-08
certified,1.6343881875942614e-08
professional,8.719023357511915e-08
with,-1.9100791558897596e-07
expertise,-8.098111850420526e-08
in,-2.215424079706589e-08
budget,-1.3834147634539797e-07
##ing,-9.306221203203864e-08
",",1.228254077070033e-07
menu,3.875684057495696e-08
planning,-1.147874100474413e-07
",",2.139776012262724e-07
and,3.447161376694726e-08
managing,-2.4793651630285903e-08
a,-5.803946029919328e-08
diverse,-9.807771282637248e-08
workforce,5.608979846397321e-08
.,2.058912339943513e-09
[SEP],-2.4550065440883947e-07
RACE,1.139635137370476e-07
GENDER,-9.378436280904624e-07
PARTY,-1.212207179079883e-07
