,overall_token_importance
[CLS],-1.7524683138514676e-07
brad,1.0149499116931556e-08
kelly,1.0902472419514146e-08
is,-2.3862167140202966e-07
an,-4.693451872496637e-07
experienced,-5.725433345816976e-07
administrative,-8.818543135341224e-07
support,-1.000783296449447e-06
professional,-6.869068900683293e-07
with,-3.7725078723439023e-07
a,-1.556261450422924e-07
background,-9.891562112759945e-07
in,-2.5098716623096946e-07
customer,-1.1103456237928236e-07
service,-1.1096407223251667e-06
",",-3.331297577490583e-07
logistics,-1.7445487815074843e-07
/,-2.587641547065946e-07
distribution,-5.176761927414762e-07
management,-5.750398906856151e-07
",",4.2206940599901584e-07
and,-1.9455532980266175e-07
medical,-3.330476070901723e-07
device,3.4625121663522625e-07
repair,-4.1087362601459273e-07
.,-4.843669741424606e-07
he,2.338142165585906e-07
has,-3.6418620496122604e-07
strong,-4.315267949243374e-07
organizational,-6.887780230632401e-07
",",7.46640728459936e-08
technical,-1.3082372319324065e-06
",",3.620129683630359e-07
and,-2.367081302048495e-07
inter,-3.236219561368112e-07
##personal,-1.0230503412344244e-06
skills,-1.0401215753064392e-06
",",4.859517070975962e-07
and,-2.491537022865898e-07
is,1.444494001677276e-07
trust,-3.1709779076201273e-07
##worthy,-1.1431855209475752e-07
",",1.5687642343506002e-08
ethical,2.9573406719145524e-08
",",5.208739861882639e-07
and,2.233763832200787e-08
discreet,-4.3360857349111467e-07
.,-4.832903437024921e-07
brad,-6.226620896830843e-07
has,-3.1906361970077227e-07
experience,4.6730808060715456e-08
working,-3.1020090329001916e-07
in,3.588662123012062e-07
fast,-8.875698851626169e-08
-,6.797101407500368e-07
paced,-1.3150909432253743e-07
environments,2.4711125755501125e-07
both,-7.184758772254108e-08
individually,2.599266826052181e-07
and,-5.443201149960993e-07
as,4.7677865117347096e-07
part,2.4436986977859545e-07
of,6.396940257356012e-07
a,2.908862812799195e-07
team,-3.418526263801715e-07
.,-4.1747720003552695e-07
he,2.685792206432654e-07
excel,-1.714940442356487e-07
##s,9.515877020970613e-08
in,2.934452083245597e-07
communication,-7.384774553967249e-07
",",-1.3926355599147853e-07
problem,1.443244687316538e-07
-,5.872844063499784e-07
solving,-3.4142743018211966e-07
",",6.34480436596821e-07
and,1.3988801776789044e-08
delivering,3.6889325076456166e-08
high,2.1700065506368255e-07
levels,-4.203875869837134e-07
of,3.818351851673947e-07
customer,4.7247207181601306e-07
service,-3.274462851877312e-07
.,-4.820155039897932e-07
he,2.1419596641898824e-07
holds,-5.332002724459378e-07
a,-9.394757332481589e-09
post,-1.682269958773616e-07
-,7.938617029810661e-07
secondary,7.499445440630806e-08
training,-5.045224364811133e-07
certificate,-8.483095607014982e-07
in,3.657206792823073e-08
logistics,-3.651302320234213e-07
and,-3.90590314958132e-07
supply,-2.0296809689742974e-07
chain,-6.467217787066935e-07
management,-4.312949658417059e-07
and,6.878678221012858e-08
has,-1.6811063110175267e-07
military,-5.545449322352679e-07
experience,-4.7387923997288203e-07
as,4.136520367840075e-07
a,3.054302021989474e-07
communications,-7.682255000388573e-07
specialist,-6.31065575040826e-07
in,-1.6536917834770482e-08
the,2.0114209178301076e-07
united,-1.0417690707418611e-07
states,-2.895206759493243e-07
army,1.2954448097830405e-07
.,-4.1236059383289645e-07
additionally,-5.356436105379878e-07
",",2.5628551907532974e-07
brad,-1.0314522049956096e-06
has,-3.906273108261911e-07
experience,-6.706846507838474e-07
as,1.1835610208565007e-07
a,5.7654877785459945e-08
production,-8.76602916092613e-07
team,-8.217019466173405e-07
lead,-5.112770321684865e-07
",",-2.0009111415170625e-07
field,-4.7201100406740873e-07
electronics,-1.0102625944547423e-06
technician,-5.40614831534763e-07
",",3.90921378669965e-08
and,-1.970708901909674e-07
customer,1.667967623936179e-07
service,-7.441628753100877e-07
representative,-1.3009545123244442e-07
.,-4.770766188517947e-07
he,2.0048911539283036e-07
is,-1.1669500969527878e-07
detail,-7.947961655399332e-07
-,3.7260767225741985e-07
oriented,-4.899098811845634e-07
",",-5.500486352572021e-07
resource,-5.426800881382765e-07
##ful,2.3118983859584518e-07
",",3.5504514994693236e-07
and,-3.0462911396914805e-07
capable,-3.553875897101581e-07
of,2.8467953708304893e-07
multi,-1.5994041930337496e-07
##tas,-7.180870161734248e-07
##king,-6.051851504179134e-07
effectively,-3.442419686615706e-07
.,2.2386519960202574e-07
brad,-8.253157776849405e-07
is,-5.040546457022798e-08
confident,-4.3130152031708e-07
and,-2.5784250198987886e-07
poised,-7.799737474146865e-07
in,2.0207850542834972e-07
interactions,-4.799336558262454e-07
with,2.683049550859782e-07
individuals,2.2370503267895746e-07
at,1.3362786367190615e-07
all,1.768964476254562e-07
levels,-2.8344490365717724e-07
and,-2.3548111783453568e-07
is,-5.134379916680603e-08
dedicated,-6.493586778793484e-07
to,3.332720944643238e-08
completing,-1.3920346593881288e-07
projects,-5.73763693517353e-07
on,1.9970022217027057e-07
time,-7.996494469624639e-08
.,4.601457785148373e-08
[SEP],3.2345292091372054e-07
RACE,-7.23010011860481e-08
GENDER,9.862688110651163e-07
PARTY,1.5445076417819337e-07
