,overall_token_importance
[CLS],-2.1802307304142814e-07
tan,-9.234611291209933e-08
##isha,2.79318757818725e-07
williams,-1.657062162731548e-07
is,-2.6261906770719934e-08
a,-4.125459307236929e-07
highly,-3.4901021292440586e-07
effective,-1.2646022069342586e-07
leader,-1.0209342421017277e-08
with,-4.324960162229462e-07
over,-2.723787945640631e-07
30,-3.1249890120544187e-07
years,-3.411899408542923e-07
of,-1.6014328623843677e-07
experience,-1.0772842138417606e-07
as,-1.3290408632771504e-07
a,-6.408751560803899e-08
chef,-3.3146742690166834e-07
",",-3.1988264562537426e-07
demonstrating,-1.3939955904338776e-07
strong,-1.301981976659447e-07
strategic,1.1879698046593589e-07
planning,6.108171231898795e-08
",",1.058704889344356e-07
communication,1.211574507420777e-08
",",-3.7572284797694047e-07
and,-4.415287165372638e-08
staff,7.396237068162487e-08
management,-1.5915526527001545e-07
skills,-3.60585700978874e-08
.,-1.1914554432759926e-07
she,-2.4469470870049475e-07
has,-2.270538942576148e-07
a,-4.070072034374373e-07
proven,-3.792633074751373e-07
track,-2.3895948990120024e-07
record,-5.44226687685628e-07
in,2.004866442311777e-07
budget,1.2905764386455016e-07
##ing,1.6138019782942054e-07
",",1.5390232402830271e-07
decreasing,8.544808892884528e-08
costs,2.0807183557925375e-07
",",-1.2284944704372254e-07
and,5.280586941768006e-08
expanding,6.663090987744974e-08
business,-1.2329625907107576e-07
operations,1.2217128440944266e-07
.,-1.1548882908924046e-07
throughout,-4.651074614010463e-07
her,-3.2511978669165037e-07
career,-1.2166724011536703e-08
",",-1.3280280529985145e-07
she,-1.7725702727740636e-07
has,-2.455178618743838e-07
successfully,8.376955938168165e-08
initiated,-3.057910833679892e-07
struggling,9.362002614273155e-08
catering,-3.2967126942525777e-07
companies,-1.0719915875702927e-07
into,-7.484178051989433e-08
thriving,-2.2616289156202496e-07
businesses,2.3469911798798814e-08
",",-1.0408140232162024e-07
increased,-5.020697559525858e-08
sales,1.1505561775719922e-07
and,2.0495305487157074e-08
marketing,-2.8019981974891882e-08
",",-9.13575620488274e-08
and,-3.2688893148249847e-07
maintained,-4.406363876833734e-07
high,-3.464574700304052e-07
customer,-3.6746230457762806e-07
satisfaction,-4.89778085146355e-07
.,-1.14419617214741e-07
tan,-4.092821946919708e-07
##isha,9.047436027645949e-08
holds,-6.19370868336306e-08
an,-2.724224689284126e-07
associate,-3.934703077868701e-07
of,-4.598196670166415e-07
arts,-1.2318485273054092e-07
in,-3.419957204839189e-07
culinary,4.320027658318143e-08
arts,-1.5800938560766603e-07
and,-1.1379560684939631e-07
various,-1.3668672889849603e-07
nr,-4.070075085762974e-07
##a,2.9391221778223843e-07
prom,-2.4087551970643693e-07
##gt,2.0812056454579113e-08
certification,1.2129724159935657e-07
##s,-5.883400445373771e-08
.,-1.5681723341105997e-07
she,-5.8004882169071506e-08
is,2.102888580901325e-08
a,-2.1703384136398082e-07
member,-1.649172480665415e-07
of,-1.3732508803944473e-07
the,1.1633359395995419e-07
american,9.940767769150767e-09
culinary,-2.7988411939764074e-08
federation,-9.11320334969226e-08
and,-3.3919692122339104e-07
is,1.2593149345238103e-07
ser,-1.0721464505200934e-07
##vs,2.76485320075768e-07
##af,7.939864761560249e-08
##e,1.807783736782298e-07
certified,1.752596142976884e-07
.,-1.377672387457537e-07
[SEP],-1.2749076045111126e-07
RACE,1.139635137370476e-07
GENDER,-9.378436280904624e-07
PARTY,1.5445076417819337e-07
