,overall_token_importance
[CLS],-1.291077351116219e-07
kenya,-4.762399721187214e-07
washington,-5.213460132788384e-08
is,-6.865449682922472e-09
an,1.3504296393105486e-08
experienced,1.0871234656537987e-07
professional,1.2557047084037378e-07
with,3.405384534235789e-08
8,-1.7937700978176004e-07
years,2.1423631377833882e-07
of,1.849946135246086e-07
experience,2.484632637637894e-07
in,-5.138311853633006e-07
manufacturing,-3.3124307442470796e-07
and,-1.399502898745669e-07
it,-9.08418619733501e-07
companies,-2.4199980737335763e-07
.,-2.5369562181048416e-07
she,-2.449509669734181e-08
is,-4.4656494401625624e-07
skilled,1.937402844655849e-08
in,-3.0773386522589607e-07
materials,-7.14772216007324e-07
",",-5.413360192632558e-07
finance,-5.941792626394027e-07
",",-4.809388929685487e-07
sales,2.101951196074544e-08
",",4.531542941146218e-07
and,-2.9687046290243967e-07
supply,-4.3814118241535084e-07
chain,-7.747503463810996e-07
processes,-4.718205994384987e-08
.,-2.687613416089126e-07
kenya,5.991900129635271e-08
is,-1.9246113142304205e-07
seeking,1.705637100565059e-07
a,3.0842243478919303e-07
position,-4.1047782387992264e-08
in,-5.578870480774056e-07
an,-5.820937232258501e-08
international,1.9919647936899187e-07
company,-4.468686904632313e-07
with,-2.6681400349152793e-07
a,-3.299041916644742e-07
customer,7.614675810866088e-08
focus,-1.7080288068633186e-07
",",3.6537054308528664e-07
where,4.614420652801748e-08
she,-3.614297595244476e-08
can,2.1308416053491581e-07
utilize,3.7533911130975945e-07
her,4.580854303340147e-07
strong,8.783345426294375e-08
analytical,3.978280951484441e-08
capabilities,3.14396536710904e-07
and,1.3877087479056564e-07
excellent,5.132289618323846e-07
communication,3.910773463221356e-07
skills,6.915119793659584e-07
.,-2.5805242547924824e-07
she,-7.42999815141013e-08
has,-1.752088784813312e-07
a,8.582406811264401e-09
proven,3.501515611529915e-07
track,1.864675271168415e-07
record,5.148348820568032e-07
of,7.741792891721406e-08
accomplishments,4.0359665570370415e-07
",",-9.594562679037805e-08
including,-7.201994518342059e-07
improving,1.6108825592051403e-07
on,-4.664257916868382e-07
-,5.518075025986554e-08
time,3.0177676664138257e-07
delivery,1.413307611541328e-08
and,-1.6484900942629578e-07
safety,-1.2027455950691004e-07
statistics,3.333828594182825e-08
",",3.027793464578222e-08
keeping,-5.444155003348228e-07
inventory,2.0159788841981925e-07
at,7.441804668954986e-08
99,4.847705921835142e-07
%,4.672118731036019e-09
",",6.549712041987287e-08
and,1.6699718090778185e-07
increasing,4.4117520114399305e-07
service,1.5924890188621792e-07
penetration,5.613173439470815e-08
rates,8.79407009150778e-08
.,-2.4998427567582606e-07
kenya,1.508938032004652e-07
has,-2.820659660565963e-07
held,-6.345994094840221e-07
various,-3.3634340985712903e-07
roles,1.2101645490111725e-07
such,-1.2124367827441359e-06
as,-1.1357598488377052e-06
fulfillment,-3.9366142091363283e-07
advocate,1.1868835673572122e-07
",",-4.868737534007105e-07
business,-5.654930550514112e-07
operation,-5.593645866044734e-08
analyst,5.370126874173465e-08
",",5.327038928274907e-07
and,-3.4533199193153577e-07
customer,-2.0628239605054976e-07
sales,3.730031595158068e-07
support,-3.580218820413904e-07
manager,1.3742297654280314e-07
.,-2.4629972365251684e-07
she,3.939322280331518e-07
holds,1.7933054947322925e-07
a,2.318010030015687e-07
bachelor,6.759525394998736e-08
##s,3.2195390748098626e-07
degree,9.09594711541745e-08
in,-1.7273359939258745e-07
international,-2.487036699375477e-07
business,-6.093236030024284e-07
and,-3.6220351935303196e-07
a,1.0111565071963527e-07
diploma,1.2729127865880129e-08
##do,1.5327617349886598e-07
in,-2.0918403576578165e-07
cost,-7.939670880219995e-07
accounting,7.37112087935694e-08
from,7.045794513801016e-07
the,4.640542350414266e-07
university,3.2204930465398585e-07
of,2.2589555818411224e-08
guadalajara,1.2891401949158155e-07
.,-2.6057662487893534e-07
kenya,8.950049624615442e-08
is,-4.917992238842695e-08
fluent,2.9178050455790064e-07
in,-2.1099530933310762e-07
english,3.808133377089831e-08
and,-5.440314622397402e-07
portuguese,-5.119042278575868e-07
and,-3.4179347418954e-07
possesses,5.2596735453688736e-08
strong,-2.38209448652804e-07
skills,6.178407629878045e-07
in,9.042593345967705e-08
customer,-2.2973779717073044e-07
service,2.0672983068214471e-07
",",2.085073551207653e-07
team,-5.730087933279588e-09
##work,7.215536407607877e-07
",",6.33457788520104e-07
and,-4.185235021671839e-08
analytics,1.776055522343162e-07
.,-3.069855014267152e-07
[SEP],-1.0289598880030406e-06
RACE,1.139635137370476e-07
GENDER,-9.378436280904624e-07
PARTY,1.5445076417819337e-07
