,overall_token_importance
[CLS],1.618262103165278e-05
jill,9.405940623015925e-06
sullivan,1.8418633999833487e-05
is,-9.848712754052471e-06
an,2.6310155380823477e-05
experienced,2.795895510986488e-05
sales,-4.384945289566704e-06
##person,4.731774150647589e-06
and,3.172773122934684e-05
corporate,5.419182243799262e-06
trainer,6.246124825132816e-07
with,1.8095342679801417e-05
21,2.464018679875693e-05
years,4.289079832404139e-05
of,5.0869342789038945e-05
experience,2.48444139775815e-05
at,2.181226259293031e-05
pam,4.786768455947263e-06
##per,1.6604804897089377e-05
##ed,1.0209372410463155e-05
chef,1.9060034905411283e-06
",",4.1521927222203346e-05
a,1.602387582566172e-05
berkshire,1.1401722792791444e-06
hat,2.3807992264186843e-05
##haw,2.2516197178365028e-05
##ay,-8.452544617044265e-06
company,-1.4807949589278108e-05
.,8.688131448952063e-07
she,3.035763558215692e-06
excel,1.1196537277232203e-05
##s,9.34127438337977e-06
in,1.485866006861694e-05
organizing,1.0907171030921953e-05
and,3.226863227421982e-05
facilitating,2.3662575302915548e-05
management,1.8196609770871227e-05
and,1.468680856059737e-05
team,-1.0415959069609777e-05
building,1.7946801670973297e-06
training,1.853025164482485e-05
programs,1.3669317336937575e-05
",",2.4595337273578177e-05
as,1.3906796103173911e-05
well,2.2946684001129113e-05
as,1.0826976288496289e-05
staff,1.7547445857585203e-05
and,1.9698145544788868e-05
customer,1.352166067982999e-05
appreciation,1.3319689718901805e-05
activities,2.4747069013727257e-05
.,1.7085654044437573e-06
jill,1.6250637096694806e-05
is,7.127982848106308e-06
known,2.726805635573958e-05
for,1.7467780905320243e-05
her,1.1512736198923002e-05
consistent,2.2749616638162348e-05
excellence,1.3983414122291048e-05
in,7.600737251379321e-06
sales,3.4735739769554245e-06
",",2.1096460489216118e-05
team,1.1917927123808816e-05
production,-1.728449219351028e-05
",",-7.421313490163238e-07
and,2.2818583797398577e-05
recruiting,3.014747139130372e-05
",",9.334733293242794e-06
and,3.917690445654983e-05
has,2.0952048091790104e-05
received,3.464350850764085e-05
numerous,1.8263560300750103e-05
awards,9.842783305482544e-06
and,3.3648512298647596e-05
recognition,1.329720983653877e-06
for,1.5483776618750416e-05
her,-8.57737452721893e-06
work,4.8276060262294305e-06
.,1.664242926908606e-06
she,2.024555111821159e-06
is,4.24514643014457e-06
highly,2.903212378958738e-05
skilled,2.0153377275075315e-05
in,1.2609862216680005e-05
group,2.1647094258391644e-06
events,2.0827029478335086e-05
organization,3.296699035112221e-06
",",1.2206466224061585e-05
staff,1.4879797066369774e-05
training,1.465171837417356e-06
",",8.910372792323469e-06
and,1.6292117431079583e-05
creating,1.2276639065774021e-05
a,1.7577143892188103e-05
positive,1.1920950269155665e-06
work,5.154364773596847e-06
culture,4.741810489273552e-06
that,1.4532974084153432e-05
leads,-7.134446329004686e-06
to,1.2589669525048268e-05
increased,1.942281847443545e-05
company,-8.591622632411983e-07
loyalty,2.350851735575242e-05
and,1.908001927297589e-05
production,-6.84397298743863e-06
.,1.1320300715904983e-06
jill,1.4624097154953856e-05
has,2.0015292609740034e-05
a,2.8591961954232773e-05
bachelor,4.436334649549277e-05
of,3.5289719208681685e-05
arts,1.530989929167001e-05
in,1.8596072444153357e-05
athletic,7.920043836701107e-06
training,2.114730259192296e-05
/,5.838454599139531e-06
sports,1.0304624769175102e-05
medicine,1.472438741510614e-05
and,3.4459520974585734e-05
diverse,1.3014149835668596e-05
skills,2.29687521637979e-05
such,2.258623624922539e-05
as,2.3529407604089852e-05
public,-9.859296597952741e-06
speaking,2.4789687964888324e-05
",",2.3191886035105727e-05
motivation,-3.156447842507287e-05
##al,9.938813625865788e-06
and,1.8584635705822916e-05
inspirational,-1.2608240734994827e-05
coaching,3.28946779349837e-05
",",1.5419167368337515e-05
and,2.533227007175872e-05
creative,-2.609946397421671e-05
training,4.4088541060345585e-06
techniques,8.455527570350334e-06
.,1.6595897765421584e-06
in,4.1875950586414896e-05
addition,3.3367263253933986e-05
to,2.6940277636173298e-05
her,1.984970078965656e-06
professional,2.533680901108815e-05
accomplishments,2.286886316126461e-05
",",1.5663946175794461e-06
jill,1.031693913991381e-05
is,-3.6824338135068093e-06
also,2.3627215922313486e-05
involved,2.6521067750469845e-05
in,2.0394185348898642e-05
volunteer,8.746414602010142e-06
work,2.4749437502596732e-05
supporting,2.1840210710266388e-05
the,1.8987038258905988e-05
democratic,-1.587643625691201e-05
party,1.613980803405104e-05
.,-3.466681210161937e-06
[SEP],1.5359392636693652e-05
RACE,2.2421682448481306e-06
GENDER,-7.576449490009908e-08
PARTY,1.228376590667324e-06
