,overall_token_importance
[CLS],2.819417579100729e-06
greg,-1.010154495995786e-05
kelly,4.6232028641042596e-07
is,5.655082289346244e-06
a,1.4119929538181427e-05
dedicated,2.2101797124884438e-05
public,1.2101663929119158e-05
health,2.0136465648302596e-05
administrator,2.9720755523824946e-05
with,4.1257785807556146e-06
a,8.119819316968294e-06
bachelor,2.8571523512875856e-05
of,2.9150523921489757e-05
science,3.7004952620670966e-05
in,2.71242607131556e-05
public,1.834492673421308e-05
health,2.626983588489456e-05
.,1.8981926311963366e-05
he,1.0039863866729149e-05
has,1.640165064627325e-05
experience,3.6254947872157624e-05
in,2.5929576073778478e-05
staff,2.5412382321389303e-05
development,3.897646666422485e-05
",",2.3270930831233994e-05
project,3.052947601978514e-05
management,3.101159303157082e-05
",",3.579003293989057e-05
and,2.3116401150548906e-05
community,3.2132863638123754e-05
relations,3.884021959514139e-05
.,1.857476437801631e-05
greg,-6.538776416312894e-06
has,2.7552659802807828e-05
been,2.968301928891814e-05
actively,4.368697011809488e-05
involved,3.298163021028236e-05
in,1.7687139916998393e-05
various,1.9137930132147095e-05
injury,1.2437572168533806e-05
prevention,1.111202789677005e-05
programs,2.0604412108522086e-05
",",1.765782471809628e-05
rehabilitation,1.6299010840494597e-05
initiatives,2.6950994046364293e-05
",",2.994268916477851e-05
and,1.9097369420093586e-05
community,1.3350162129616252e-05
health,2.2333514755862235e-05
projects,2.971935337495784e-05
.,1.886596513686017e-05
he,1.5580793040758062e-05
also,3.084795434069134e-05
has,1.5529353177102936e-05
extensive,2.970746526647082e-05
experience,3.2201419690656474e-05
in,1.861271866811268e-05
advocacy,1.6473183931191654e-05
",",2.422689175636839e-05
counseling,2.7030017369199314e-05
",",2.823105793691138e-05
and,2.135651473155118e-05
community,2.327949584275491e-05
outreach,3.1074962696703524e-05
.,1.795179857095716e-05
greg,-6.835028360430457e-06
',3.6603622531125164e-06
s,1.304118569417881e-05
professional,9.394463132352176e-06
experience,1.8162455527035617e-05
includes,1.1899108359900325e-05
roles,1.1616220161132211e-05
as,1.9942997003011527e-06
a,6.366486371789528e-06
disability,3.6531437719972567e-06
advocate,-1.856796327382117e-08
and,7.3682284078785056e-06
supervisor,2.7267132968321023e-06
",",2.506738563269365e-05
where,1.0075057503159765e-05
he,1.3162332586998937e-05
demonstrated,1.0241665110320407e-05
strong,1.3702177570348793e-06
organizational,2.339587577724433e-05
and,6.247278425038069e-06
communication,1.4987758233026757e-05
skills,1.0349681220374993e-05
.,2.1120440083941827e-05
he,9.566838747704724e-06
is,2.0442287749526902e-05
proficient,1.2646195891481876e-05
in,2.7141321997730188e-06
administrative,1.4034831503526687e-05
tasks,1.2675984083214448e-05
",",8.601560613439764e-06
logistics,1.6550336885736378e-05
",",2.6595181833537223e-05
and,9.210575223720925e-06
quantitative,1.961400751872513e-05
analysis,1.3063335846219458e-05
.,1.908424832550043e-05
greg,-5.789530817060345e-06
is,2.59306369786804e-05
seeking,2.159495184795616e-08
opportunities,3.2862455932381054e-05
to,2.240938688367837e-05
merge,1.5368032453027634e-05
his,5.559780449735191e-06
managerial,2.122602493739377e-05
experience,2.1565697344731304e-05
with,1.054285385591688e-05
his,1.0016447800045581e-05
passion,1.923824197450196e-05
for,1.867825738220127e-05
public,1.5068185840182736e-05
health,1.800201455296162e-05
to,1.539055323632013e-05
improve,1.78539279278013e-05
patient,-2.693128576190456e-06
care,8.769022340716054e-06
and,7.968911943529054e-06
enhance,1.2420996337568333e-05
company,1.746883102494146e-05
performance,2.5082144074112793e-05
.,1.9926703457192266e-05
[SEP],1.3719266374476591e-06
RACE,2.2421682448481306e-06
GENDER,6.17139500613817e-07
PARTY,1.228376590667324e-06
