,overall_token_importance
[CLS],9.964018465444829e-06
la,-2.8213356703015072e-05
##toy,-6.800174673073949e-07
##a,2.0523082597773666e-05
jones,4.1425841672407e-05
is,3.939601763271541e-05
an,2.0055669973752766e-05
experienced,3.310769789006935e-05
civil,1.5304739186306844e-05
rights,3.952688314565483e-05
advocate,3.080516418868976e-05
",",-1.494584213092733e-05
disability,-7.355689957693637e-06
advocate,1.3471421871120056e-05
",",-3.041196736337552e-06
and,-1.0223927626474327e-05
special,2.356981849080188e-05
education,7.5651745295130574e-06
advocate,1.003016089736603e-05
.,4.155023322740368e-05
she,4.5861563355426145e-05
has,2.8231628182105754e-05
a,2.7234831147731684e-05
strong,4.9965406213466964e-05
background,5.8007775158231896e-05
in,2.7395407701312527e-05
community,2.9504098893592843e-05
organizing,4.9675086431733686e-05
",",1.9728808099357488e-05
grant,2.0671068221122286e-05
writing,3.816911432289075e-05
",",3.0840360205561114e-05
and,1.3078930011109349e-05
strategic,-9.856111471083726e-07
planning,1.6274392202578127e-05
.,4.166364332684939e-05
la,-2.1869018472020158e-05
##toy,-1.687464491482543e-05
##a,2.443191092521015e-05
holds,4.052528068203397e-05
a,5.151361779137495e-05
jd,4.253384701289567e-05
in,4.5773186013834304e-05
organizational,3.348864979503284e-05
communication,3.5673154952829995e-05
and,2.2043693109765385e-05
nonprofit,8.56363449555697e-06
management,3.8481188364380476e-05
.,4.0867081447335116e-05
she,4.854823886512658e-05
has,3.119703862332596e-05
served,1.5836494388181068e-05
on,-3.2563621930098796e-06
various,2.203577837517147e-05
boards,-4.361742958390757e-06
and,-7.385619909449593e-06
committees,-8.215395981769542e-06
related,-3.5637668468159205e-06
to,2.763167364478812e-05
advocacy,3.0713279644248095e-05
and,2.3859150572701104e-05
community,2.6940091210291804e-05
involvement,5.133478430310582e-05
.,4.0642487635681395e-05
la,-8.80602693644866e-06
##toy,-4.265662507835932e-06
##a,2.8970146054727905e-05
has,3.849595817348732e-05
excellent,4.9105885074862865e-05
problem,4.9469940937160975e-05
-,5.6365478490034677e-05
solving,6.603713895571243e-05
skills,5.402548229708387e-05
",",1.1746700947330283e-05
attention,3.7816444893050966e-05
to,4.785836764363144e-05
detail,4.246728175884096e-05
",",2.304936061339024e-05
and,2.3620545344192846e-05
experience,4.088130845675477e-05
in,1.654912145881818e-05
providing,1.5023146140176515e-05
training,4.405303212155024e-05
and,-1.4128094548948137e-06
technical,7.116993997646314e-05
assistance,3.438712039272354e-05
.,4.425251025048005e-05
[SEP],2.0594520219362294e-05
RACE,-8.241290139210379e-08
GENDER,-7.576449490009908e-08
PARTY,1.228376590667324e-06
