,overall_token_importance
[CLS],1.2357163532123205e-05
tre,-6.008812271617052e-07
##may,2.284161976653587e-06
##ne,2.940571010925536e-05
jackson,2.8334371635613042e-06
is,3.6282748727285144e-05
an,1.0424643706335597e-05
experienced,1.7982556050812288e-06
material,5.507392567579759e-06
logistics,-2.273742670061821e-05
specialist,3.5531100096758236e-05
with,3.0319553483951063e-05
over,3.995368316400001e-05
10,5.0366715852479995e-06
years,4.173218171759902e-05
of,3.311683550159158e-05
experience,4.9139342440508626e-05
in,2.4465684169000872e-05
administration,1.1855202284565521e-05
and,4.036338163504465e-05
logistics,8.018451855603405e-06
.,2.0600221535606655e-05
he,9.099407492491151e-06
is,2.3599615399011517e-05
skilled,2.4906210448903856e-05
in,1.929418701137607e-05
supply,-2.836276199082798e-05
management,3.6298239890383894e-05
",",3.180868575303937e-05
shipping,-1.3604509088302945e-05
/,3.0081777253921332e-05
receiving,-1.5220054560363824e-05
",",3.391811961271245e-05
and,2.6813544810041464e-05
safety,-2.2867633735160367e-05
protocols,-1.7142261175599483e-06
.,2.1449421009287776e-05
tre,2.2948167977900308e-05
##may,1.117194494364861e-05
##ne,1.7373256244416227e-05
has,1.7605752443452934e-05
extensive,3.0070355407740268e-05
experience,3.293992632998664e-05
in,2.159152203821365e-05
inventory,-1.4562623921485024e-05
management,4.265613961100043e-05
",",3.601929263528343e-05
records,-2.643504845588573e-05
keeping,-5.788481181683766e-06
",",3.3134515015376264e-05
and,2.6041720472088826e-05
machinery,-2.1102552202129836e-05
operations,1.3840340720513377e-05
.,2.1544865819939496e-05
he,7.311423623767716e-06
is,2.219809484851381e-05
proficient,1.0953773700455125e-05
in,1.2626102077839568e-05
using,-8.674674778888978e-06
logistics,-4.3315097277440275e-05
automation,-5.406389881005384e-06
systems,4.887957653891356e-05
and,2.025617952900178e-05
data,-3.1486672583609377e-06
entry,-1.3703820072646029e-05
.,1.7756920995086196e-05
tre,1.9951162094868533e-05
##may,1.1594463812186123e-05
##ne,1.626924581748732e-05
has,3.0672609670833885e-05
a,2.2460722271250355e-05
bachelor,1.9701781649948495e-05
of,4.626114990037594e-05
science,3.190940936027057e-05
in,2.8165511659698943e-05
business,1.9657828920840444e-05
administration,7.016197376475847e-06
and,1.7213089105770826e-05
has,4.057935726944576e-05
completed,3.894435241849156e-06
certificates,-4.027174512975778e-06
in,3.275274457473854e-05
business,1.0564663000069878e-05
administration,2.6784536491490085e-06
and,2.7903062024582536e-05
operations,1.0074879961738274e-05
management,3.6916618873873125e-05
.,1.972497791705456e-05
he,1.2632532390553964e-05
is,3.268290269292367e-05
proficient,3.158963547457094e-05
in,3.270936223713676e-05
microsoft,2.3577467197965378e-05
office,3.900883716460402e-05
suite,2.0074176295480514e-05
and,1.5659332688829505e-05
has,2.6988725467205193e-05
experience,2.9772741243881185e-05
training,9.196009689158441e-06
others,1.0845243978268578e-05
on,1.923259935137522e-05
software,3.595809214938834e-05
programs,4.883296267953253e-05
.,1.9680432331826234e-05
tre,1.5597834582737222e-05
##may,-8.479728056560317e-07
##ne,1.4068882295034904e-05
is,3.322574544514576e-05
a,8.888379365103732e-06
us,-8.617217425303662e-06
citizen,2.366481624511954e-05
with,4.1524461066044994e-05
a,4.246058076116156e-05
30,-1.0061159441551683e-05
%,3.6842172342953375e-05
veterans,-1.4929026893961691e-05
preference,1.867457297767033e-05
.,2.3089685037605687e-05
additionally,2.141470852414441e-05
",",5.2332922643481255e-05
he,8.870371952230724e-06
is,1.566331232535002e-05
actively,6.402128324102637e-06
involved,-1.2200349288725464e-05
in,1.0317873807029744e-05
supporting,-2.3174812384754135e-05
the,9.02394269181745e-06
republican,6.239039279484786e-06
party,2.802574092862307e-05
through,-2.9409432819871037e-06
volunteer,-5.672884928886118e-06
work,-4.207016579471422e-06
.,2.1913749305387403e-05
[SEP],4.9251432006081597e-05
RACE,-8.241290139210379e-08
GENDER,6.17139500613817e-07
PARTY,-6.057385260049841e-08
