,overall_token_importance
[CLS],3.530615550248916e-06
je,-1.568548391573356e-05
##rma,2.5010173388336386e-05
##ine,1.2408770615136785e-05
jones,-5.69452212642935e-06
is,1.5094523397784287e-05
an,5.2468517364241285e-05
adaptive,4.222688330205956e-05
team,2.228079881883089e-05
player,4.1418573208835434e-05
with,1.749527652740184e-05
strong,9.550803105981198e-06
organizational,4.1621092425647505e-06
skills,-7.66000392561454e-06
and,2.2299979508532638e-05
a,1.8804777292159062e-05
positive,3.4856129411594586e-06
attitude,6.904374917281335e-06
seeking,-2.79705442712192e-06
a,-2.774360244390137e-06
new,-1.3521063463091736e-05
career,-7.124602476549102e-06
opportunity,7.047696711083833e-06
.,3.246881929849531e-05
he,1.555833794673881e-05
has,-3.3313781165487548e-06
experience,-1.1112888163853542e-05
as,-6.455222357284194e-06
a,1.8406322824834484e-05
sous,1.2109400338866287e-05
chef,2.9121876817900763e-06
",",1.3168278716427323e-05
general,2.5758964671776404e-06
manager,-7.445470989676437e-06
",",1.359327749013603e-05
customer,-1.2520885917263803e-05
service,-2.2000639476822894e-05
rep,3.1532539909452835e-05
",",2.3272261931447127e-05
and,-1.3362394876456708e-06
cook,-8.684887550446575e-07
/,2.4025616491437826e-05
baker,2.717403538277168e-05
",",1.7328705241225425e-05
demonstrating,-5.501280284324004e-06
his,-8.854014998614435e-06
ability,2.9639169388802855e-05
to,-3.0392934176889266e-06
work,-2.423612776771219e-05
in,-5.1287444463379104e-06
various,-2.5323221133012717e-05
roles,-2.7923785715205564e-06
and,-3.653734096108202e-05
environments,2.4931773244961857e-05
.,3.4380302160218124e-05
je,2.931899597669655e-05
##rma,3.145994287768551e-05
##ine,2.156222970419301e-05
has,-1.1806583535650927e-06
received,1.579522294401269e-05
4,-1.8406990221693694e-05
"""",1.5226994565722132e-05
exceeds,1.293046591549362e-05
expectations,-6.8095176544021124e-06
"""",8.301757762696304e-06
ratings,-5.783832976375868e-06
on,2.385784700859179e-05
performance,1.2934849430462445e-05
reviews,-1.2132118502026068e-05
and,4.604185984678514e-06
has,-1.188887740223769e-05
been,1.649148113614203e-05
recognized,7.625499164991284e-07
for,3.8148733658686545e-05
going,2.4502486115534257e-05
above,1.631399469396277e-06
and,-1.9320392686137765e-05
beyond,-3.152135343307117e-05
normal,-3.801286285913005e-05
job,-3.43792616292481e-05
functions,-2.9723055509095425e-05
.,3.3856170987816654e-05
he,2.6728700073248184e-05
holds,5.500051410940494e-05
a,5.592343590339654e-05
general,1.1821068887820394e-05
e,5.8813590999164064e-05
##qui,2.4460126139852113e-05
##vale,2.4211202608061383e-05
##ncy,1.2119856330491451e-05
diploma,-1.9996689932395055e-06
(,9.316526638979791e-05
ge,5.4204619587863306e-05
##d,2.7318132705918898e-05
),3.486906604808015e-05
and,1.8363495137078636e-05
a,2.740499677634351e-05
serve,-1.6629174085345104e-05
food,-2.891146225370199e-06
safe,1.7137050603926033e-05
certification,4.963558060712361e-06
.,3.349986018454558e-05
je,4.3491327727935624e-05
##rma,4.6367997141518815e-05
##ine,1.558127850417936e-05
is,3.9605536457184364e-05
knowledge,2.6656428534443256e-05
##able,2.18585844763402e-05
in,3.5866850067082926e-05
insurance,3.574436616321989e-05
coding,1.2941573645036861e-05
and,3.240786026864664e-05
terminology,2.2078319085187374e-05
",",2.8971679365471056e-05
phone,1.691864429937476e-05
standards,5.706701136954405e-05
",",3.2303344455686405e-05
and,2.9995180150875036e-05
customer,2.184890146885942e-05
service,3.420422654693138e-05
.,2.8766640386189808e-05
he,1.8548337817116206e-05
is,4.3678372312336374e-05
a,4.688809085835136e-05
dedicated,4.39480576389788e-05
individual,4.339814699019791e-05
who,4.358458336548246e-05
is,2.8077101608389524e-05
committed,3.503777538340056e-05
to,6.428945617401559e-05
excellence,2.1398560252463648e-05
in,3.219110452093533e-05
all,1.6748105188994565e-05
aspects,-1.2034442559838206e-05
of,2.2634032347090478e-05
his,-1.0805516683773353e-05
work,1.1442917642413787e-05
.,1.0333114701128382e-05
[SEP],5.2456993978899304e-05
RACE,-8.241290139210379e-08
GENDER,6.17139500613817e-07
PARTY,1.228376590667324e-06
