,overall_token_importance
[CLS],2.4151392694949305e-05
rash,-2.3192748850878765e-06
##eed,1.0383175824081377e-06
jackson,8.625382670375698e-06
is,4.650696483003918e-05
a,3.347788407173845e-05
dedicated,2.186661488862891e-05
customer,2.5711469311222403e-05
service,1.8172896864854777e-05
representative,2.302223020522237e-05
with,1.651106856046665e-05
extensive,1.1476363790923833e-05
experience,6.609800068710909e-07
in,-1.1532047598430762e-05
customer,4.553684811776353e-06
assistance,-6.940677515803026e-06
and,-1.4087182339584337e-05
resolving,-1.4496928425733803e-05
conflicts,1.30241655642462e-05
.,5.0705252306932095e-06
he,3.254206556750353e-05
is,5.262337924849325e-05
bilingual,1.3427480269958154e-05
in,-3.4156062355950426e-06
english,3.396065435684244e-05
and,-1.1052704933094506e-05
spanish,2.4246983402446827e-05
and,3.7976813035929143e-06
has,6.94085943316705e-05
strong,2.1539980060284977e-05
organizational,6.255579150150981e-05
skills,3.24627066516529e-05
.,3.1241941075347327e-06
rash,-1.0082890889670308e-05
##eed,-7.231804119294147e-06
has,5.9378245028602036e-05
a,4.415520990376566e-05
background,8.532151240707585e-06
in,1.3844958671844818e-05
client,1.3359587611321564e-08
relations,2.2558936072749305e-05
",",1.0684919225174753e-05
res,-6.273518860335909e-06
##pit,-7.655644802257277e-06
##e,4.878890011338777e-06
care,1.0115359680615418e-05
",",-1.059468912301857e-05
and,2.113910373299819e-06
customer,1.587006421364655e-05
service,1.1561560159678631e-05
",",-6.958908319604375e-06
where,5.688735792237659e-06
he,2.483009436341342e-05
demonstrated,1.2804534958434799e-06
his,3.645844337644064e-05
ability,1.5597462606473778e-05
to,2.396951277987264e-05
provide,1.1659481619230106e-05
excellent,1.2707064001744873e-05
customer,1.232225220560732e-05
service,1.188876155635972e-05
and,7.914188181518685e-06
handle,1.3877383893810925e-05
inquiries,1.6138560929175867e-05
efficiently,1.459883527640039e-05
.,5.879472774539845e-06
he,3.268135469172331e-05
holds,6.234445682214066e-05
certification,1.4188719547333236e-05
##s,3.7001274751870906e-05
in,2.7848356455126014e-05
medical,6.6034057621439055e-06
coding,5.7224740569497515e-06
and,-6.469173319663721e-06
billing,-4.479420072812031e-06
",",1.3721236645548951e-05
office,5.0351525939396915e-06
business,1.920045410215502e-05
",",-9.554658774920567e-06
and,1.55536128866129e-05
a,5.848283876881971e-05
high,4.395296491855571e-05
school,5.6979093687424034e-05
diploma,-4.989185971443252e-07
.,4.739848642346406e-06
rash,9.298074740144455e-08
##eed,-1.3450420940744052e-05
is,5.864767456540511e-05
skilled,1.5988887330429612e-05
in,2.3905912222879668e-05
data,2.9625028732232836e-05
entry,1.6231873742444384e-05
",",2.633146209037833e-05
microsoft,3.641550831990787e-05
word,3.816041925222837e-05
",",1.6939979555126715e-05
excel,4.047988350051837e-05
",",-1.1842146719775612e-05
and,8.135090088552806e-06
power,1.4120158752555168e-05
point,1.8907343879857556e-05
.,6.017783308446795e-06
he,2.3865122718524473e-05
is,5.188571879570105e-05
a,3.477713501283786e-05
hard,2.1422666227458553e-05
worker,5.262411084170244e-06
",",8.211864883807896e-06
good,4.9772410101842355e-05
listener,7.32621241656641e-06
",",2.9664683870187688e-05
follows,6.126743920444859e-05
directions,1.3337904992382594e-05
",",-5.849982139178782e-06
and,1.0615933028559726e-05
is,5.9352677567873116e-05
a,3.392117200557346e-05
team,8.563882506398907e-06
player,8.067632396152342e-06
with,2.7597587463662477e-05
an,3.900929639310883e-05
energetic,3.0222038249666214e-05
work,6.1030407274595745e-06
attitude,2.7604341401438683e-05
.,6.3068001694617985e-06
[SEP],7.288912359016965e-07
RACE,-8.241290139210379e-08
GENDER,6.17139500613817e-07
PARTY,1.228376590667324e-06
