,overall_token_importance
[CLS],1.1986232208775586e-05
emily,8.624933410015244e-06
baker,-5.165334679516381e-06
is,-1.0351027732064183e-05
a,3.088090939095859e-06
highly,2.4225019867946683e-05
experienced,2.1419389277976193e-05
executive,1.596111745550998e-05
chef,9.867452305795533e-06
and,1.8747718224006312e-05
food,-5.096779007868599e-06
service,1.224835027595881e-06
director,3.033167869279993e-05
with,2.5360596111627963e-05
over,4.2539146174441265e-05
30,3.455810781537288e-05
years,6.823974220554113e-06
in,6.952283717235373e-06
the,8.32060778170165e-06
industry,3.413726599678604e-07
.,3.335785259217351e-05
she,2.4995577739709382e-05
has,6.690522644166406e-06
a,1.6820555737863848e-05
proven,2.7579594278082315e-05
track,3.67284335090778e-05
record,9.917311680014392e-06
of,2.252070845673398e-05
increasing,2.0001940474879642e-05
sales,-8.926076088685724e-06
",",7.110637601816249e-06
decreasing,1.2230654083097526e-05
costs,-2.430469001134918e-06
",",1.84745320449493e-05
and,3.266042872922776e-05
executing,3.941539170913885e-05
successful,2.5747350927512624e-05
operations,7.759441869486908e-06
strategies,3.181256558335859e-05
.,3.3388022394657756e-05
emily,3.676007275682471e-05
is,-2.9971359645869236e-06
a,8.217280805756587e-06
strong,2.9000373668720925e-05
leader,4.1364484069776815e-05
with,3.5680152250446995e-05
excellent,2.8815497924853094e-05
communication,3.308718472834547e-05
skills,3.171811579282511e-05
",",4.447119909306866e-05
budget,2.911448931609876e-05
##ing,1.4166158011953375e-05
expertise,3.4685874360888696e-05
",",8.140409144209474e-06
and,4.89063896810109e-05
a,3.4886515086837214e-05
focus,2.223200874868706e-05
on,1.944913235596023e-05
customer,2.279816519243909e-05
and,3.170185530307783e-05
employee,2.838785573073583e-05
satisfaction,3.4543113323476225e-05
.,3.360884753452002e-05
she,2.7071227611776803e-05
has,1.1135300744141073e-05
successfully,3.0014737962989312e-05
managed,1.3959041673703205e-05
restaurant,2.5933003675450468e-05
kitchens,2.3480321601734784e-05
",",1.0266055238047124e-05
food,8.672226957599305e-06
service,7.317424250573308e-06
operations,2.341800941589999e-05
",",-8.369969210366863e-06
and,2.3445795974576137e-05
large,4.11682659827699e-05
volume,3.372412369865896e-05
catering,3.3255856121317304e-05
.,3.403745420089431e-05
emily,2.557224605042167e-05
holds,7.102518172230451e-06
an,1.2532581078555095e-05
associate,1.7127415698989338e-05
of,7.092932770019934e-06
arts,8.13225507849331e-06
in,-6.868242209648678e-07
culinary,2.3117113459651456e-05
arts,-1.9645608334573553e-06
and,4.8932265791743756e-05
multiple,4.310781040382345e-05
certification,2.793629672290014e-06
##s,7.010781701419594e-06
in,4.753361514142669e-06
food,4.534257620855274e-06
service,-7.375158301738219e-07
management,3.2169032395680644e-05
.,3.301633120304907e-05
she,1.715394297029737e-05
is,8.045499956301756e-06
a,1.8243484288730502e-06
member,8.226209855511297e-06
of,-1.9046404518268802e-06
the,-1.7798921190110406e-06
american,1.2882522308038827e-06
culinary,2.115084447950639e-05
federation,1.1158175634997637e-06
.,3.206418170098988e-05
references,9.996557678792083e-06
available,3.159580582769404e-05
upon,1.5278487921305645e-05
request,1.1481839308451265e-05
.,1.71453092590692e-05
[SEP],2.2146593829659668e-05
RACE,2.2421682448481306e-06
GENDER,-7.576449490009908e-08
PARTY,-6.057385260049841e-08
