,overall_token_importance
[CLS],1.3858646334656636e-05
brett,5.295293977069947e-05
ryan,4.464628243998722e-07
is,4.0659737732697676e-05
an,5.224164897647532e-05
experienced,4.5921509689323946e-05
senior,4.8015555020488573e-05
executive,3.3000903990598634e-05
chef,-3.5091002440897055e-06
with,3.477107832018983e-05
a,5.878061170863187e-05
background,3.56782807550584e-05
in,3.886634568386673e-05
managing,4.378376110820703e-05
and,1.5735105748797784e-05
providing,1.813735049155501e-05
leadership,-1.6325998508983934e-06
in,5.182134780023964e-06
the,-2.202566011895723e-05
food,1.7797292736210526e-05
service,1.3463289516687232e-06
industry,3.266504797521661e-05
.,-2.083701646035931e-05
he,7.10032008430673e-05
has,7.892541273835044e-05
received,2.4634080928414586e-05
top,4.793623676884784e-05
scores,4.405213244212074e-05
in,6.534763171254122e-06
safety,-1.892940341160018e-06
and,-3.0237133243287746e-06
compliance,8.137860182922397e-06
audit,-5.815017860959957e-06
##s,6.662007265460789e-06
and,4.569594604049634e-05
has,6.915271994497776e-05
demonstrated,3.527826685395621e-05
hands,2.51644586803867e-05
-,1.5108484759863647e-05
on,-2.2613619045204226e-05
leadership,-3.6264521762992755e-06
skills,3.0486559303129854e-05
through,-1.959185582967026e-06
staff,-5.094723412692278e-06
development,-1.1489844733954664e-05
and,2.7372627490402666e-06
training,-1.893470968022453e-05
.,-2.1414569660653205e-05
brett,7.970700305629496e-05
has,7.61848916997045e-05
experience,2.7557290227149812e-05
working,1.2399971862058013e-05
with,2.0514797251982093e-06
upscale,2.7889359955220714e-05
dining,1.7826372359045163e-05
rooms,2.9160809757057772e-05
and,2.47564216550984e-05
room,5.0816258924242916e-05
service,-8.94285821455464e-06
menu,-1.2361649311992959e-05
##s,2.989961196746002e-05
as,1.8494729646416816e-05
an,3.9297296178666445e-05
executive,2.6605875611305278e-05
corporate,6.901941062902996e-05
chef,-1.9451737968799866e-05
and,5.5929968430274666e-05
has,7.119984833196642e-05
managed,2.7161693954676237e-05
various,2.2745260669068555e-05
events,-2.9705629653780873e-06
and,1.3582804496003057e-05
special,-1.141843248193902e-05
functions,-2.991655037771195e-05
as,9.784698995950964e-06
an,2.295186848168703e-05
executive,-1.588838231364615e-05
chef,-5.9762085894336485e-05
/,1.5331349123385193e-05
event,5.498600788885739e-06
consultant,-1.0036459774942779e-05
.,-2.1245052215850585e-05
he,7.360035278317001e-05
is,5.8032320865689246e-05
a,8.206217954643602e-05
culinary,5.046699833739006e-06
expert,1.3293580957054766e-05
with,3.322002402272974e-05
a,5.4892304059807215e-05
strong,2.9679283493111454e-05
educational,2.3815135976859707e-05
background,3.405514269433302e-05
",",-2.8158893071622395e-05
including,1.4429954956606727e-05
a,2.602557038686046e-05
culinary,1.8032240823188346e-05
arts,4.133186151496706e-05
degree,-8.285213229962224e-06
from,6.175522062251635e-06
wash,-2.981452899619845e-05
##burn,-1.0422985077261701e-05
##e,1.1581230792999608e-05
trade,2.6644917848334918e-05
school,9.673478397870498e-06
and,3.5173099697053676e-05
certification,-4.939866241507487e-05
##s,1.1593056210725643e-05
from,-2.2602834006344685e-07
the,-1.8365372336182466e-05
culinary,2.0447145852784012e-05
institute,-2.331907506329202e-05
of,3.65382170153542e-05
america,-6.388295883575039e-06
.,-1.8761083059829643e-05
brett,5.098057805787437e-05
ryan,3.6495112878848944e-06
is,4.174870508011303e-05
skilled,3.890388485838127e-05
in,-2.9447909624604676e-06
compliance,2.598964291699565e-05
audit,-1.45303896168422e-05
##s,-2.849874436645426e-05
",",-1.4953985619576942e-05
leadership,-5.890216007343693e-06
",",-1.2693061336259594e-05
marketing,2.5532067472308013e-05
",",-3.2005067698998266e-05
and,2.309098613449222e-05
staff,1.9175540250955207e-05
development,-4.829885591045546e-06
.,-1.8706478578821104e-05
[SEP],-1.4732353221152243e-05
RACE,2.2421682448481306e-06
GENDER,6.17139500613817e-07
PARTY,-6.057385260049841e-08
