,overall_token_importance
[CLS],-4.223797706408478e-05
summary,3.673094990760842e-05
:,-4.692520523896798e-05
la,2.5950274020394978e-05
##kis,-4.980279381200613e-05
##ha,1.3819969350321445e-05
robinson,6.387705647300482e-05
is,-1.1843300977516634e-06
a,1.0016525992603028e-05
masters,8.15182534879326e-07
prepared,4.247772475028111e-05
administrative,2.2085648841547303e-05
assistant,2.2323741134548514e-05
with,6.106320378414393e-05
13,2.8856080997367856e-05
years,4.34150781772512e-05
of,6.362622557797135e-05
experience,4.0273397140279184e-05
working,7.5495189371615595e-06
with,3.744856208573382e-05
c,8.386289696634754e-05
-,4.277184942441703e-05
suite,4.2334692935727955e-06
executives,2.2439961456539326e-06
.,2.2231035620266693e-05
she,-3.4914468622013534e-05
is,-9.324688882335584e-06
seeking,6.796314399906347e-06
a,3.214329672637681e-05
position,-4.448901833809772e-06
as,2.6400227342703322e-05
a,2.7749450189304236e-05
human,3.191972829794068e-05
resource,5.893706719395413e-06
assistant,1.814754493065395e-05
and,2.7619881054911155e-05
possesses,2.1044525828845805e-05
exceptional,1.003012291275309e-05
administrative,1.597908830231884e-05
skills,2.8981833936974857e-06
and,2.6781713298238492e-05
human,2.8884895140086183e-05
resource,-1.001966608655244e-05
experience,1.4480580876668536e-05
.,2.103048646817394e-05
highlights,1.5976610471986775e-05
:,-3.532908797263971e-05
-,-2.5793473376374885e-06
proficient,9.154077766165922e-06
in,3.73821914505858e-05
microsoft,4.008419120076328e-05
outlook,3.7360905599508816e-05
",",4.947171772369817e-06
word,7.276723165595614e-05
",",3.7072491457573602e-06
excel,3.310562606619956e-05
",",5.0778726655562215e-06
power,1.697716013452263e-05
point,4.5091491261056546e-05
",",1.3633550976188117e-05
adobe,3.3484518550196184e-05
pro,4.015280741046617e-05
",",1.9689711258250756e-05
share,8.568195590892452e-06
##point,4.641684146939393e-05
.,6.141123501227399e-05
-,-9.712025261221573e-08
accomplishments,1.1097218260066598e-05
include,-1.148264194572195e-05
supporting,-4.871318933879837e-05
sv,-3.466397142030619e-05
##p,1.518975648691274e-05
through,1.8101486472618002e-05
document,2.1802595671751876e-05
management,-1.1965157804174352e-05
",",7.398227246007287e-06
calendar,2.2815466528396756e-05
organization,-1.6433247551290962e-05
",",4.2398325763667585e-06
and,1.1845536177576536e-05
meeting,1.250848644569252e-05
collateral,2.4569264787942706e-05
preparation,1.918626423955037e-06
.,6.145080162641888e-05
experience,1.3616077662402506e-05
:,-3.811604324509888e-05
-,-3.3748172530504333e-06
provided,1.964988405601057e-05
administrative,7.535158383590661e-06
support,-4.239625047027571e-05
to,1.3165250457951e-05
executives,-2.0857241976377104e-05
",",1.6261158949500344e-05
managed,1.9638871545533924e-05
calendar,-1.2707895323010036e-05
##s,-1.6352113356107648e-05
",",2.1294717763261766e-05
made,2.9284512857752488e-05
travel,1.7930630432944946e-05
arrangements,-3.599508788066357e-05
",",3.2407440724806656e-05
prepared,1.427495896221562e-05
presentations,1.0369230486520781e-05
",",-3.2755325454838443e-06
and,1.214844057507989e-05
assisted,-9.298033793651933e-06
in,2.6767562138077633e-05
newsletter,2.3339478013711172e-05
creation,-1.862895912008176e-05
.,4.605968810316593e-05
-,2.724711164618818e-06
managed,-3.717493751663526e-05
technology,-4.084494496755981e-06
",",-1.6278236704885634e-05
stake,7.54199511689103e-07
##holder,-3.681679461242504e-06
relationships,-4.9216259882652776e-05
",",1.509534857228045e-05
transcribed,2.1875798308611497e-05
meeting,5.1762044948843855e-06
minutes,-5.6268666748502476e-05
",",1.0557215051773504e-05
processed,7.210148348823423e-06
payroll,-2.5870335788144023e-05
",",3.0284101977944826e-07
and,-2.307006431308753e-05
ensured,-5.21618836588316e-05
company,5.644509567849382e-05
policies,-5.9044587077982195e-05
were,-4.528363387779718e-05
followed,-1.549112829706169e-05
.,2.2484168976270097e-05
education,7.332467293722476e-05
:,-3.1710486346027456e-05
-,3.539561581627894e-05
master,-6.0409560583012285e-06
of,4.7285184818372756e-05
science,3.227860107179143e-05
in,3.800221545597398e-05
management,3.133301319370845e-06
human,5.007542233341242e-05
resources,-2.6832347076007162e-05
from,1.2646835033896086e-05
indiana,1.875528159522232e-05
wesleyan,6.920768470026701e-05
university,5.347008458632019e-05
",",-8.633488511707628e-06
jan,-3.8173457185449236e-05
2012,-5.616570655355656e-05
.,7.626099842395368e-05
-,5.2357536795771184e-05
bachelor,4.630537446306247e-06
of,4.46217639909273e-05
science,2.217813237056199e-05
in,3.961497187038909e-05
management,1.5098235266594638e-06
human,4.655763329624401e-05
resources,-3.2590552508534466e-05
from,1.2579554015387946e-05
olive,1.6667944773556794e-05
##t,1.3674362138646812e-05
na,1.8092865815981165e-05
##zar,-4.608815633528786e-06
##ene,4.915330346305127e-05
university,6.457273207931551e-05
",",6.090937225613637e-06
jan,-1.8701396195315402e-05
2007,4.208904524820187e-05
.,5.085077410786065e-05
skills,2.928611828626346e-05
:,-2.765430068494464e-05
-,-5.1473022082447665e-06
proficient,4.896745600564053e-06
in,1.0223630559511027e-05
decision,-9.403392809473484e-06
making,-1.5234912235482554e-05
",",-9.24235490035541e-06
interviewing,-1.3703082228663156e-05
",",4.650513201916401e-06
multi,-2.5831746769740787e-06
-,-1.8639806910074086e-05
task,2.7273379365929083e-06
##ing,1.143729018745147e-06
",",1.9268542188389826e-05
project,3.8488275856232844e-05
management,1.5161582486507474e-06
",",-3.402598888683408e-06
and,3.010020290939868e-05
expense,2.9967215032964223e-05
reports,-5.340188915983636e-06
.,2.1930288864518045e-05
overall,1.2727283908297e-06
",",2.2297983687499005e-06
la,7.643051699732951e-06
##kis,-3.519188197827846e-05
##ha,2.911978633311485e-06
robinson,4.2544315597090383e-05
',-1.579509975518045e-05
s,-2.2716411723603285e-06
extensive,-9.68574686723505e-06
experience,-4.491033432694509e-06
",",6.896310106802563e-06
strong,1.2015854879387318e-05
administrative,4.008749939905146e-06
skills,-1.741260823172316e-05
",",-3.3524126011268323e-06
and,3.393347131281253e-05
educational,4.646443305301982e-05
background,-1.721782631670403e-05
make,1.6260292398593426e-05
her,-4.242681256983291e-05
a,2.592553132356634e-05
valuable,2.7406696670583938e-05
candidate,-1.488797568672046e-05
for,2.209065439179251e-06
a,9.334249886142571e-06
human,2.2769679884926293e-05
resource,-4.973550831531591e-06
assistant,-1.649269368035309e-05
position,-1.6739269825158602e-05
.,2.6179649432844383e-05
[SEP],-2.508782135929954e-05
RACE,-8.241290139210379e-08
