,overall_token_importance
[CLS],-3.952843880827864
*,0.5505788641680505
*,10.496029340807814
resume,-47.286046872569315
summary,-41.993896883613935
for,-25.58203493897044
ai,-7.112759325097642
##sha,-34.0007353170389
robinson,-11.079147811081016
*,-6.704662239396194
*,8.158488329584038
*,6.361484803309447
*,8.631094834684285
contact,-32.988173327740455
information,-29.06193501708469
:,-23.773676701703003
*,1.016543485810362
*,2.124695173235615
-,-16.304235833776968
name,-13.03356601257462
:,-16.6343471429095
ai,-5.856988502347412
##sha,-37.951394903495725
robinson,-11.820590456569452
(,-9.716446767455333
she,-10.77363498531006
/,3.8141980378984055
her,-13.163294999526665
),-10.535736041364753
-,-20.839446744897067
email,-28.830450484108205
:,-19.73880306184544
ai,-4.880277938420071
##sha,-17.641975724918193
.,-18.896099580261524
robinson,-11.176033304518187
@,2.858311048869414
yahoo,13.792376155630846
.,29.157155003618648
com,-11.661973650651472
*,-5.5781669513698695
*,5.698253796664272
professional,-27.222225159613537
summary,-47.17962775928256
:,-23.547908908728616
*,-3.1496754854210844
*,-0.12329412675131224
ai,3.4271196095659655
##sha,-36.108357239910895
robinson,-9.360822550854888
is,-33.342976877392736
a,-20.760574618512567
highly,-52.14822938131781
motivated,-54.70721876815511
medical,-49.65828191958237
assistant,-61.67425153855683
with,-14.137208141754101
strong,-36.11185275588366
technical,-22.773313425716324
and,-7.007939919064968
medical,-22.419946398172385
support,-19.670445343132982
skills,-21.868794286029665
",",-3.157569629812452
complement,-45.52854849647569
##ed,-14.565921741464539
by,-18.417223400021406
excellent,-31.131040163777367
communication,12.692971889382441
abilities,-4.174248955948853
.,-13.74638195181382
she,-25.917012180839365
is,-33.84538163087499
seeking,-42.371366737397835
a,-13.166005768390535
role,-28.55860049680248
that,-12.25342541295633
allows,-4.993280564991131
her,-33.46609440171834
to,-16.090068483115104
contribute,-32.51843011962321
to,-15.157440458138062
clinical,-40.05407730050772
and,-16.898070670023152
administrative,-17.147398682423447
tasks,-15.201059630404089
.,-13.497001416473662
*,-20.704868678949488
*,-11.050947313701908
clinical,-40.131735691439125
skills,-26.318629347084645
:,-17.742358148800022
*,-16.043575500858232
*,-5.486342440134174
-,-5.276764285796488
proficient,-26.651915518058466
in,-0.6212386151713053
medical,-46.85958980876809
terminology,-34.30070273796422
",",3.7165202182879162
anatomy,-41.230239283919985
",",30.293651635149434
and,-24.7721049247723
physiology,-44.531381418679665
.,4.068989779961719
-,-5.949661609375454
experienced,-29.91743293427294
in,-7.095784211842812
patient,-32.928942039829124
preparation,-73.5558392178355
",",10.605170686361
vital,-45.73179505054901
signs,-35.61053565286771
measurement,-13.237089975578641
",",10.913308801771436
medication,-57.490816936354
administration,-33.690977349975206
",",30.303111822493005
and,-11.608558002161802
patient,-41.49034498852875
education,-47.34239275992048
.,9.377530123685057
-,-3.0447177372128804
skilled,-16.5402097054281
in,1.2775456642604872
administering,-64.4833945108804
injection,-66.21225586217746
##s,-26.902084417101708
(,5.5919288166146455
im,-37.56213585102016
",",1.1972206263581249
id,-47.40087809031862
",",8.981218967891593
sub,-24.222336765515212
-,9.724478754767437
q,-13.02141461200532
",",9.11399188414475
z,-14.42523536388787
-,16.772270962164338
track,-18.85482759162706
),-6.882297249633768
and,-24.529592912586775
performing,-18.999062738998493
ph,-26.771917202258575
##le,-14.216283345976418
##bot,-19.273268445403374
##omy,-44.999486014153526
.,9.471876522478581
-,4.378202003538336
holds,-22.18936924003595
a,-7.7362412266924405
current,-6.284914971489536
cp,-42.105875713240536
##r,-12.553005197088883
certification,-5.964549283752109
and,-19.01382934251194
maintains,-27.782547147805783
clean,-19.973576574895883
##liness,-21.867524039513427
and,-17.371904131260155
ste,-30.654460436121237
##ril,-44.169948878814644
##ization,-36.88812169587319
of,-1.7965156424231103
examination,-53.16693360138504
rooms,-43.82063419008307
and,-24.567726350349048
equipment,-24.96149383113497
.,-6.673126137993197
*,0.05862505775238033
*,11.968846826577751
administrative,23.793852036622535
skills,2.6619799326838254
:,-6.483607140837689
*,-1.6481018244308367
*,10.348968124655817
-,3.2807386544668646
customer,15.321551188373085
service,46.25217359230884
experience,7.764163393288881
with,1.9864299159680496
proficiency,31.90633687687639
in,39.50784792649681
microsoft,76.40946861324863
office,70.594502134258
suite,83.33219757128467
and,10.1615430554784
various,-0.4715283325715631
operating,30.819456060776407
systems,60.09209884914622
.,6.9327848084245405
-,-9.187725230533943
experienced,-12.5961279453611
in,10.617236125732106
scheduling,-32.11075269438081
appointments,-58.09975479709632
",",25.29916892978967
knowledge,33.61668814882386
of,46.183924135006215
ic,-11.050599184254883
##d,20.656868964576823
-,36.12854111983796
9,11.79925663533564
and,7.170621823881184
cp,-14.188736362130548
##t,14.384936095293101
billing,-22.11690974164144
&,34.03693409512939
coding,10.413158486442141
",",13.43905995301003
handling,-4.484424568348655
co,-21.178161353978712
-,6.162728166097108
payments,-40.64350942713799
",",-2.292592140520198
and,-6.186237106885217
