,overall_token_importance
[CLS],1.2067891376924829
*,1.056764733540328
*,1.6227923032428477
greg,-25.210707144441614
sullivan,-36.958975921768435
*,-8.835233931244607
*,6.682396003985055
email,-21.66260131135119
:,-6.975813447768218
greg,-15.390351356453362
.,-12.896262338522869
sullivan,-29.9982398227724
@,4.841761177080264
yahoo,23.180022366355935
.,25.74280313500521
com,1.7810259428888437
*,-4.312930293645262
*,17.29495625348258
summary,-39.25493628113769
:,-21.564350890048704
*,-5.036211538133232
*,4.712745847947191
compassionate,-43.862602751320445
and,-28.396799406544435
motivated,-54.51345137029298
teacher,-76.7994272699926
with,-13.44490308079882
a,-16.62805984206868
strong,-34.42672505698103
commitment,-16.51654690893633
to,-12.069216731735391
foster,-59.12514113086064
##ing,-39.50830639852569
a,-36.32534998940672
stimulating,-84.8484292315145
learning,-57.38077524719983
environment,-44.80206499202968
.,-7.889655166850984
skilled,-25.05365403617839
in,-16.81979627062225
individual,-24.179936869704356
##izing,-37.779267530728184
instruction,-75.88862212330939
to,-27.06740614761591
meet,-52.791832863248366
diverse,-41.784677369870046
student,-48.68331349894695
needs,-63.073213022471684
and,-41.1702269908486
interests,-59.81944820119199
",",1.5515173092921495
with,-11.231340538873827
a,-21.308963695540513
passion,-27.53141090027078
for,-20.74905408035931
inspiring,-46.22814564221648
children,-43.17773352780796
to,-20.84570296619377
achieve,-34.665796695845
their,-56.17749188710369
best,-48.131347028714636
.,-18.741153327748034
*,-12.371416459761148
*,-3.6093182612162615
education,-46.69420925173048
:,-26.330995389263506
*,-12.56141975616717
*,1.0680684615711185
-,-5.589910361654509
*,2.1160503659811543
*,14.810259238778345
bachelor,-18.912546229910056
of,-9.332177321449949
arts,-23.509097485808553
in,-2.6561788178467283
childhood,-37.9514443557851
education,-41.82026744842661
(,2.6103880461939584
1,-10.708424022707668
-,-8.292877134628934
6,-24.688692114655847
),-23.55612211167289
*,1.8196452422225002
*,4.618862212046942
",",0.12367690801907874
brooklyn,-1.5912356731821897
college,-35.33872601885162
",",-0.5713829667632403
2007,-40.429131839847585
minor,-27.61685890637791
in,-9.461143291684312
psychology,-56.85714356297653
-,-8.02531509145732
*,3.8231861069095974
*,20.089972821480767
associate,-10.307913715155676
of,5.710438024122777
arts,-15.15165555599045
in,8.0181783145055
liberal,-31.656728372075424
arts,-8.119958145034602
*,-3.8147537882365334
*,5.443278334351258
",",1.1508711209483578
nassau,4.033781752318542
community,17.26759953449884
college,-50.513143532244605
",",0.11175166002211359
2003,-19.889589235574093
*,-9.789968333715635
*,0.30008713325301095
experience,-27.429739032650037
:,-12.430962277252167
*,-13.381615097709021
*,3.76792916717796
-,3.5140044785991678
*,2.4862324671315434
*,1.0732894543655425
teacher,-66.2531991459242
*,-14.010754160988201
*,4.096453240859742
(,1.5744923159567505
current,-34.67265048119036
),-17.526060708539465
-,-8.326657366363495
develops,-37.45819855789023
a,-27.110570544888017
con,-34.03141603043792
##du,-44.34948767429753
##ci,-43.596336180349795
##ve,-43.141536225805055
classroom,-64.6733925909083
environment,-39.39693404712464
and,-37.44755757688061
adapt,-49.60733555639161
##s,-46.87800260138379
lessons,-79.34396050150526
to,-37.34855568835273
meet,-49.035304737368584
academic,-53.17273299207388
needs,-64.52939645913459
.,0.9122362585739294
-,-8.587083857800527
organizes,-45.898340763983406
activities,-68.3233189175412
promoting,-39.20977352863258
physical,-35.191186189583455
",",-4.04017389264821
emotional,-32.51083860368765
",",-6.059025346879926
and,-18.762413710227143
social,-16.947108827018273
growth,-44.05905694330934
.,-4.229305386267853
-,-10.43060457049265
collaborate,-26.878915717081632
##s,-17.481951051554113
with,-0.720913006507828
staff,-61.51465612986587
to,-22.657904771995103
enhance,-39.716110243063746
learning,-52.812688205402765
experiences,-47.787428301109415
.,-12.513698362442426
-,-14.455652193944458
*,7.6201613136311455
*,12.701017520369765
student,-55.64529164720707
teacher,-71.63903940038477
*,-6.250911757412491
*,3.272788420227816
(,-6.1961585350537955
09,-22.23050642504642
/,-8.339368855317783
2006,-40.846214061668924
-,-8.016004477152592
02,-12.100687648253631
/,-22.17460138043587
2007,-53.375473141544276
),-3.5716088362991285
-,-11.10566951922953
gained,-28.959627264954023
experience,-32.21759220870821
in,-23.37512691899963
a,-43.417189182723696
1st,-13.65619199721547
grade,-64.21293768408296
classroom,-57.304600545049645
",",1.3548836374574305
focusing,-21.010506539262327
on,-15.020510463512428
differentiated,-42.312725748695875
instruction,-70.46541098254977
and,-37.59646534756731
student,-57.30037639052453
assessment,-56.299466497770865
.,0.08084419141548921
-,-8.463457610638798
created,-20.26125327376029
lesson,-49.28537309772102
plans,-71.0611107037862
for,-14.600280398601113
balanced,-36.76195607394772
literacy,-16.241296095655322
and,-26.02152577403471
foster,-47.79326360880189
##ed,-12.788266296409907
a,-29.868783588315434
construct,-42.67923472495954
##ivist,-35.97751118509526
learning,-52.64174539810753
environment,-41.05430350650422
.,-15.89774368957588
-,-15.19743048864608
*,10.53545948719957
*,16.564265402040828
dentist,-42.54325839270356
office,-16.739054604893607
manager,-39.28123480368785
*,-10.43623918364698
*,2.689648917935113
(,-11.541396722410216
07,-34.03766101325103
/,-16.925298719375935
2002,-30.46601190397005
-,-13.995381949928156
09,-29.244586669593417
/,-11.748829089856113
2012,-11.76981714077151
),-2.731450104877352
-,-5.51771378421189
led,-9.01024091978375
a,3.0804806400082616
team,6.21766829986829
of,-22.288787633479924
10,-31.259376324991354
",",2.941823960401738
managed,-4.2840200431560165
patient,-41.86952234162833
care,-59.17864157075037
",",23.134939248446496
and,-20.19725086404268
handled,2.5007938131714034
administrative,-13.406460722501636
tasks,-8.981336235312304
.,5.201295123708504
-,-6.594385567047404
promoted,-39.44622198880408
twice,-46.841387064101184
and,-25.213444895518762
maintained,-22.35032541961759
strong,-27.962538088732302
relationships,-24.80059436772931
with,-22.175344094811063
patients,-45.05684497345355
and,-43.00900762646094
staff,-61.60491553012292
.,-17.714898405184798
*,-7.111878881164776
*,7.033564101074471
certification,-23.909732234110102
##s,-13.072557523649392
:,-23.890889991063098
*,-12.620676517665048
*,6.678912948409603
-,12.41612480864134
first,-37.796232994936545
aid,-44.28453016784351
cp,-54.85319285622165
##r,-20.535227142833932
-,9.382616602940518
child,-37.50039015122836
care,-50.29891022067945
facility,-25.86458832375318
rules,-21.936821408476174
&,14.722736888726102
regulations,-16.837169277446115
(,12.252468173005473
fa,-37.24443068149032
##cr,-24.168189626299394
),-14.719685458780084
-,8.701587620912019
identifying,-19.676742618948854
and,-17.70295060449511
reporting,-17.508587228748766
child,-45.78323406085089
abuse,-48.594805685673414
and,-13.857456858755192
neglect,-51.56294387599307
(,19.367153062984336
ca,-22.495377746626787
##an,-12.534287211203628
),-10.126881500491281
-,5.391180884883698
school,-41.73547159766226
-,-9.244466582612816
age,-30.558967115122925
appropriate,-40.370255942323475
practices,-36.02170268129885
(,9.94662739271519
sap,-10.921132843223592
),-11.560809245703458
*,5.137705686287599
*,21.38729039950489
skills,-11.063139842543446
:,-5.949013433178796
*,-10.247544164386499
*,11.50490790032553
-,3.923613743524546
creative,-32.39359031013786
lesson,-36.442126771421805
planning,-30.34414084905526
and,-20.631569142527432
hands,8.13688575491739
-,11.265767074069343
on,-14.818520143745454
instruction,-55.2193209469405
-,-15.08664088855739
student,-51.690208444058776
assessment,-60.959373683737454
and,-23.62666897881029
classroom,-60.46557214713498
management,-24.045319256822825
-,-10.374863016469055
strong,-23.008482096386608
communication,21.72199171654735
and,-13.888317018275295
organizational,20.68863685399631
skills,-21.454572422870438
-,-14.34504256074124
depend,-0.962652460101937
##able,-12.671094546140209
",",-12.524526219784091
detail,-14.777356485489415
-,1.5532087370142134
oriented,-28.89829605141183
",",-1.6915435857818257
and,-32.625299935987314
able,0.12640673790390453
to,-11.686126159882592
inspire,-41.69797763050345
students,-49.80999662674314
*,-4.445237073910891
*,17.34389685439802
languages,-39.162688244555675
:,-16.40684765443193
*,-6.4749659040662415
*,18.92534578101785
tri,-25.294206642238
##ling,-25.509436954780526
##ual,-33.43487383187119
in,-20.02338099439259
english,-40.601378657327885
",",-12.620680856817104
russian,-43.34322037048572
",",-6.22381063571184
and,-24.248128653341553
hebrew,-20.02539418449433
.,0.7011571637866778
[SEP],24.46801661908563
RACE=0,-0.00833970055826283
GENDER=0,-0.010026311316966408
PARTY=1,-0.027799139258913197
