,overall_token_importance
[CLS],-16.519182837797505
*,9.848303550411774
*,14.688319355165477
resume,-57.11565321286816
summary,-40.71476470326221
for,-31.52894162407134
la,-5.018811951608223
##ton,-28.387385652097972
##ya,-26.022442007667912
jones,-26.46542765856828
*,-2.615132133850575
*,8.321881263049066
*,7.028758009916804
*,13.34462692529353
contact,-35.38618012444634
information,-21.234958242856674
:,-20.99710352927827
*,6.874211430981074
*,6.65549310911769
-,-17.50964222768825
name,-9.007011412636851
:,-16.962143473115287
la,0.08720881894546624
##ton,-24.701729543515032
##ya,-20.34434576634444
jones,-26.588714045826272
(,-9.894024031436663
she,-14.522745643283903
/,6.552315319942081
her,-11.218321946924203
),-11.435350279143377
-,-15.967566862149278
email,-23.937009025814064
:,-19.450830493147215
la,-4.836941466017662
##ton,-27.654133398422562
##ya,-22.212328259693873
.,-19.759240971746813
jones,-20.47318158100842
@,-2.6631341855376514
yahoo,9.132114236235935
.,24.45375711353295
com,-7.600246075418779
*,0.9427879155146928
*,11.405467142056423
professional,-29.309643592626294
summary,-35.106709142595435
:,-12.618240225391725
*,1.0717245112512261
*,6.2247808010793095
dedicated,-17.190728457249
education,-52.55545819125232
professional,-31.329741090478056
with,2.2505718236350196
extensive,-16.599741408348862
experience,-18.70859975225838
in,-4.290361776079426
early,-50.35908904914668
childhood,-40.22644460637767
education,-62.89375351652212
",",7.975868587811691
committed,-2.631371991971012
to,-24.424644697014987
inspiring,-52.56159908900517
students,-57.21151099338281
and,-38.06820259496355
foster,-53.15851991634542
##ing,-39.42700916865828
academic,-43.40987464675924
success,-43.382245841712916
.,6.326347896839611
recognized,-12.038280042731978
for,5.097410869613667
exceptional,-26.063674539467186
communication,-2.306788260334967
skills,-20.66882100991762
",",-1.7791512568546568
innovative,-34.02770607240319
thinking,-27.38730723499176
",",-8.603391987501665
and,-23.83934246657915
a,-22.275403609341446
positive,-33.957629672189746
",",7.639838752664679
leadership,-18.190570209675826
-,12.938089504030307
oriented,-42.892794825459674
approach,-45.59818140512903
.,-13.28821648044711
*,-1.8334552455776727
*,6.1377965228377205
key,-9.775954771366594
highlights,-4.180167819250681
:,-18.45848096060044
*,1.6466708360806501
*,6.796095942331586
-,3.9648726125442875
exceptional,-17.965690396420392
written,-9.027506582358715
and,-20.113085967698037
verbal,-21.966267573746904
com,-30.145535036999366
##mun,-15.142656477336475
##ica,-16.109303315325512
##tor,-18.23433632794459
-,-4.14787373702644
committed,8.321550502407014
to,-17.03583462039969
cult,-52.10946930032957
##ivating,-36.551438490428104
student,-30.91406650387959
leadership,-22.637767104392164
-,2.9280160897629277
innovative,-15.40230687212357
think,-26.154668890037577
##er,-8.816300058628363
and,-15.241205313684603
natural,-8.469418299337597
leader,-33.01596822833935
