,overall_token_importance
[CLS],8.505754979923733
*,-2.10841424427785
*,9.298555566034798
resume,-59.38066467904387
summary,-44.73534068069106
for,-31.040147094886994
je,-30.910895497930117
##rma,-26.915789546206998
##ine,-38.248354857230936
williams,-19.81049072122088
*,-1.893819051850991
*,9.115477647463358
*,7.5355394646476475
*,10.036281992657369
contact,-29.988697005904864
information,-23.96258727842279
:,-26.740789447264515
*,1.1508864125638203
*,1.294781958888568
-,-15.312370091944416
name,-10.836853370383949
:,-23.06389127471761
je,-22.87887095126779
##rma,-21.603927033448464
##ine,-26.299564087366033
williams,-18.09521320077021
(,-9.326568142596328
he,-15.419699845942386
/,5.593131136365075
him,-12.990604485133657
),-6.595147859207927
-,-20.50357880940704
email,-22.35897790064641
:,-19.709296264290924
je,-22.50967177113825
##rma,-22.737575453809267
##ine,-26.650248955891563
.,-16.393003056362662
williams,-12.476761523295908
@,3.5926631867490366
yahoo,13.556788460922714
.,23.051198296103447
com,-9.121398653660517
*,-0.5009813532374832
*,9.543181526233187
objective,-27.346846448699953
:,-23.468992673571158
*,1.57398974209153
*,5.515881474933755
seeking,-38.94473584427982
an,-36.38311812952865
academic,-41.39127644046332
advisor,-40.267596903647714
position,-40.58142163611082
",",10.020541751491695
with,-10.06728529305699
a,-6.490291865854443
strong,-21.795983143943293
commitment,-2.8418135820149804
to,-12.981332636379628
lifelong,-15.055178133718051
learning,-26.205306346868806
and,-17.687717290776114
professional,-28.36444018687481
development,-48.279836267139
.,-13.858757377812273
*,-13.303263009772023
*,0.943217273334208
professional,-29.508153063728475
summary,-49.44761183392626
:,-25.319755203600224
*,-6.025401874979288
*,1.16382110284558
je,-29.10894265437404
##rma,-31.25910963514059
##ine,-28.526118152619034
is,-25.319548701076645
an,-18.85548057979532
experienced,-37.476651556167
educator,-63.04210720783782
with,-2.9380749128915817
a,2.2440552352173477
robust,3.902564691471537
background,3.8840277599646744
in,12.801602472101859
instructional,-47.731419025170055
leadership,-19.730761449784715
",",11.338531529011124
classroom,-45.12148127091269
management,-27.607908766452255
",",27.27749461620863
and,-8.174346344910862
student,-28.694673937769203
performance,-23.704874778889394
enhancement,-21.59640187714491
.,-11.087994873412491
he,-13.528078318500425
possesses,-13.681378610177514
extensive,0.18450051775261916
knowledge,23.666718956900063
of,22.04502386683659
regulatory,-7.245723366187991
standards,-26.531371567890716
",",5.18068820941657
instructional,-46.77721000816344
strategies,-33.55529579488301
",",25.078887205668792
and,-14.513213350146925
behavior,-27.786931623241028
management,18.46904671582642
techniques,-26.161150941191647
.,-12.502323290738723
je,-20.735928824672232
##rma,-15.819783760579066
##ine,-7.909263900507035
is,7.154839208650659
adept,-5.952762948344305
at,1.2684676160053054
working,-7.072641357068649
with,11.90649261182355
diverse,-14.02867279561239
populations,-19.065017484180327
and,-19.49523734357813
excel,-13.16748084436745
##s,8.346912095810602
in,2.5594109169393437
building,6.934079599963777
relationships,5.1954733468420855
with,4.427322012141992
internal,-27.227107192638844
and,-19.345770485915686
external,-32.79859535202964
stakeholders,-9.682266207174148
.,-8.389554080273623
he,-8.946434182881397
is,0.22745802600700296
recognized,-13.184813127374015
for,-2.0502312481511487
his,-16.132143842126098
integrity,-0.11464911525806348
",",8.024800077194215
reliability,10.653608487665862
",",1.3891527239025523
and,-13.765789262447777
collaborative,12.589784532661136
approach,-7.121370937925578
.,-14.844521947059896
*,-7.755343275711872
*,17.591263739971573
experience,-12.998588270714711
:,-10.204339829010548
*,-5.19633325014325
*,30.26977644026043
1,-7.847497837777837
.,2.6788377496755253
*,5.629392279074218
*,19.177575119324732
math,-21.785993110200547
teacher,-53.91327648317958
/,-9.34107356073834
math,-20.577624956142508
intervention,-33.466577900816404
teacher,-46.857022860983626
*,-8.354830000177845
*,1.171655604256851
*,7.241259474308235
02,12.682421988292884
/,-17.620973406690833
2008,-30.522481085937628
to,-29.969993705411728
08,-16.16167302528426
/,-15.068128144339662
2014,-8.120016804477379
*,-13.408132864095265
-,-0.1562389544212993
managed,-13.178336669814184
inclusive,-32.36921509881768
classrooms,-52.03632813703605
of,-45.93724861141996
22,-47.06570212635834
-,-23.20060438875564
27,-52.243249149354085
students,-59.084591194987624
with,-24.88421744603382
varying,-68.62514015268233
learning,-33.19946467944718
levels,-44.9085422534346
.,7.79955237053669
-,1.837370880334932
developed,-21.41918704816634
engaging,-38.92020733120305
lesson,-42.827508727551866
plans,-61.983533241800444
and,-18.094119481799414
assessed,-31.750579453011074
student,-56.37324243297704
performance,-41.81331829917305
.,6.6355935144033005
-,8.757509933601996
achieved,-4.461059015215002
a,-3.91541874773777
100,3.144396726196087
%,-9.365179072592785
pass,-32.2160004453242
rate,-34.28729657821202
at,-28.000385170344607
a,-22.13081558275393
title,7.741059026543718
i,9.790241353592007
school,-45.411307944196345
and,-22.422277391640947
served,-47.24136667666882
as,-17.021806751283787
a,-7.240548765423319
mentor,-61.656286961088135
for,-43.76027678103411
first,-31.569855683774236
-,-8.557600820342484
year,-40.518081887008854
teachers,-82.1262014295598
.,-14.398543425561606
2,-20.56074767754942
.,-0.369599954828802
*,4.056064931291926
*,17.59704222658028
new,-10.205256506314322
store,-32.53331538031906
coordinator,-22.929798764327987
*,-10.68626185929955
*,-9.59598099628985
*,-0.5612389434136531
08,-15.843365332723566
/,-21.851759349095264
2004,-11.33591292884747
to,-27.587540399705663
05,-5.380578366661671
/,-29.17464828495822
2005,-29.22770485297337
*,-16.269955615565323
-,0.7652975246583041
coordinated,13.621055258364361
the,9.966144727393488
opening,-24.075796129878363
of,-0.6148457120500633
over,23.11862626717908
20,-24.344742583597732
stores,-56.593015191634265
nationwide,-3.1044023044171594
",",11.913042295244008
managing,8.423167089392125
logistics,-39.984984301356754
and,6.610820812327081
vendor,-28.25015721079619
relations,-15.006891896940608
.,8.597875115660296
-,0.3480745439059494
developed,-1.3952516205510825
reports,-16.82531236264849
using,9.2611449646832
power,11.891306090864504
##point,11.995967257930694
",",-0.3029102969030344
excel,-38.56499289807139
",",10.933860871880196
and,-9.857552918343035
ms,-11.35465981154783
word,-5.7387434619105155
.,-0.7650456448318638
3,5.8182340721700525
.,-0.8389039406610973
*,1.6185833850052378
*,24.841940478542867
property,-17.143165655035663
adjust,-31.673640194838427
##er,11.145158298339666
*,-7.585387106068204
*,1.513072710805882
*,15.750262886534586
farmers,-31.12877220343233
insurance,-39.58013924801598
*,-1.73796735966221
-,4.069495255802052
investigated,-9.44095345775916
and,6.166229997772039
evaluated,-26.105408141101417
property,-22.121997100375385
claims,-15.892015159245284
",",13.33931386745935
working,-12.442742747353131
with,-9.146627359956081
contractors,-30.157054646098025
to,2.395381430777816
restore,-3.4746451476096016
affected,16.173237520599432
areas,-3.145976587079443
.,23.31686652270768
4,-0.924594887726139
.,-5.736993228366288
*,-0.6995472098665163
*,17.886081293867374
liability,-2.6919285997221714
