,overall_token_importance
[CLS],25.309069102119373
*,9.992104458995046
*,19.54812186826347
summary,-26.84013557568427
of,-13.803712103242033
rash,-19.263306184776138
##eed,-19.316184902159893
jones,-3.9133279259102483
',-31.449517513717364
resume,-51.11588444432278
*,7.9865564997052
*,13.025779372797878
*,14.556418355854785
*,18.781623417690223
contact,-14.427798156752205
information,-10.877362190586386
:,-18.60255443532679
*,8.629341866753046
*,10.829878076841446
-,-0.5363697355025205
name,-11.301979910702649
:,-9.873232142847202
rash,-21.182217930930847
##eed,-16.076117067284162
jones,-8.282968334819204
(,2.1361743923460583
he,-6.862594242912364
/,10.437223727268414
him,-8.155173997208982
),0.47168143181988903
-,-5.36215548308197
email,-21.81158917512107
:,-7.036098843504163
rash,-33.62218859900216
##eed,-22.77031323109546
.,-9.522906198318855
jones,-2.6643011332177284
@,3.812681325624258
yahoo,35.29715432510648
.,38.53003473159933
com,10.753738674415356
*,6.333950368284951
*,17.117168501071113
professional,-4.097725125662137
experience,7.021727963697079
:,-11.228619411898757
*,12.84714960534095
*,36.92721738969564
1,7.966594375445345
.,-0.0033764241243424975
*,18.180659769258316
*,18.308467392974848
information,50.852566702510366
technology,94.11908112399827
manager,-11.700311892236769
*,-5.5365197454558785
*,6.077492429645554
*,2.1977798305232508
april,-35.52375804604297
2007,-55.07142010033897
-,-15.681338133218404
present,-39.770640261095195
*,-12.194672803564908
-,0.968331520445697
managed,-11.720784446266336
annual,-26.062077531899508
budget,-9.587365818419064
planning,-20.47860792483076
and,-12.358325670015336
network,79.12934399355346
administration,-5.592653921651099
for,-7.389126417381652
a,-4.035540971186144
department,-15.843805028041047
supporting,-15.982066665002822
80,-13.852569103669701
users,8.60734720708176
.,7.40596353258767
-,3.4653261371013646
implemented,2.5078860014554225
new,9.542222738539536
technologies,61.34428950694819
and,-10.967186935712464
developed,-20.979388637126515
company,8.36239293886012
applications,44.48935575489188
.,18.151761640220293
-,7.29762193947383
administered,-11.808512224873423
security,49.76501953024772
fire,32.293674114967
##wall,41.16539314775055
##s,60.25006705459259
",",32.80397960826682
vp,6.355334810980399
##ns,45.98372111629262
",",-0.6544285257949134
and,25.232073832424316
v,36.23620312495643
##lan,56.764243708543866
##s,77.28725685607081
.,18.578526544788684
-,11.98390615376711
managed,9.218804373929117
windows,65.50548368511693
server,60.76067500934458
2008,18.016122020834672
r,23.889840148913674
##2,32.27192235762295
",",46.60939242972207
active,12.815661601902077
directory,60.7197087624789
",",33.67064376610541
and,7.637914526936903
microsoft,56.4142307104696
exchange,19.14606369042433
server,40.97945327175331
2010,10.78983520671881
.,16.031537131038395
-,12.223338114675801
oversaw,-9.843542029308885
daily,-17.41321871343604
backup,-10.801338960026483
##s,13.119609738425572
and,-13.289666070937944
technical,71.9099065763675
support,20.89329143081671
",",24.820744790871398
including,-10.900366028453812
for,35.7497864642962
sy,25.834283105829307
##base,46.49947810570063
sql,29.381253854796505
anywhere,52.2466178183154
databases,39.521997335077806
and,18.702279372102392
mac,68.20070986557936
editing,37.95622367518622
rooms,22.610896772495124
.,23.86459472223788
-,6.541083797989179
responsible,0.5680482258523734
for,33.493977836419226
research,15.967391058521006
",",6.982842200236172
acquisition,9.158242660673958
",",3.5467425944733373
and,9.398296584252101
configuration,18.45603075253738
of,74.91167520359771
new,36.9454583186943
network,103.77571345801805
technology,92.91221738131782
.,-4.186152799002615
2,11.525642752296433
.,10.38980060380357
*,20.712003838234043
*,33.77257844535588
information,63.01318898173861
technology,135.42562519572465
manager,5.459771575332457
*,4.962325032422522
*,15.36801901028441
*,11.45512300260463
july,-33.61054726970073
2001,-22.880476658915487
-,-19.229610523224466
march,-55.40806574839999
2007,-25.609606481013753
*,6.1513608656917595
-,4.189500537819822
developed,1.2152430186213934
and,6.350337740840886
maintained,-1.6623654286527019
in,25.2105381007533
-,79.9913566971202
house,22.43441035841972
applications,47.02217285844497
and,-20.706597009989938
provided,-32.22496739595577
technical,58.25078329209028
support,11.367389900959719
for,-5.460645702825588
25,-22.54059416734792
users,38.39380355211943
.,12.50481496761768
-,4.359133943848206
supervised,-22.878410769239025
a,21.34526796569177
team,28.460131257229847
of,6.346776709037596
two,-8.742551509647047
and,-18.977314123614857
created,19.18490578515027
an,43.207744390398354
inventory,-17.921704026137377
tracking,-14.177137081409716
program,15.249020583391154
for,9.995540372988717
300,-21.011208588163726
branch,5.148786001548274
offices,-20.226659107673136
.,6.726096099208865
-,2.8209027593856697
managed,-1.7194869781983018
network,75.64055716202797
administration,7.191594048383225
for,-3.7384388102500874
a,-5.5303612662814565
lan,62.52655881584721
and,-0.38322894653608053
microsoft,47.962296985660984
exchange,13.73508909307318
server,30.348950310356937
2003,-4.145668386628353
.,15.478853960604026
3,33.792426179851084
.,7.343953383269474
*,16.379218062932388
*,25.463910905935187
information,61.02577208815852
systems,115.127848986227
administrator,-7.210159884407798
*,-6.178813070537064
*,6.93562677098195
*,4.170047083222391
january,-45.978769975811765
2001,-40.86455724230909
-,-29.56590318967422
july,-58.08490492299845
2001,-34.83978514989359
*,-13.989139778747449
-,-5.653301195028823
provided,-29.03356478289168
technical,46.28785245801636
support,5.395386192188403
for,-4.8662514912088985
10,-29.19925449944744
network,45.832433229080564
users,26.54290444177437
and,-25.498053553212973
100,-26.73141401086282
branch,6.5412110533030265
offices,-15.905967594121275
.,10.339072725119975
-,-3.425796336167785
implemented,3.0447058408278767
terminal,44.94814909992968
services,11.067956152327627
and,-23.563586548363045
managed,-31.110648259137534
daily,-61.87208512703115
backup,-39.21066329768638
##s,30.06769141710599
for,-16.617919398618785
