,overall_token_importance
[CLS],3.5136058391572163e-06
summary,8.419310438607204e-06
:,1.9281003000638956e-05
sarah,2.4807946280676804e-05
sullivan,4.4681152963840516e-05
is,4.058194785297462e-06
an,9.742226882780629e-06
innovative,1.185622813142522e-05
executive,-1.3159060519730081e-06
and,6.004946923525309e-06
technology,1.2900729946207654e-05
professional,1.916017620800302e-05
with,5.516770852044253e-06
strong,-7.88993382076298e-06
communication,1.4290960408780458e-05
skills,-2.4240784649586097e-06
and,4.6824642904066107e-08
experience,-1.220230957642218e-06
in,1.2904492654780356e-05
high,-4.950938929678689e-06
-,1.2179769993503105e-06
volume,1.5084275918389455e-05
",",3.1459882697946056e-06
multi,-2.9027911692652785e-06
-,-9.837107147536257e-07
unit,3.284379410862802e-06
retail,3.3791558892972977e-06
and,7.0929883006367376e-06
business,-7.852149678990803e-07
operations,5.736716184260654e-06
.,1.5581899098524092e-05
she,1.299173510121336e-05
has,-1.3439213084040224e-05
a,-1.2969407955367586e-05
background,-9.17319245456574e-06
in,8.750457853906992e-06
it,5.635290436774353e-06
administration,7.878165953464388e-06
",",-1.6690212891083066e-06
project,-4.887605215865629e-06
management,9.414760669563832e-07
",",8.927251626455274e-06
and,1.965189451391759e-06
staff,1.9151489016891434e-06
development,3.664670365670974e-06
.,1.5438927412060264e-05
sarah,1.8782185632785623e-05
has,-9.111470753572367e-06
successfully,-1.413523189743254e-06
managed,7.173698794688161e-06
it,3.87701304577643e-06
strategies,-1.2941723916520643e-06
",",-6.556303069677084e-06
budgets,-1.4217460689923138e-05
",",8.479421067796732e-06
and,1.3292572905883167e-06
vendor,-1.2866093723627905e-05
relationships,-9.913233565839875e-07
in,1.338012183542769e-05
her,-3.5476243131375668e-06
roles,-6.1485571507525495e-06
as,1.6925898301473628e-06
director,-1.0768195886597015e-05
of,-3.369383179722586e-06
information,4.3066922890089185e-06
technology,1.9144997426948975e-05
and,1.114374685593871e-06
it,7.0859609280179284e-06
administrator,5.431419802351712e-06
.,1.5701854106638508e-05
she,7.472628439174326e-06
holds,-1.574933226181466e-05
certification,-1.8869405129995377e-06
##s,-4.9830062694249625e-06
in,1.4099755066473501e-05
v,-9.498878890094054e-06
##m,-8.93774666366479e-06
##ware,6.529100661035541e-06
",",-1.7554658388974809e-06
it,1.0185522338469556e-06
##il,3.741862883270765e-06
",",1.3225607582274458e-05
and,3.697902874804427e-06
microsoft,3.6500430739144285e-06
server,1.3716565384278908e-05
2012,-1.96932772880057e-06
.,1.5671864904302847e-05
sarah,2.86113953446399e-05
has,8.756595675697321e-07
a,-9.56815886325486e-07
bachelor,1.0725482218693776e-05
of,1.3231364202862272e-05
science,4.3609312046985965e-06
in,1.521362809187329e-05
management,2.553586418357788e-06
information,1.3145543739290503e-05
systems,9.90604284763947e-06
from,6.2184342374436674e-06
cardinal,-9.618814242010002e-06
st,4.556988930949596e-06
##rit,-9.273901178103579e-06
##ch,-8.443796791073408e-06
university,3.994423872704897e-06
.,1.0687476711880816e-05
she,1.923327535640278e-05
is,9.795958496482862e-06
seeking,5.457377850635892e-06
a,4.280703648154125e-06
high,-1.201349548985862e-06
-,2.266318008461213e-06
level,3.4375372196326215e-06
position,-7.194355913621657e-06
in,7.246257301317294e-06
a,1.0693976402255614e-05
professional,1.7871076711216798e-05
business,1.2157774484188218e-05
environment,1.2780422052269611e-05
.,1.5118136751088218e-05
[SEP],1.7141625317937914e-06
RACE,6.0707393778614e-07
GENDER,-2.552836853020324e-08
PARTY,1.557327600210101e-09
