,overall_token_importance
[CLS],5.171814377845866e-07
carrie,3.436194559417569e-06
ryan,3.0541293466074497e-06
is,5.079458975970043e-06
a,4.403146209987747e-06
detail,5.660680488453375e-06
-,6.4666270980986e-06
oriented,3.336292060409462e-06
and,6.418705086287082e-06
deadline,7.730739962207158e-06
-,3.848077766852917e-06
driven,1.5602422045934956e-06
child,9.309238151745361e-07
care,3.2906323383708337e-06
professional,1.6807167184206642e-06
with,1.747997205548346e-06
experience,5.326824092912309e-06
as,7.453050682071385e-06
a,6.10031399212418e-06
teacher,-4.816747323025214e-07
",",6.028454390991714e-06
home,1.0904864496941648e-07
visitor,2.802720008509283e-06
",",7.104168984115346e-06
youth,1.272716237115409e-06
counselor,1.3212237539038225e-06
/,3.1093364147517894e-06
family,2.7196964348460618e-06
support,3.724210528834646e-06
specialist,3.6441552734835415e-06
",",4.12421730085681e-06
and,5.074297633453497e-06
program,4.150904007812657e-06
worker,5.886904655608924e-07
.,1.066031311336641e-07
she,5.477119562953075e-06
has,1.5871677727748029e-06
received,4.119704686828082e-06
certificates,8.62991075845899e-06
of,9.908167455745687e-06
appreciation,7.677064943854916e-06
and,7.263661987826204e-06
completion,7.493006796260753e-07
for,3.1411688616845844e-06
her,3.0773689958754935e-06
dedication,1.3355779853117764e-06
and,3.9210359387982125e-06
outstanding,2.659486346548922e-07
performance,2.22565375874906e-06
.,1.2491276169732123e-07
carrie,3.6364124196797595e-06
is,5.1625655811094645e-06
skilled,6.204428231686927e-06
in,1.1094885104782533e-05
multi,2.444070813706399e-06
-,5.91120805138148e-06
task,5.0744148595629574e-06
##ing,6.559387393473758e-06
",",7.356085681772568e-06
culturally,3.5821113940547827e-06
sensitive,1.0382846756016654e-06
",",4.090229294940837e-06
and,6.847146237153558e-06
an,6.250397218139211e-06
effective,3.0285069446967656e-06
com,4.163741355447846e-06
##mun,1.2842919522000448e-06
##ica,7.109996760075665e-06
##tor,4.657785696442877e-06
.,1.468307233654702e-07
she,5.024142857476308e-06
holds,4.28137340480834e-06
a,3.1526200376258284e-06
child,2.6753624502072645e-06
development,4.271080468109579e-06
site,5.1234645575729714e-06
supervisor,2.9812772293642475e-06
',4.986089618400507e-06
s,5.2871215632847345e-06
permit,5.923943443360735e-06
and,5.940980433047162e-06
a,1.246364573743768e-06
bachelor,4.999709752049014e-06
of,6.379316068051485e-06
arts,5.09866321980711e-06
in,6.482906302229631e-06
english,5.68248890945296e-06
language,6.4185452810374015e-06
.,1.953342757049582e-07
her,5.450955350471412e-06
skills,3.2440359024876667e-06
include,6.1195197365949306e-06
child,-1.410807842912629e-06
care,1.7368276460749662e-06
",",5.749847900060059e-06
family,-4.796799767200035e-07
servicing,1.8565735725523072e-06
",",6.15897844454425e-06
conferences,-1.2080448848142594e-06
",",7.378072981753446e-06
first,4.504171022202299e-06
aid,3.6151185437004225e-06
",",7.06965128842624e-06
ins,4.0186336310534415e-06
##tructing,-1.5582801044498063e-07
",",3.821542383876766e-06
and,3.325053828294773e-06
program,-3.853061555819515e-07
evaluation,-2.5897636811747226e-06
.,3.05574561514202e-07
[SEP],5.299426264040057e-06
RACE,6.0707393778614e-07
GENDER,-2.552836853020324e-08
PARTY,1.557327600210101e-09
