,overall_token_importance
[CLS],5.164390688266396e-05
tam,6.0291823724665046e-05
##ika,-4.306025638734186e-06
robinson,2.9343546734174886e-06
is,-1.1920834915498448e-05
a,1.4184754670333957e-05
dedicated,1.9954908743382227e-06
customer,-8.173969250702101e-06
service,-2.873070080729918e-05
representative,7.0927191440927915e-06
with,-3.3102960634222155e-05
experience,-4.638600437116833e-06
in,9.826770552081576e-06
addressing,-2.267897427768052e-07
customer,-1.9765191586437326e-05
concerns,-2.2919566258431524e-05
with,-1.0545353099784271e-05
speed,1.5520722690751173e-05
",",3.1305222405968065e-05
accuracy,2.084866872861087e-05
",",8.076034213102935e-06
and,2.5619377356805803e-05
professional,-9.322233759238054e-07
##ism,-7.2884088275665925e-06
.,-1.1416442066454029e-05
she,2.653426089109297e-05
is,-7.487106632442944e-07
currently,-9.278578217018761e-06
a,5.330040329660276e-06
preschool,1.0364625839398007e-06
teacher,-2.84515251623037e-06
with,-3.201584443159861e-05
15,-6.8606650105622115e-06
months,2.9177413089382144e-05
of,1.395240424251559e-05
experience,3.2260892111943147e-06
working,-9.021345184790772e-06
with,-6.289786583785265e-06
children,1.0662048038642131e-05
between,-1.5834269387273788e-06
ages,-1.928926983383452e-05
0,-4.149078924560816e-05
-,2.607088727704722e-05
4,-1.3832999500742761e-05
.,-1.0399512194976117e-05
tam,2.276640797212488e-05
##ika,1.825077678278907e-05
has,1.8907327947463203e-05
also,1.0198514489531552e-05
worked,1.9402097948054017e-05
in,1.5177855982945404e-05
a,3.0267711841934746e-05
warehouse,-8.26233218061019e-06
and,2.1297906588349507e-05
in,1.4023577031142767e-05
customer,-1.0672632525855382e-05
service,4.769064793900947e-06
handling,3.519893626191501e-05
in,6.347564116936592e-05
##bound,1.6043535876995226e-05
calls,-1.7587298343750566e-05
.,-1.127074975110343e-05
she,2.4490036682046934e-05
holds,-2.575837796284722e-05
an,-3.061691522841046e-05
associate,-3.070060270013382e-05
degree,-5.36834606707749e-05
in,-1.5495233567435775e-05
medical,6.837792332331736e-06
special,9.940312345193808e-06
##ties,-2.1317445184903626e-05
and,6.092204030987945e-06
is,-1.3620404088983559e-05
certified,-1.354615466611161e-05
in,1.2313376566379406e-05
first,-2.727104390821059e-06
aid,1.1709566357040448e-05
&,-4.226483424462889e-06
cp,1.8476741549951033e-05
##r,1.0102874750498584e-05
.,-1.1758547399471608e-05
tam,1.4805993799417206e-05
##ika,2.7729767143637265e-06
',-7.192245769141202e-06
s,1.8024283195608703e-05
long,1.1203048617466094e-05
-,-1.7936119318831592e-06
term,-3.463495802632945e-05
goal,-2.9622922042308063e-05
is,-3.735609603050704e-05
to,2.107597287439031e-05
become,-1.615999770361795e-05
an,-1.7491158481078137e-05
rn,-1.1792442526936065e-05
in,-9.848365552872385e-06
pediatric,2.4204704514444932e-05
##s,3.4081107760164216e-06
and,5.93648593445839e-07
pre,3.823720781933056e-05
##nat,1.1083529793661e-05
##al,5.5499421752962915e-06
care,1.09766367912788e-05
.,-6.952218282604958e-06
she,2.8636642619793104e-05
is,1.8303216329360655e-05
skilled,1.6957035538166137e-05
in,4.533536417445546e-05
microsoft,6.428369268909501e-06
and,3.6845832101773326e-05
excel,-1.8030737019536407e-07
",",5.0532364339031956e-05
with,-1.078798461230488e-05
a,4.461409582376206e-05
typing,2.3760341766732857e-05
speed,1.6201507198496204e-05
of,3.677422458246845e-05
38,-8.56608042638721e-06
words,1.7664184976483856e-05
per,9.886249677166181e-06
minute,-8.431854475600072e-09
.,-8.887623755897432e-06
[SEP],2.9918318618977225e-06
RACE,-1.0818179951854745e-07
GENDER,-2.552836853020324e-08
PARTY,7.606313356944838e-08
