,overall_token_importance
[CLS],1.780670207079782e-06
anne,-3.6905795094404008e-06
walsh,2.5749451576425972e-06
is,6.686655242727645e-06
an,7.143002962076195e-06
experienced,3.1765387194590583e-06
program,6.769410880319589e-06
manager,2.792933703024843e-06
with,3.1331029426140968e-06
9,3.507599620384642e-06
years,7.78111061328289e-06
of,5.820123495165061e-06
professional,7.03099652458947e-06
experience,6.34069933212091e-06
in,4.302189646718013e-06
teaching,7.79083418577789e-06
",",6.072148917820716e-06
facilitating,3.595740230029946e-06
",",3.823931467896796e-06
and,2.2867794634415316e-06
training,1.8367636969691575e-06
.,-4.450965170403756e-07
she,5.516132857364759e-07
has,3.1828635840938107e-06
exceptional,4.452582402734737e-06
communication,5.9602637845585634e-06
",",5.916760783568963e-06
problem,2.62750260368241e-06
-,2.391829457338683e-06
solving,-2.524877255766277e-06
",",4.831709956498989e-06
and,3.895389770988926e-06
strategic,-2.6283596066469853e-06
planning,-2.4336208032780886e-06
skills,3.1821988664904623e-06
.,-2.278349618915449e-07
anne,2.2014961290106718e-07
is,2.51397904663332e-06
passionate,3.630620616975585e-06
about,2.5359692034212817e-06
networking,6.029963641646845e-07
",",2.6903996778799953e-06
community,2.4383670168736345e-06
engagement,-2.2085070630448313e-06
",",4.7318141647231e-06
building,-3.622085106246797e-06
partnerships,-1.0757122288548426e-06
",",3.8612943173986275e-06
training,2.5719280556754835e-06
",",2.6949512985262e-06
and,6.845996874177375e-08
educational,4.6313012774672084e-06
equity,-3.3900673298281783e-06
.,-4.209116876180576e-07
she,9.546027702870066e-07
holds,6.671056160721083e-06
a,8.346713525654688e-06
masters,1.1669279448049092e-05
degree,1.2178500882300039e-05
in,7.335862440474286e-06
education,4.183616109807713e-06
and,3.932211060171116e-06
is,3.7371260849132395e-06
trained,4.570860040246802e-06
in,1.5591762253904888e-06
diversity,-1.6290648424769403e-06
and,1.8408822432244803e-06
inclusion,-4.3302921628485585e-06
strategies,-9.425790441871466e-07
.,-3.5708909487879486e-07
anne,2.8682739924567115e-06
has,3.4238091263300024e-06
experience,6.809446175912024e-06
in,2.2796471558177593e-06
higher,5.270854249152878e-06
education,3.1170552562305417e-06
",",1.441347912504441e-06
community,2.7813681689244754e-06
outreach,5.238077250227203e-06
",",1.175601585270803e-06
conflict,-3.795031881822288e-07
and,-2.6098305962598765e-06
dispute,-2.292921603907536e-06
resolution,-5.403488570256523e-06
",",1.8931799466755414e-06
and,4.1818982599305736e-06
is,2.250262280042376e-06
proficient,9.264133640370665e-07
in,3.112560383362163e-07
microsoft,-1.6724678740020774e-06
office,1.6179465387077454e-06
suite,6.874031839062616e-07
.,-5.174749901181565e-07
she,-4.875377815653898e-07
has,5.689827635365563e-06
a,1.029954222181486e-05
deep,1.0400667579313747e-05
understanding,5.391741237381547e-06
of,-1.5034343853389965e-06
el,-8.469233569183437e-06
##a,-2.7491434008388967e-06
and,1.2207223195052877e-06
educational,5.8347778637379617e-08
trends,-4.197597531472459e-06
.,-5.077362168040102e-07
anne,3.0742684442139616e-06
has,1.1212020921743517e-06
worked,3.896445520415509e-06
as,3.1852738728089418e-06
a,5.35555193877604e-06
teacher,6.0223690202868706e-06
",",2.1521687976891643e-06
service,-3.9685755549783286e-07
learning,2.4280161994144484e-06
coordinator,2.3640217248625347e-06
",",2.136944657415812e-06
english,7.229847727864417e-06
teacher,6.427432437177143e-06
",",3.963819301781812e-06
site,3.938692699381495e-07
director,3.843056833356889e-06
",",4.43992543665009e-06
and,1.208187238812571e-06
program,4.925187491927707e-06
manager,3.2831443270726732e-06
.,-9.93049943464158e-07
she,7.998914796242636e-07
has,-1.0793752865062893e-06
certification,4.315609271852008e-07
##s,4.5778536156686705e-06
in,5.978331255864271e-06
colorado,3.309353131934099e-06
teaching,5.264802177971719e-06
",",5.823516199206007e-06
el,-8.895594293114996e-06
##a,-2.966442207630365e-06
-,3.549161848440848e-06
e,1.108493588365024e-06
",",2.5758092542683734e-06
and,2.419328364793176e-06
conflict,-3.5131821985512587e-07
and,-3.247901517107143e-06
dispute,-2.31228569748569e-06
resolution,-4.892032840997389e-06
.,-4.0950934871794993e-07
anne,-4.182437832933901e-07
',5.0058617335412115e-06
s,2.601777978410937e-06
skills,1.5843898042936446e-06
include,8.167308633609644e-06
training,5.20590101667474e-06
",",2.8937981875461156e-06
conference,-2.269605792708884e-07
organization,1.1318673214031073e-06
",",8.700219756865538e-07
microsoft,-2.4141117714936846e-06
office,6.249041100115444e-06
suite,-2.525814268293645e-07
",",2.7260703081217173e-06
and,2.1674181372355927e-06
non,5.7876769482319256e-06
-,6.8561656617674995e-06
profit,2.5426731498095453e-07
management,1.219571269745299e-06
.,-5.0375896196471e-07
she,-1.019356009547425e-06
is,-2.70849871578692e-07
involved,2.382389368799826e-06
in,2.1608613417187547e-06
various,-1.2181836914063773e-06
activities,4.725330478956838e-06
