,overall_token_importance
[CLS],1.425746076132691e-05
leroy,1.0480299714690588e-05
jones,1.4519350790558408e-05
is,7.084106055552055e-06
a,8.076438421435944e-07
skilled,3.287571063947784e-06
professional,-6.652583675149503e-06
with,8.32984000891572e-07
7,-7.48104316172526e-08
years,-2.190987912351552e-06
of,-7.224804767025208e-06
experience,1.0925671410758323e-05
in,5.029676366856102e-06
leading,-1.145414983129429e-06
cross,-4.0430721279754224e-07
-,-4.576002415463193e-06
functional,8.473804725212163e-06
technical,6.9081976197233e-06
teams,8.781114921052361e-06
to,4.2212230197603435e-06
execute,8.669004634386395e-06
major,-4.349670001327374e-06
technology,1.411849438576538e-05
initiatives,6.939536710689833e-06
using,5.486248408163737e-06
agile,1.0247072517522906e-05
methodology,8.602024597369309e-06
and,5.017431868634332e-07
scaled,1.1453602791459985e-05
agile,1.047436347683266e-05
framework,1.260988326156953e-05
(,-3.7630360207581915e-06
safe,5.937469774023776e-06
),-1.2118609414751294e-06
.,-1.1656546593027424e-06
he,1.0890024567371636e-05
has,4.653383466257784e-06
expertise,3.4596931050958934e-06
in,5.458964505781678e-06
project,1.2783704582724219e-05
management,3.358820177706624e-07
",",-7.883066880904158e-06
release,6.733506105431449e-06
management,1.1542942808340104e-06
",",2.431895722664315e-07
and,-2.123561280164933e-06
client,7.563336014061635e-06
relations,2.0683658735924586e-06
.,-1.1552843065784829e-06
leroy,1.6251986180445768e-05
has,8.639561392187357e-06
experience,6.151929438973475e-06
in,5.34573655326688e-06
managing,1.8618301890160164e-06
projects,1.7649805231235873e-05
with,-1.6435695757930673e-06
co,-1.0980549001284744e-06
-,-5.5009102069747555e-06
located,8.932994206196796e-06
and,-5.922934806735099e-06
off,1.1585505002818665e-05
-,-2.347341692724497e-06
site,7.5153357855720636e-06
teams,6.7914621949751585e-06
",",-2.604045258356108e-06
gathering,7.152107298438167e-06
and,-4.188008405412752e-06
translating,1.6359267575698012e-06
requirements,8.727322695120846e-06
",",-1.2273237983953848e-06
and,4.435802100557345e-06
leading,6.071326555650393e-06
sc,1.4315438874492538e-05
##rum,9.331765535688085e-06
teams,7.699553642828518e-06
.,-1.0852037911640003e-06
he,1.604180123022503e-05
is,9.735021794461439e-06
also,7.860144011857616e-06
fluent,1.6250967484739922e-06
in,6.128249633421855e-06
spanish,1.2727461354750473e-05
and,-8.629998600645493e-08
holds,1.4406150988045665e-05
certification,5.703634311935147e-07
##s,5.674674926330086e-06
in,2.5038999616174184e-06
safe,5.837665713162547e-06
4,4.553658746362808e-06
ag,3.3188043047049167e-06
##ilis,1.3640628315338582e-05
##t,2.136757352428209e-06
and,1.2446306930565479e-06
project,1.1637694042746985e-05
management,3.839151179034788e-06
professional,-4.885514182733579e-06
(,-2.302182776098513e-06
pm,3.3043046896043638e-06
##p,1.0117133375808473e-05
),-1.8236495389969511e-06
.,9.750567725819634e-07
leroy,1.6415553315869845e-05
has,1.262238555831622e-05
a,5.283176765381143e-06
master,-4.398103245200887e-06
of,-9.921760782346965e-06
arts,4.906242976670499e-06
in,7.0639420766153355e-06
international,-2.8967052058643834e-06
affairs,7.122802805872737e-06
and,-3.357488620965189e-06
natural,7.398869870414534e-07
resources,4.698526835846987e-06
",",6.579760176456932e-06
as,5.083048987343072e-06
well,1.0975522328741576e-05
as,8.486764409224315e-06
a,3.923976741854198e-06
bachelor,-3.5206662201188644e-06
of,-1.3328577785877809e-05
arts,3.2886937748042277e-06
in,6.088781662752975e-06
biological,2.8851723487199077e-06
sciences,3.690978341111575e-06
.,-6.621277144533375e-07
[SEP],1.0491164615279771e-05
RACE,-1.0818179951854745e-07
GENDER,2.6625695648263562e-08
PARTY,7.606313356944838e-08
