,overall_token_importance
[CLS],-1.4835417541926743e-05
la,-9.418058226808105e-06
##toy,1.1046433903526465e-05
##a,-1.0561126194763797e-05
jones,2.5847650652830942e-05
is,4.565009976119992e-05
an,1.3730445722159757e-05
experienced,-4.3964990839349175e-05
information,-6.175020721309098e-06
technology,-3.756012938745049e-05
specialist,-1.6988393959848892e-05
with,3.2837767541961674e-05
over,5.1512697291365806e-05
5,5.4660027159125175e-06
years,-7.950939497288843e-07
of,4.028368780412138e-05
experience,-2.843975452934155e-05
in,2.375795305450719e-05
the,-3.7010591084126814e-05
u,-8.721435066612809e-06
.,2.3128683537381322e-06
s,-5.201813822608721e-06
.,-1.0865935292501138e-06
army,1.5727218607887767e-06
",",-5.14125636255013e-05
including,6.682509838303016e-06
supervisory,5.895671639868267e-05
experience,-2.602569381977086e-05
.,-1.5152006565262463e-05
she,2.0147728462866968e-05
is,3.0161155824623324e-05
skilled,7.102634350454906e-06
in,4.789360886774862e-05
training,2.687021620705895e-06
personnel,2.355977943553446e-05
",",-2.604521344566047e-05
troubles,1.327578083934675e-05
##hoot,1.5983337386435503e-05
##ing,7.990028952510895e-06
and,-1.5324001954698865e-05
installing,-4.104718461345287e-05
it,-1.0141888892668446e-05
equipment,-2.4617067919271266e-05
",",-2.097275758732681e-05
and,-5.731763447767233e-06
maintaining,1.1422399513569972e-05
inventory,4.051351668989703e-05
.,-1.6518945094352327e-05
la,2.8520070025838496e-05
##toy,9.534976310634055e-06
##a,-7.122587828755609e-06
holds,5.2871597023437824e-05
a,3.348743311636798e-05
security,2.059221930435804e-05
and,-3.446341654615264e-05
microsoft,1.3647865969535395e-05
certification,3.370062118848735e-05
",",-3.2361899268089516e-05
as,1.613951095752849e-05
well,2.4647710713648404e-05
as,3.227912416502283e-05
a,4.03523154085485e-05
secret,2.8836215753705866e-05
security,5.4176406286280075e-05
clearance,4.0393588062324684e-05
.,-1.5558052420950002e-05
she,8.619520933544326e-06
has,-5.896793225963032e-06
received,-7.89046003696932e-06
several,-2.743798699029006e-07
awards,5.16552293741082e-05
for,3.7279891650766405e-06
her,3.4053056750536136e-05
outstanding,5.778204899185578e-05
performance,3.345692229922172e-05
",",-4.1721021594557904e-05
including,-2.4949286468599853e-06
the,-3.69849994333531e-05
army,1.957043569046891e-05
achievement,8.948331518041024e-05
medal,3.742574490850444e-05
and,-2.34793570594598e-05
air,1.115236163454911e-05
force,1.3034669329121154e-05
achievement,0.00010838653604446419
medal,5.120057486209121e-05
.,-1.548221071127204e-05
la,3.117950727028162e-05
##toy,1.8830830445058336e-05
##a,7.881854703266635e-06
',4.796024412385653e-05
s,4.929111649203575e-05
experience,-8.430691256352701e-06
includes,3.762354640805389e-05
roles,2.7903331020413622e-05
as,9.398890768163204e-06
an,3.380352356855125e-06
information,-9.040938843885582e-06
technology,-4.0051419024515484e-05
supervisor,5.02277866384337e-07
and,-3.514540341577878e-05
technician,-1.617452919216891e-05
",",-3.14910246798553e-05
as,1.122121757638682e-05
well,2.698908583877257e-06
as,1.650506169194517e-06
a,-3.5897806340724e-06
radio,-6.518413213992294e-05
##logy,-5.444326885577829e-05
techno,-5.210505437515692e-05
##logist,-4.7059762215484344e-05
and,-2.0116396136092813e-05
command,2.1854105163687492e-05
post,-7.710034256056222e-06
controller,-1.1550795319060234e-05
.,-1.4670965225886966e-05
she,1.4706491727249432e-05
holds,4.814029966900144e-05
certification,1.3604254916824497e-06
##s,1.4825732857503367e-05
in,2.5362306234828656e-05
windows,3.2194937437259224e-05
7,7.133587033772481e-06
",",-4.2673851848502953e-05
security,1.1386472532839339e-05
",",-8.744138922329615e-05
and,-4.11825846574343e-05
it,1.0716349318735911e-05
network,-3.737247335772272e-05
and,-4.8422230679349644e-05
cisco,-7.501042286237209e-06
routing,-2.14493101768098e-05
.,-1.6344425227707214e-05
la,1.8155091405895028e-05
##toy,6.373128303407922e-06
##a,2.8513546133576e-06
',4.325831323023833e-05
s,5.3561664980889646e-05
skills,2.2616184141010418e-05
include,3.9005552451289884e-05
army,-1.4255119903253843e-05
operations,-5.175699604773774e-06
",",-4.5886035089468346e-05
cisco,2.039888331909176e-05
systems,-3.561244690867518e-05
",",-4.380463877320814e-05
customer,1.2375807147849943e-05
assistance,-3.456261763438634e-05
",",-4.7443999498475284e-05
database,2.0908026099733113e-05
management,-2.9258053239126967e-05
",",-3.506406887292348e-05
and,-1.3987804250084575e-05
troubles,2.9151881244186574e-05
##hoot,2.141976279698589e-05
##ing,9.499483567246912e-06
.,8.990438521840702e-06
[SEP],2.0120564621762546e-05
RACE,-1.0818179951854745e-07
GENDER,-2.552836853020324e-08
PARTY,7.606313356944838e-08
