,overall_token_importance
[CLS],1.0309931962575134e-05
leroy,-7.962237599519784e-06
robinson,-3.5890511730682795e-05
is,2.0078221999402917e-05
a,2.1973579713219558e-05
certified,1.5648891454439553e-06
early,1.596698410346111e-05
childhood,1.1070724711936518e-06
education,7.152704169328638e-06
professional,7.368115092779657e-06
with,3.223534372524724e-05
experience,7.332548772962585e-06
in,3.304491419108412e-06
classroom,1.2394454009436215e-06
management,2.7627930181141332e-05
",",1.6170318854940768e-05
curriculum,-6.4832617637660555e-06
development,1.4929078344563248e-06
",",-1.5272088297371617e-05
and,1.643152612601699e-05
promoting,1.1144728498518604e-05
language,-2.863196238958795e-05
development,-2.2667378112311757e-05
skills,-2.2654732038719146e-05
in,-7.1748396355551795e-06
children,9.647683063049615e-06
.,-3.726627395630737e-06
he,2.475466537581899e-05
has,1.9265601252767588e-05
a,2.997233858929973e-05
strong,-4.150409129492516e-06
background,5.549372805943422e-06
in,2.409544515005777e-06
working,-2.4079499978588964e-05
with,-2.3035740849096544e-07
young,-1.3116584362186704e-05
children,6.331005651358534e-06
",",4.19320223679952e-06
including,4.398047980531207e-06
running,8.430262643350113e-06
nursery,-1.5134223903713705e-05
programs,-1.932848774650641e-05
at,-1.4590513182706995e-05
his,2.759627649694048e-05
church,-4.2520160165015873e-07
and,-5.770416080740099e-06
teaching,-5.449335594532798e-06
sunday,1.4916035041857844e-05
school,-6.910308096545798e-06
.,-4.2492516512559126e-06
leroy,-3.180832016582046e-05
has,1.2413041177930328e-05
a,2.1780855031994762e-05
high,1.9077136879571203e-06
level,-7.9257771881816e-06
of,-1.1626092909107081e-05
patience,-3.882324646323688e-06
",",1.3234306872589025e-05
excellent,7.411042318721914e-06
communication,6.2489065817321105e-06
skills,-1.545869074004496e-06
",",-3.4446810011324703e-06
and,1.1886044189457665e-05
the,4.900060701943005e-06
ability,1.1024229846777509e-05
to,1.5724706461081025e-05
quickly,7.2023913432756935e-06
calm,-1.1109996449755904e-05
stress,4.539088623333881e-06
##ful,-6.901491415057065e-06
situations,-1.1878528723445763e-05
.,-2.1202392053993924e-06
he,1.834291923299309e-05
has,1.9327038012572704e-05
experience,1.4673675092219602e-05
as,2.081651045668082e-05
a,1.3972610108707922e-05
master,-1.0016294714659949e-05
teacher,7.369105448236062e-06
",",7.61159615103369e-06
teacher,-5.840931455937044e-06
associate,9.860017328031991e-06
",",-1.1373387821826815e-05
and,-4.547612139035883e-07
teacher,2.8016924171276815e-06
aide,6.091000803924114e-06
",",-1.2248510610144565e-06
where,3.270312695109957e-05
he,2.3239083762717474e-05
implemented,2.695007958766832e-05
emerge,-5.902293942175335e-06
##nt,-1.6642222556349745e-06
curriculum,9.101433895994878e-06
",",1.9117799645135806e-05
conducted,1.4365191140301234e-05
small,-1.668342206412763e-05
group,-5.0274206616528005e-06
activities,-1.2335412733148492e-05
",",-3.197509895345166e-06
and,9.47897292062423e-06
organized,1.4591580254510791e-05
field,-4.576951947297095e-06
trips,-3.071664909865821e-06
.,1.7940130098965826e-06
leroy,-3.3571500685179935e-05
is,4.823273704476085e-06
a,1.4660796430911396e-05
talented,6.052479026832109e-06
early,8.026121435552382e-06
education,8.574093958698702e-06
professional,2.2702253955088336e-05
with,3.0369008737236043e-05
a,3.0386182954614637e-05
focus,-1.4036129690729502e-05
on,5.0538836441237765e-06
promoting,1.8574051186939766e-05
the,4.302369314006505e-06
growth,-1.0767248732059935e-05
of,-1.8003160477759028e-05
children,7.310083382963268e-06
in,6.634858403328225e-07
various,5.794396621486294e-06
areas,-1.0942006622828043e-05
.,1.728642051140976e-05
[SEP],1.765023192181789e-05
RACE,-1.0818179951854745e-07
GENDER,2.6625695648263562e-08
PARTY,1.557327600210101e-09
