,overall_token_importance
[CLS],1.5471387268573355e-06
greg,-4.530386198965657e-06
kelly,-4.282793124469839e-06
is,-2.7495678286913903e-06
a,7.140213272241007e-07
solutions,9.933000280891563e-07
-,3.216648196100764e-06
oriented,8.693936243505693e-08
professional,-2.3636750844232257e-07
with,1.5973294753617415e-06
extensive,3.4270102660830674e-06
experience,1.7417760037753819e-06
in,2.524019803004033e-06
information,-2.667577446143866e-07
technology,-9.121682019683046e-07
environments,1.6788483986644649e-06
.,-3.0641131271245137e-07
he,-6.286000112980042e-07
has,-2.173087817753976e-06
a,1.3659407442979516e-06
strong,6.973335089810014e-07
background,1.2632034906552757e-06
in,4.814309837306081e-06
leadership,1.6534093818434275e-06
",",3.967098522991709e-06
managing,-1.8800631401525263e-07
internal,-1.182000466303476e-06
and,2.874127008532046e-07
remote,-2.2677221319112617e-07
teams,-1.4104993840056482e-06
",",4.774660213090198e-06
establishing,-5.281901969626366e-07
effective,-8.212278667124317e-07
partnerships,-1.5880017439985413e-06
",",3.6050145321496288e-06
and,9.780896767758646e-07
overseeing,1.302493830281465e-06
day,4.848997494832586e-06
-,3.27525868674773e-06
to,3.605595568234247e-07
-,3.6427387488533173e-06
day,1.8051582766723889e-06
operations,-3.731242975058593e-08
of,-1.5783462818175423e-06
a,2.1867677226894895e-08
24,-2.0949800008602413e-06
##x,5.123396218424529e-06
##7,8.380658519801477e-07
##x,3.2007479702491055e-06
##36,1.505111492257399e-06
##5,1.033138594586766e-06
it,-2.015808739383424e-06
organization,-1.624616900056458e-06
.,-4.654908418801415e-07
greg,-5.883278737626927e-06
',3.3395321819940483e-06
s,9.29672037650399e-07
skills,-5.071263970640036e-07
include,1.660181317381595e-06
communication,-2.7618383266885267e-06
",",5.964985075103492e-06
cloud,2.9711760835478463e-06
environment,3.36385735527402e-06
design,3.964091663233643e-06
and,3.5187323016190244e-06
implementation,2.752032716777004e-06
",",5.590731071911663e-06
network,1.6804036873956247e-06
design,5.298182806437231e-06
and,2.890431961442932e-06
implementation,3.206606981411053e-06
",",4.950691066802813e-06
cyber,2.320833909241192e-06
security,3.21012585566172e-06
",",5.391795847312415e-06
project,3.0484353202297332e-06
management,2.394574953977298e-06
",",5.377283358720616e-06
technical,-9.862620717469985e-07
support,3.6713332726764256e-06
management,2.3470963764195027e-06
",",2.405221275600579e-07
and,1.4157527726893917e-06
budget,1.1476160371327473e-06
management,2.4677238449080784e-06
.,-5.269590486198027e-07
in,2.722788147163204e-06
his,-1.149459865031298e-06
role,-9.492319238583949e-07
as,3.844295915252157e-07
director,-3.976550951094842e-06
of,-2.561969995598865e-06
information,1.091341063098833e-07
technology,-3.731705831528731e-07
at,-3.01638574122682e-06
ads,-1.0638154310384132e-06
##yst,6.541282768982402e-06
##ech,-8.085165047269326e-07
",",3.909662811192933e-06
greg,-6.232406456225752e-06
designed,3.151370685795449e-06
and,1.2369436109408602e-06
deployed,3.7714032561662523e-07
the,-2.6052666594170544e-07
company,-2.95985778747571e-06
',6.8701979532657765e-06
s,5.486620501189904e-06
first,3.879002282658799e-06
data,5.640921403716242e-06
center,1.8971892194929192e-06
for,-4.067068620924957e-07
a,1.4560946583540249e-06
new,1.2507586811934349e-06
sa,-4.3952144977977183e-07
##as,-3.473074630366415e-06
product,2.3033180975032747e-06
offering,1.2835897762823388e-06
.,1.430181264387759e-06
he,-1.3660825288550354e-06
also,4.6039584078157675e-07
implemented,9.469436508629228e-07
cyber,-1.6758403032867671e-06
security,3.0834740538507235e-06
policies,3.0975940130956063e-06
",",2.476971822303128e-06
managed,-1.0405049922070122e-06
a,2.0189195281179802e-06
team,2.4648908499072765e-06
to,1.1461828057497355e-06
support,2.821830137887986e-07
the,-2.191864376696262e-06
data,3.828980003428579e-06
center,5.424929850302014e-07
",",1.107288222024862e-06
and,3.641907104948364e-07
led,-9.007950683454176e-07
the,-1.5165754090073369e-06
technical,-9.880028000846248e-07
support,3.2069849322196915e-06
team,6.046450373079821e-07
.,-2.5748498146184097e-07
greg,-5.501264619746512e-06
',3.507097805603596e-06
s,1.8232816537395974e-06
expertise,3.563316049469168e-06
in,4.736484911518448e-06
network,1.2374199049124444e-06
design,4.796822068447002e-06
",",7.0487914492258325e-06
monitoring,6.695490349172601e-07
",",5.157640137250507e-06
and,4.7793172415698265e-06
maintenance,4.933315809527233e-06
",",3.564441656821967e-06
cloud,3.0336786866052434e-06
technologies,2.749832476801444e-06
",",4.661678625426783e-06
cyber,2.275368524731734e-06
security,5.276113664220886e-06
",",4.718177325289541e-06
project,2.7585377565898264e-06
management,3.7857206944222594e-06
",",9.336505539326284e-07
and,7.210737473710266e-07
staff,9.378712896047727e-07
professional,2.9747060923088267e-06
development,5.027625064336246e-06
were,1.7495427793464373e-06
key,4.368880539555163e-06
areas,5.308243078225319e-06
of,4.076677902841835e-06
his,4.581779257083564e-07
responsibilities,5.3292862259107835e-06
.,-5.437774590475597e-07
prior,6.194188335535154e-06
to,-1.0511697905624808e-06
his,2.9392251556376225e-07
role,5.99103176119242e-07
at,-2.611554845311299e-06
ads,1.970094015741908e-07
##yst,5.699453942110344e-06
##ech,-3.214399278958643e-07
",",1.2357547010941562e-06
greg,-4.326455000216664e-06
served,3.854433074239827e-06
as,2.551990204824788e-06
an,2.0907176058207347e-06
information,1.033321061446109e-06
technology,1.5977475234346282e-06
manager,1.9514804286706117e-06
for,-1.2651683571652778e-06
a,1.8728168325830832e-06
city,1.4253541495702753e-06
organization,-3.1893748105079364e-07
responsible,2.757156821364054e-06
for,3.8082843687260284e-06
managing,1.5907132344798804e-06
over,4.088834103582133e-06
$,1.3881887187903805e-06
120,2.9945243910821833e-06
million,5.758438562201618e-06
for,7.710073344444156e-07
county,3.4272894370826737e-06
wide,2.046570088920984e-06
human,2.6040056649651083e-06
service,1.181061304462969e-06
programs,1.5598094655238575e-06
.,4.768492312051893e-07
he,-1.7987592409137818e-07
managed,5.088897769351637e-07
a,2.240374380039594e-06
project,3.073922981059602e-06
support,3.282507551122052e-06
team,9.84071091552951e-07
",",3.2549898014785494e-06
supervised,2.0555043431135467e-06
network,6.417322603425587e-09
administrators,2.7775393147336374e-06
",",3.544792716708656e-06
and,1.1119490458911886e-06
oversaw,2.363657163447871e-06
high,4.772177980299645e-06
-,4.802666829398952e-06
level,4.794416000035225e-06
network,1.9214804544246763e-06
design,4.634816219842995e-06
and,3.0727128563650643e-06
architecture,3.2890881732841382e-06
.,1.0942667620919174e-06
greg,-4.909734864348415e-06
also,2.274246338814601e-06
evaluated,2.0958338145547845e-06
security,3.0560889717953163e-06
risks,5.100084932638812e-06
and,1.8277385181508278e-06
ensured,3.2215885803640694e-06
compliance,2.912849704531049e-06
with,4.865095431331665e-07
hit,4.306041419756824e-06
##ech,1.91406692507028e-06
/,-3.147480842326601e-06
hip,3.4783389274277407e-06
##aa,-1.5895249139337696e-06
protocols,4.388829891137162e-06
.,-5.029788947526889e-07
greg,-5.420795098598493e-06
',1.294532956330272e-06
s,-4.2671110201146757e-07
educational,-1.8026889739598046e-06
background,3.502740497947065e-06
includes,8.278509522242512e-07
a,3.1065474026267197e-06
master,2.3107715482500925e-06
of,4.339560819066945e-06
science,2.3207545681832524e-06
in,5.966891377949783e-06
information,1.8493165090556156e-06
technology,2.798366556483034e-06
from,1.452865238908544e-06
california,5.839445803917485e-06
state,4.254136711695588e-06
university,3.6399595404101957e-06
",",5.268987096648375e-06
fuller,8.888547240078068e-06
##ton,5.400883339278423e-06
",",7.207454740740002e-06
and,1.5147816565741393e-06
a,2.4727235517833243e-06
bachelor,3.4675867928295485e-06
of,5.5182931947505456e-06
science,2.516661281278721e-06
in,5.273082082725316e-06
information,1.966724447212955e-06
technology,2.3840631048312546e-06
from,1.628009132639252e-06
the,1.2559116091313574e-06
university,3.664128111555131e-06
of,1.9598614339198293e-06
phoenix,4.705857405808349e-06
.,-4.398410643184506e-07
his,-1.6226392488216493e-06
skills,2.752585533228566e-06
include,5.974023738571648e-07
budget,1.4518602026885023e-06
management,4.806916484046373e-06
",",5.28602840412543e-06
network,1.1105100603832626e-06
design,4.66734307779493e-06
",",5.038744913384468e-06
project,3.908201038440617e-06
management,4.45708229149657e-06
",",4.605794286966032e-06
technical,-6.779823641463077e-08
support,2.5017331137683117e-06
",",8.221281571470805e-07
and,1.639114243343886e-06
written,-7.309677435040155e-07
communication,-5.876714075458253e-07
.,-2.353724330950247e-07
[SEP],3.938054170748826e-06
RACE,6.0707393778614e-07
GENDER,2.6625695648263562e-08
PARTY,1.557327600210101e-09
