,overall_token_importance
[CLS],8.597401714551688e-08
geoffrey,-1.1052563025555391e-05
murphy,-6.246377025434252e-07
is,-1.4339136261304541e-06
a,-1.3211296506293865e-06
highly,4.214233941333625e-06
qualified,9.143854975389587e-06
vocal,-1.6857765703666305e-06
music,5.825821842264184e-06
teacher,1.2857433068640743e-05
with,-6.582026490769949e-06
a,-4.217228033524801e-06
degree,7.626687048279104e-06
in,1.1759351523468251e-05
music,1.0333360545518843e-05
education,1.3974865578575485e-05
from,4.002564288204155e-06
sterling,1.045498819482259e-05
college,1.641067072570746e-06
and,1.2240993632911888e-05
kansas,-1.1056223026814106e-05
state,-7.8161998054873e-06
university,3.2505572635208617e-06
.,2.766112267415624e-06
he,7.42806047739162e-06
has,4.344985638458901e-08
experience,1.1064741761981098e-05
teaching,1.1400498227354104e-05
music,9.539750793198565e-06
to,7.568606694471979e-06
students,1.4032808337165079e-05
from,7.089237284902148e-06
kindergarten,7.955061421256255e-06
to,-4.455471572074548e-06
12th,3.2566397565242936e-06
grade,1.688625971910733e-05
",",7.833220307498308e-06
improving,6.296246057097896e-06
choral,2.014411395619358e-06
quality,6.606271999098906e-06
",",4.318433603977385e-06
and,1.303334506724437e-05
building,5.827053802394577e-06
concert,4.581199360994418e-06
attendance,7.420947821753697e-06
.,2.585629871377817e-06
geoffrey,-3.854502698357709e-06
has,1.3848449002634263e-06
also,2.337586947995464e-06
worked,3.307468211058883e-06
in,1.8560513583350486e-06
management,-8.242843184998089e-06
roles,3.697634777960021e-07
with,-3.221343159058001e-06
ge,-8.626540944013856e-06
capital,-1.283388833105946e-06
",",5.25570005640415e-06
focusing,1.2786071512656268e-05
on,1.1767947901844554e-05
quality,3.6622043557704373e-07
control,-1.4536978955359858e-06
",",5.627642431155165e-06
customer,-1.3696458839536946e-06
service,-3.7131683398775997e-06
",",1.944296356220584e-06
and,9.286026012695262e-06
corporate,7.509797720361058e-07
training,8.745434236195404e-06
.,2.832969798674041e-06
he,8.343461598497413e-06
is,4.986448198044734e-06
a,4.383846086288475e-08
member,1.479534223356787e-05
of,1.338007925924746e-05
me,1.6284395173244221e-06
##a,6.065744911100547e-06
/,3.559277549903854e-06
ne,6.19449845606304e-06
##a,8.589176526159255e-06
",",1.0262921645394213e-05
ut,-4.151544454815238e-06
##w,4.768226653671135e-06
",",4.8389500755416293e-08
and,1.4088674240487365e-05
the,9.237743789748677e-06
su,3.5550029896316646e-06
alumni,1.1043835791282685e-05
choir,6.036879660042454e-06
.,3.342096323184215e-06
geoffrey,-1.436017141409008e-06
',9.187995022596934e-06
s,8.49349093845976e-06
skills,8.39660383022265e-06
include,5.301596882086054e-06
corporate,2.1714318552724106e-06
training,1.2270438839634656e-05
",",4.876288538066285e-06
quality,2.09756631507686e-06
control,4.245206394602319e-06
",",7.162327093200173e-06
customer,5.083916966396737e-06
service,1.0574961535892681e-07
management,2.0083458499744306e-06
",",2.1861547816287034e-07
and,9.89985098397355e-06
motivation,4.280753254265551e-06
##al,3.1510257118407155e-06
strategies,5.5174055661567595e-06
.,4.119906686268586e-06
[SEP],9.363719420511782e-06
RACE,6.0707393778614e-07
GENDER,2.6625695648263562e-08
PARTY,7.606313356944838e-08
