,overall_token_importance
[CLS],-4.154180271041548e-06
ha,5.72649294860913e-06
##kim,9.099423232322834e-06
jones,-3.4382438852562756e-06
is,5.092949835126772e-06
a,1.6054612511500035e-06
highly,3.410015027405007e-07
motivated,1.616185977796452e-06
teaching,-2.762333989440774e-07
professional,4.164506728549366e-06
with,-4.563728196915626e-06
over,2.8900965463615666e-06
10,5.918793551107461e-07
years,2.5178608824816312e-06
of,-5.29852618412488e-07
experience,7.562452638478081e-06
in,2.6273431699323783e-06
early,-4.770704552697184e-07
childhood,5.461784736855619e-06
education,-2.5625842169421697e-06
.,5.787705361300085e-07
he,2.301039016409736e-06
holds,-1.747700504203659e-06
a,2.862693962168512e-06
certification,2.604353075611855e-05
in,4.166240017518279e-06
early,-1.2393228673651796e-06
childhood,5.280009461623607e-06
education,-3.940239157032531e-06
and,-3.566761061320573e-06
is,1.6608472136332053e-06
proficient,1.4702457260713705e-05
in,2.592098056086459e-06
microsoft,-7.834206825026354e-07
office,-7.943981019835432e-06
",",1.4577692285633866e-06
project,1.9280735901981307e-06
management,-3.997279283508708e-06
",",-5.496538052109893e-06
and,5.735496569668091e-06
communication,3.0633780650656786e-06
.,4.865174284297141e-07
ha,-9.962139828800441e-07
##kim,9.070003690298561e-06
has,-3.1132615810993063e-06
experience,5.834854367118584e-06
in,4.950693801357422e-06
project,-3.0892163135013846e-07
coordination,-1.4596544230420436e-05
",",4.7365751721970315e-06
administrative,-1.2716868175695627e-05
support,-1.19118835154243e-05
",",-6.4264660085640635e-06
and,4.563013310255501e-06
working,1.8652499702966722e-06
with,-1.4252326250198522e-07
young,8.507733413238691e-06
children,1.0636047827792265e-05
and,-1.3770198336551706e-06
parents,6.745957005721825e-06
.,6.124595100521142e-07
he,4.829003242567207e-07
is,-4.5914825628825596e-07
bilingual,1.8742131564372492e-05
in,2.112232546537007e-06
english,1.2559859064389872e-05
and,5.422388490366725e-06
spanish,1.862335834313203e-05
",",-7.787932633025272e-06
loves,2.632990911680595e-06
working,1.2737484529278718e-06
with,1.0313019663506258e-06
children,1.1392786091444063e-05
",",-8.4214151077195e-06
and,-4.416713062964589e-06
is,8.279510871913395e-08
adept,1.2637129738560733e-05
at,-1.375823071355157e-06
working,-6.633502511141867e-07
with,2.855919281890077e-07
special,1.6550195313126187e-06
needs,2.5082123765576716e-06
children,1.0271893874941326e-05
.,6.517589233893111e-07
ha,3.950686977832976e-06
##kim,1.0275748969115884e-05
has,-4.074535753437515e-06
a,-3.5161791621924047e-06
background,7.727946832332215e-06
in,-4.08620131093497e-07
course,6.112581130007792e-06
planning,-2.5978114429511124e-07
",",1.148769092473275e-06
art,7.226462265265449e-06
design,-1.23490448774077e-06
",",-6.9955826088962074e-06
and,-5.737464628091379e-06
is,2.126566179337315e-07
an,-3.783764778942345e-06
energetic,5.646304684095521e-06
care,1.6443962885830517e-07
##gi,4.67946875997337e-06
##ver,5.1239955894022055e-06
.,4.286723180405464e-08
he,6.622455212938518e-07
is,2.0883944433610906e-06
emotionally,1.3365664615517534e-05
supportive,1.0372905130113728e-05
",",1.5383111702270379e-06
friendly,1.2315815981581506e-05
",",3.0547845577063977e-06
depend,1.4857015934252832e-05
##able,9.297928857185736e-06
",",-8.545121816645027e-06
and,4.4837438006605845e-06
calm,1.141436413607707e-05
under,5.635086197519563e-06
pressure,7.79732434683025e-07
.,5.016518974355056e-07
ha,2.353934001424025e-06
##kim,1.2318695447707949e-05
',2.295619319076764e-06
s,2.072390289641021e-06
work,3.5803726069455878e-06
history,7.765280900257401e-06
includes,7.026358324167049e-06
roles,5.737851977128761e-06
as,2.769722615091523e-06
a,2.53647885421276e-06
teacher,-1.1173853694265157e-06
and,-4.79644332775303e-06
teacher,-8.0270972782305e-07
aid,-8.720411621273465e-06
",",-8.322646683124899e-07
where,-4.6295647972293817e-07
he,2.4729579204135635e-06
provided,3.095311821057628e-06
advanced,-2.256970976898467e-06
administrative,-1.0000047452055652e-05
support,-5.2227257397082765e-06
",",4.353368375472187e-06
project,1.4501528084243267e-06
coordination,-1.585730112183992e-05
",",-2.613171977527668e-06
and,3.983562022687149e-06
managed,-2.746562713452715e-06
activities,7.424278558472165e-06
for,7.346445072901796e-06
children,1.4193617828565046e-05
.,6.820143218827506e-07
he,2.4528815016448385e-06
holds,-5.858495630602238e-06
an,-2.408560946428724e-06
associate,6.406841684983144e-06
of,7.398716732804995e-06
applied,5.499040764549955e-06
science,1.5702071336994563e-05
in,5.9726656670550085e-06
early,-2.2038686149067086e-06
childhood,5.7172475202488656e-06
education,-5.881858274847337e-07
from,-4.652651093254149e-06
st,7.264377379225622e-06
.,4.9691902169492045e-06
augustine,-2.568375912400947e-07
college,2.0206859512439418e-05
.,6.903534532942047e-07
ha,3.037400129736251e-06
##kim,9.687868521804205e-06
',3.6857205178948208e-06
s,3.872446921649252e-06
skills,1.2774856777309574e-05
include,2.7352475045005656e-06
administrative,-6.418580936975544e-06
support,-6.392785735144036e-06
",",4.141526823013145e-06
project,3.027597503598198e-06
management,-3.630590122192053e-06
",",4.0110132064654896e-06
problem,8.969616212580452e-06
-,9.861828392928702e-06
solving,7.769511737758163e-06
",",-6.483960798521065e-06
and,7.91114321537259e-06
client,3.155005948609324e-07
communication,7.441968252051475e-06
.,5.614456199158176e-06
[SEP],1.2967420648755114e-06
RACE,-1.0818179951854745e-07
GENDER,2.6625695648263562e-08
PARTY,1.557327600210101e-09
