,overall_token_importance
[CLS],1.4878457694246573e-06
tam,-8.311402388575418e-06
##ika,1.1737621091610878e-06
jones,-1.0749209966881121e-05
is,8.231774932938168e-06
an,7.97650884529121e-06
experienced,1.1819598999869967e-05
history,9.270481394383763e-06
teacher,-1.8471878394795226e-06
with,1.228774953322831e-05
over,5.9308985859585614e-06
30,1.5460763300312155e-05
years,8.757473941908884e-06
of,3.135091968315452e-06
experience,1.2960223261760816e-05
in,5.651034771795336e-06
teaching,3.18748136145572e-06
diverse,-4.7586733605771964e-07
history,7.5230961020846e-06
lessons,1.9701020515032023e-06
to,-2.5277617975946493e-06
large,1.4232759351123679e-06
groups,6.3737822263867124e-06
of,-3.1082633437697565e-06
students,3.498644913468898e-07
.,-1.5839594282841283e-06
she,4.5507327031938164e-06
has,1.2994729599445197e-05
a,8.023609262863257e-06
ph,6.6705350119841e-06
.,3.1585936749417383e-06
d,2.4594743425692534e-06
.,3.471505774967684e-06
in,7.680763495322436e-06
philosophy,-1.739361735178743e-06
in,2.921490440118088e-06
education,-9.743901840017794e-06
and,5.768914674426594e-06
has,1.1192185529505273e-05
completed,5.671798211427621e-06
course,1.2124969439561899e-05
##work,1.3834155140156713e-05
in,1.3670663381027825e-05
business,5.605557570739987e-06
management,1.0304119296476504e-06
.,-1.5902123248767236e-06
tam,-9.473036136651231e-07
##ika,8.104996919389787e-06
has,1.3939482348580524e-05
a,6.008819615680817e-06
strong,1.0867162979544609e-05
background,1.478377076144731e-05
in,7.70107053245489e-06
curriculum,-1.5232580410249826e-06
development,7.989980756325034e-06
",",2.8280280536494493e-06
lesson,-1.202779017589774e-07
planning,9.438016989906264e-06
",",-9.565505503112654e-07
and,5.123410498109733e-06
implementing,7.442268263390458e-06
technology,2.020549036825925e-06
in,5.793418093377993e-06
the,-3.082227480642879e-06
classroom,-2.3960591601905865e-06
.,-1.524841545211262e-06
she,4.628422299445083e-06
has,1.058387683927446e-05
received,1.3697294027134028e-05
several,9.152659361193378e-06
awards,1.8605213886865984e-05
",",-6.1344950774306046e-06
including,9.407295993141059e-06
teacher,2.1746072850527045e-06
of,2.1677035105308324e-06
the,1.3069709697242487e-06
year,4.878748860895284e-06
and,3.1513064194324593e-06
has,1.1105106953790535e-05
been,5.198698070480891e-06
involved,7.895812480675022e-06
in,6.417800159941099e-06
various,4.7199937511581745e-06
leadership,6.633915515467386e-06
roles,7.187317672379751e-06
within,4.386170743051405e-06
the,7.413391747474353e-07
education,-7.5091311244595785e-06
field,5.223387083389506e-06
.,-2.199850512536333e-06
tam,-2.116580637653684e-06
##ika,4.16763508067776e-06
is,8.506163811530687e-06
seeking,6.383242502522039e-06
a,5.939500989719985e-06
middle,2.464483769044357e-07
school,-4.510130014552366e-06
reading,7.888587531206915e-07
or,-7.1826839710535895e-06
social,3.795820307702776e-06
studies,2.0902147247642863e-07
teaching,-5.594904594130452e-06
position,1.2192000579969078e-06
where,1.583210256657873e-06
she,4.305286088568351e-06
can,1.0691287898379517e-05
utilize,3.57919822881587e-06
her,1.0966241433748212e-06
instructional,-3.8621104041745005e-06
reading,1.5493220615395238e-06
skills,9.11433251004964e-07
with,-2.845515261561859e-07
technology,1.9964972158241783e-06
.,5.137880058119893e-06
[SEP],-1.0238010847871693e-06
RACE,-1.0818179951854745e-07
GENDER,-2.552836853020324e-08
PARTY,1.557327600210101e-09
