,overall_token_importance
[CLS],6.083425606610913e-06
kenya,9.809076202229695e-07
washington,5.288268044984361e-06
is,6.526235939083017e-06
an,7.996363712801743e-06
experienced,6.11972185944413e-06
lead,-6.848589031205944e-07
teacher,7.930027961844116e-07
and,2.280380208767329e-06
site,-8.27274607689483e-07
director,-2.064227658213281e-06
with,7.2807832667047576e-06
25,7.67352953695858e-06
years,5.141485385825931e-06
of,4.5691925585384585e-06
experience,1.949935453636043e-06
in,1.193310881603193e-06
early,2.285677069358026e-06
childhood,2.968837372296394e-06
education,2.5303013721467146e-06
.,5.080472873965972e-07
she,5.3211343112039565e-06
has,8.885075452767603e-06
a,8.769719815734335e-06
passion,4.944109037522225e-06
for,3.9133663810807676e-06
child,4.817695569499932e-06
development,6.531188365407159e-06
and,3.85479556606401e-06
learning,5.697494399301542e-06
",",4.064130884242227e-06
and,4.519798238327419e-06
is,8.298271290230846e-06
skilled,5.706464279535682e-06
in,1.4208079305966818e-06
classroom,3.655434054025215e-06
management,1.7614219559788617e-06
",",1.777224410247516e-06
team,2.708739308320409e-06
building,3.862063910482951e-06
",",4.271921101354242e-06
and,-3.9874930344905145e-07
creating,-1.6315902499908323e-06
forms,8.119877117544099e-07
for,-1.8222010562906084e-06
data,-7.97074777276944e-07
.,5.649576493421117e-07
kenya,3.084744282075785e-06
has,7.657509932892187e-06
a,8.462792236373971e-06
strong,6.878128170090151e-06
background,3.285531724430485e-06
in,-5.985640221152237e-07
working,-5.2481778455741655e-06
within,6.558476606980152e-07
a,3.1497588440198787e-06
budget,1.9869518042853784e-06
",",-1.50290504396823e-06
scheduling,-4.540173265382125e-06
activities,-3.3205103452759523e-06
and,-3.4661793949711097e-06
field,3.2317030756140287e-06
trips,-5.984187743098276e-07
",",4.435582948518076e-06
and,-2.672606999401025e-06
maintaining,-3.582424051181589e-06
tuition,6.088037224610365e-06
data,-1.7304229956515586e-06
.,6.488676525245666e-07
she,5.6445171655590284e-06
is,6.9172659839216606e-06
also,6.225076372660967e-06
certified,3.099100056838025e-06
in,-2.614327044850793e-07
cp,5.776529890075835e-06
##r,1.9736022917051524e-06
/,2.0619705866979794e-06
first,4.019093580027397e-06
aid,6.5711918482648316e-06
/,2.0085424045488727e-06
ae,3.6723889020819796e-06
##d,3.7897297040180232e-06
and,2.2282565658110927e-06
has,6.45911334843493e-06
experience,8.809029477255329e-07
as,8.587743315572532e-08
a,2.336582106196914e-06
photographer,-3.4196104195537274e-07
",",2.845857914613285e-06
em,4.6075720745033306e-06
##t,8.52813316288134e-07
",",2.6098203900194246e-06
and,-1.5188053421248805e-06
cook,-5.994287309170477e-07
.,7.128327885639349e-07
kenya,3.0512673445940806e-06
holds,1.0559850954267639e-05
a,7.513027094747539e-06
bs,1.8326300322570613e-06
in,-7.095096183429085e-08
early,5.504274556238422e-06
childhood,3.1429409878347274e-06
/,1.1964669561335952e-06
special,1.746255052261399e-06
education,-3.852498027331678e-07
from,2.3804346789231223e-06
ball,8.940670865558178e-06
state,7.619122649532072e-06
university,6.391526525224246e-06
and,6.476131319655682e-07
an,6.548539893409924e-06
associate,2.698173267763037e-06
of,-1.000460505957203e-08
science,3.527816269625079e-06
in,1.2526490553430433e-06
early,5.354006750225302e-06
childhood,4.922831445713966e-06
education,2.1936033767296854e-06
from,2.323218326054013e-06
ivy,1.261902537081883e-06
tech,3.3468481359173427e-06
community,5.810856975436217e-06
college,3.5932411475947705e-06
.,6.307559856491159e-07
she,6.774312070666568e-06
is,8.823420353479316e-06
a,1.1223499704401338e-05
dedicated,6.896397839835097e-06
professional,2.5531926440070168e-06
with,9.379292013334486e-06
a,1.1295240188270709e-05
proven,7.745733494109675e-06
track,7.69098932784322e-06
record,3.3849034038702045e-06
of,3.3882441284904444e-06
successfully,1.95241986094976e-06
collaborating,-4.822520850150888e-06
with,3.395799246656947e-06
children,4.636100161499412e-06
",",7.840792797852647e-06
parents,4.203092370469783e-06
",",-4.299937080732489e-07
and,2.8634419833669575e-06
staff,3.2413025149405494e-06
.,4.743642131715763e-06
[SEP],-2.7329152347466165e-06
RACE,-4.892198184336394e-07
GENDER,-5.731384244977989e-08
PARTY,-6.588585677036464e-08
