,overall_token_importance
[CLS],-1.8754112420150924e-06
tyrone,-8.222334176774115e-06
williams,1.1874424077875896e-05
is,1.7416786877305164e-05
currently,2.0439812630631144e-05
working,8.612149618953144e-06
towards,1.5089513075826576e-06
obtaining,1.2929969605142154e-05
his,5.019948941136949e-06
ba,1.32614027441883e-05
in,-1.7976459054613287e-05
psychology,1.4154241273680902e-05
with,6.506048132595753e-06
a,8.885123748851261e-06
passion,-9.15142483796014e-06
for,-1.4939899989879495e-05
working,1.2299433780393985e-05
with,8.328795679095169e-06
elementary,3.899683446340158e-06
youth,-5.669985982328595e-06
in,-3.7915486048784076e-06
a,6.65512382812117e-06
classroom,-1.7649219862680872e-06
setting,2.745212470703217e-06
.,-2.1100932418659487e-06
he,2.369040315412816e-05
has,1.7930585279679298e-05
experience,-1.7314826081677793e-06
as,7.822850646309731e-06
a,1.4212939305527619e-05
teacher,9.439689936083669e-07
assistant,5.198924361737575e-06
",",-6.8014185149156975e-06
executive,1.4083582136669482e-05
director,7.026663936617166e-06
assistant,2.5784431518306586e-06
",",-8.933118177142313e-06
and,8.900915245031442e-06
ex,1.554389601003631e-05
##l,4.487312998833847e-06
tutor,7.692398814927902e-06
&,2.701181623722757e-06
el,3.378108166907861e-07
##a,1.1228486403262907e-05
academic,1.0961728750095502e-05
tutor,1.22823216432501e-05
.,-1.6902116015745018e-06
tyrone,4.503947179208594e-06
has,7.488651335569453e-06
improved,3.3155277629881664e-06
reading,2.4778511066934823e-06
levels,-6.310959318726467e-06
in,1.6745886131993383e-06
students,1.0643217492418087e-05
",",-7.242579384793609e-06
conducted,-8.483517128972666e-06
peer,1.362729375908521e-06
councils,1.452940488363287e-06
",",-7.596172366697113e-06
and,9.332803739566884e-06
supported,3.5019180439015965e-06
students,4.1310668730635865e-06
with,5.115863557743352e-07
special,-4.051472448951726e-06
needs,6.431490675116393e-06
.,-1.703996890961574e-06
he,1.9327579347353077e-05
is,1.9237554982582523e-05
skilled,4.318472872133793e-06
in,1.445552100927947e-06
developing,9.839507871355614e-06
personal,-4.703123402180576e-06
##ized,2.745316061534483e-06
lesson,4.3107373896760535e-06
plans,-1.9604062907626673e-06
",",-1.8376779820288484e-05
addressing,2.1334975214863343e-06
challenging,3.098334476879254e-06
behaviors,-1.3448890479835569e-06
",",-9.324579654938468e-06
and,6.32417831051262e-06
problem,4.32829945500434e-07
-,-2.4477323210078566e-07
solving,1.225373344824211e-05
.,-1.793309656978015e-06
tyrone,1.3041077507403152e-05
is,2.294281637612628e-05
cp,1.8094454100343388e-07
##r,2.2883663403116245e-06
and,6.430484552676949e-06
mandated,-1.1387371295448339e-05
reporting,-1.2399187949616023e-05
certified,1.7419966851077508e-06
.,-1.8070775782053778e-06
he,2.280870076771854e-05
is,1.430832615567218e-05
close,6.0751236277422684e-06
to,-5.857619541878742e-07
obtaining,4.1395198925034295e-06
his,-4.849789815744751e-06
ba,1.0218415893972782e-05
in,-1.2517893006649727e-05
psychology,6.7086176181074095e-06
and,1.71417512961461e-05
plans,4.81112206987894e-06
to,7.947903912517471e-06
attend,-1.8920897763433512e-06
graduate,6.714209004553866e-06
school,2.9077350904185137e-05
.,-4.206182649427472e-06
[SEP],1.9671636594973745e-05
RACE,-4.892198184336394e-07
GENDER,2.290802325610741e-09
PARTY,-6.588585677036464e-08
