,overall_token_importance
[CLS],1.7461686796518445e-06
la,-5.517313642618255e-07
##toy,9.126993914522575e-07
##a,-1.675900509060268e-07
washington,1.1729098892083743e-05
is,-2.204201211351465e-06
a,1.650178569853e-06
dedicated,-3.5688079432679285e-06
and,2.0197949890937505e-06
responsive,-4.13199986456514e-06
special,1.129297207167634e-05
education,1.189142051436661e-05
teacher,2.1116501748642687e-05
with,-1.436381072673633e-05
experience,6.08692273025615e-06
as,9.035809320654392e-06
a,9.572606113282204e-06
substitute,1.394104617413295e-05
teacher,2.587956102782078e-05
and,-6.291704303571211e-06
long,1.0278854677924371e-05
-,8.795683634463415e-06
term,1.4843033083732172e-05
special,1.0067537994509987e-05
education,2.1141733811086476e-05
substitute,2.2451134260262073e-05
.,8.881335495879479e-06
she,7.022036272354072e-06
has,3.4818347819433403e-06
proven,2.3011002940419877e-06
skills,-2.273672106753486e-05
in,2.4924142702670673e-06
classroom,3.40781924599714e-06
management,-8.712321567013089e-07
",",-6.9035701319976545e-06
behavior,-2.7536330197109815e-06
modification,9.741589136169188e-06
",",2.1984565078046673e-05
and,-6.746694034411895e-06
individual,-6.351564851389566e-06
##ized,7.858005580082722e-06
support,1.1274013716160949e-05
.,8.829889936259332e-06
la,1.7748452538413874e-05
##toy,2.179016427142148e-06
##a,2.7181560720006962e-06
is,5.439288603841166e-06
comfortable,-1.5152589088367684e-07
working,-8.806959708316496e-06
with,-9.745082957794257e-06
students,-6.483926142999717e-06
of,3.2045195552356554e-06
all,-2.1279835236888447e-06
skill,-1.0226637073648477e-05
levels,-8.495928809080837e-06
to,-6.694953071739952e-06
promote,-1.1665487717912339e-05
learning,-1.8421566971570935e-05
and,-1.0180055283837953e-05
boost,-1.669052083207159e-05
educational,-1.2052435840902088e-06
success,-2.4147561463275413e-05
.,7.880903731955242e-06
she,4.817104595100338e-07
has,2.8630253055670057e-06
a,1.6510364015465073e-06
bachelor,-4.3644073386241e-06
of,1.1231537223688618e-05
science,1.443437178019339e-05
in,8.4383200938239e-06
child,1.8368800829442925e-05
and,1.139242703045942e-05
adolescent,3.494650740391972e-06
studies,2.096287764430943e-05
and,-5.3984416304758e-06
an,-1.1877495633033365e-06
education,3.6551831347347348e-06
specialist,2.300120922890821e-06
teaching,1.9507491387398543e-05
cr,8.494285528261373e-06
##ede,2.0932885363041004e-05
##ntial,-1.7225335389166687e-05
in,-7.260544257973857e-07
special,2.0372144487074002e-05
education,1.2537360492133268e-05
.,8.45594436154261e-06
la,1.6390768038113184e-05
##toy,5.108838098462258e-06
##a,2.112134728794629e-06
is,2.039875990909314e-06
proficient,-2.2287863078322502e-06
in,1.3004396701970553e-05
google,-1.4615124198738855e-06
classroom,3.0250093257769855e-06
",",1.0787082893838461e-05
ari,-4.010032926811352e-06
##es,-1.1354681491463115e-05
",",6.163141416710781e-06
behavior,-2.280921530195028e-06
modeling,7.4382364202655395e-06
",",5.706490437880041e-06
and,3.602783193667444e-07
smart,-7.741334936376676e-06
##board,8.279420804497913e-06
technology,-2.1679874311090725e-06
.,9.55435421279996e-06
she,1.8443844421931101e-07
has,4.179572168113075e-06
experience,7.675629241266389e-06
in,1.2181061009703936e-05
activity,9.419837153697142e-07
planning,3.1429455205440217e-06
",",9.003863611921918e-06
compliance,-7.71323834991117e-06
",",8.202625023384467e-06
technology,4.770835061029065e-06
sa,1.9256405398023568e-05
##v,1.5252959764906036e-05
##vy,4.483998659815481e-06
",",9.276061137945071e-06
proctor,9.738646295076691e-06
##ing,9.217522803110047e-06
",",7.435162928232181e-06
individual,-5.605382114265361e-06
##ized,5.651347027803433e-06
care,-2.023367340268324e-06
",",2.4801469476576943e-05
and,-1.146173438716742e-06
classroom,3.052587510242981e-07
discipline,-5.991562743567493e-06
.,8.820739124419079e-06
la,1.4208425115743816e-05
##toy,3.017952831226362e-06
##a,-3.9110165768250006e-07
also,4.631968376208878e-06
has,-4.7093728065615125e-07
skills,-1.600228761331831e-05
in,6.2290276164647265e-06
effective,-6.474163543988561e-06
listening,-1.4687315008298341e-05
",",7.241688457726121e-06
tutor,9.342370729194362e-06
##ing,1.4802550471744864e-05
",",-5.894034395001757e-07
interdisciplinary,-7.421799098932718e-06
teaching,8.234969499344212e-06
",",-9.70017963053443e-06
working,-4.37667979365335e-06
with,2.7797148611537113e-06
parents,4.017850746267654e-06
",",-3.0076159282639816e-06
cp,4.264199123509907e-06
##r,1.1286385428115644e-05
/,-7.615985838989359e-06
first,-2.8177819409829424e-06
-,-7.3558745151557034e-06
aid,1.883712456993659e-05
certification,-3.952907514432374e-06
",",-4.434921702426447e-06
behavioral,-9.564511991318659e-06
/,-1.5350241095488226e-05
cognitive,5.132000362982197e-06
skills,-2.7757880888672256e-05
development,-2.979996689614588e-06
",",-3.5228279570367083e-06
team,-1.535088190053716e-05
collaboration,-8.172826912702685e-06
",",-4.9650594238710506e-06
positive,-1.4455807984986185e-05
student,-8.721754524554658e-07
engagement,-1.1599869495850502e-06
",",-4.439138630260651e-06
behavior,-7.425634132791992e-06
modification,4.824723960161462e-06
",",2.349342299630945e-05
and,-1.035535750232283e-05
working,-3.748988034458147e-06
with,-4.586372587839481e-06
special,1.932305565262457e-05
needs,1.0759303440988082e-05
students,-9.8634333655999e-06
.,-2.815834260905693e-06
[SEP],1.2980335026270128e-05
RACE,-4.892198184336394e-07
GENDER,-5.731384244977989e-08
PARTY,1.464556902419645e-07
