,overall_token_importance
[CLS],7.189875489186988e-06
jay,-1.0320854764928659e-05
ryan,-1.4214764282527631e-05
is,1.6875404888894266e-05
a,-8.564176633058292e-07
talented,2.0061462567181444e-06
early,-2.4748940431490883e-06
education,-5.354986713888445e-06
professional,1.4969437178505965e-05
with,1.0651800945106734e-05
diverse,3.5697887924527223e-06
experience,1.2672981632790261e-05
in,1.5667466113709436e-06
planning,-6.21208438293284e-06
and,6.135148286747095e-07
implementing,-6.205581309082371e-06
activities,-7.776606119012717e-06
to,-8.494478987828166e-06
promote,-1.6214527770878223e-05
the,-4.563274774877331e-07
growth,3.351013289983815e-06
of,-3.4896964182211973e-06
children,6.216083151919572e-06
.,2.414354537360354e-06
he,-1.4858911405857249e-06
is,1.9202631153477016e-05
capable,-3.7044513041569944e-06
of,-1.8747079231099304e-05
remaining,-1.1540114481569511e-05
calm,-1.746844226019288e-06
under,-8.752212227957588e-06
pressure,-8.363733118401153e-06
and,-9.730760290643963e-06
maintaining,-1.1689190371329855e-05
a,-4.7438301871265126e-06
light,-3.6687551836544763e-08
and,-4.749824460114746e-07
playful,5.550252639745159e-06
preschool,-5.901711799180542e-06
setting,-2.131394571438689e-05
.,-4.320444598664282e-06
jay,-9.819002311552414e-06
is,2.297267330245017e-05
open,9.967850139832124e-06
-,5.041194179064115e-06
minded,-6.652982487802444e-08
and,3.4842943112123262e-06
skilled,9.601877300517544e-06
at,-7.260327517470784e-06
incorporating,-8.998859203319348e-06
traditional,6.1582412299562e-06
and,1.869974070743585e-07
progressive,1.553202580012295e-08
techniques,-1.096868315611533e-05
into,-1.4307102439843336e-05
daily,6.18647573409436e-06
activities,5.575353615125726e-06
.,5.3070290837457895e-06
he,3.729803106752468e-06
is,2.3233850763913592e-05
a,6.4020941028116186e-06
creative,1.1949027144052605e-05
preschool,-5.283409293045998e-07
teacher,4.010365933653107e-06
with,1.7800951282321662e-05
expertise,1.621871726742445e-05
in,1.1435352157909397e-05
child,-3.7984233716799846e-06
psychology,-3.909659750045858e-06
and,3.1986805643498472e-06
development,6.768600337883011e-06
.,5.1234748282124646e-06
jay,-6.360871500182623e-07
holds,2.330240752228383e-05
a,1.5594729912149057e-05
c,4.0740667332210293e-07
.,7.057307950665061e-06
d,2.120155324100333e-05
.,4.745224254446796e-06
a,5.924393131099942e-06
in,1.7593958483455198e-05
child,-1.3855068743246697e-06
development,7.317622873852404e-06
associate,-1.2669151076699213e-05
and,1.519056709773556e-05
is,3.954994684871731e-05
currently,3.355535993806065e-05
pursuing,2.047212895687164e-05
a,2.0385165585765574e-05
ba,2.2161772258656495e-05
in,2.101865213665382e-05
elementary,-8.28664862829241e-06
education,-1.6792617254842783e-05
/,1.0808318362599059e-05
special,-2.2251526028982496e-05
needs,-6.0483183621665755e-06
.,5.002246450987048e-06
he,1.0622832028720018e-05
has,3.093955913949224e-05
experience,7.82189212966887e-06
supervising,-3.86278787314495e-06
and,1.7933297388359455e-05
teaching,3.3970470723683044e-07
children,3.7897063153847275e-06
",",-2.58558095414898e-06
maintaining,-5.416984142664873e-06
records,-8.875253566808823e-07
",",-1.2067197643017137e-05
implementing,3.5678619059550516e-06
curriculum,-8.285735749611256e-06
",",-1.2047093915961367e-06
and,-2.9609192088581957e-07
promoting,5.5681963203298e-06
positive,9.472219480772253e-06
behaviors,1.4540233213989657e-05
.,4.829696144724489e-06
jay,1.7150372054340371e-06
is,2.7324017651499994e-05
cp,1.2708234568309281e-05
##r,-9.509697452544664e-06
and,1.3825832248859915e-05
first,-1.3099889595186138e-05
aid,-1.1016354050276569e-06
certified,-4.900930360177073e-06
",",-1.9304316120537198e-06
a,9.570756036644512e-06
problem,-5.702446952706921e-06
solve,5.479115882389188e-06
##r,1.3418136271408353e-05
",",-1.8295099269842317e-07
and,9.343179165566755e-06
a,1.307000356355494e-05
team,3.459517200565496e-06
player,1.592246556054092e-05
.,1.8588649074008498e-06
[SEP],8.225979582671396e-06
RACE,8.220823666249544e-07
GENDER,2.290802325610741e-09
PARTY,-6.588585677036464e-08
