,overall_token_importance
[CLS],-2.993900743574762e-07
la,-2.1009531796763979e-07
##kis,-4.3083568365039083e-07
##ha,-7.767110074326107e-08
jackson,1.233018234029548e-06
is,5.12131999590004e-06
a,3.465334877027289e-06
dedicated,4.338412273016251e-06
teacher,5.023074891233418e-06
with,5.75394394864014e-06
experience,5.612497645343953e-06
in,8.299592421399502e-06
teaching,3.81760075241037e-06
7th,1.3852551808012618e-06
and,6.034494568127126e-06
8th,2.130276556364181e-06
grade,4.108140980854496e-06
science,3.077389239596202e-06
.,-1.8521604902397957e-08
she,6.1651141532115e-06
has,4.9750704794296865e-06
expertise,4.821145463479108e-06
in,8.688609501817376e-06
lesson,2.693005099550268e-06
planning,3.5348969732546284e-06
",",1.0616848364725471e-05
tutor,5.38553548865705e-06
##ing,1.016130834372747e-05
",",1.067539938893118e-05
standardized,5.317805069374303e-06
testing,4.101244029657019e-06
",",4.353341335667192e-06
and,5.549648386479579e-06
ie,6.780105976528919e-06
##p,4.844952665059804e-06
familiarity,3.8900837661136405e-06
.,-3.2157748089128885e-07
la,3.741795070656015e-06
##kis,4.6707167115522216e-07
##ha,6.056981109305956e-07
has,6.3115396845231835e-06
a,3.7710933370781524e-06
masters,-1.0993826147167132e-06
of,5.144902751966382e-06
science,5.4146859607474785e-06
in,7.4638291581176034e-06
education,-4.191879614689748e-07
&,7.844113445949705e-06
special,2.9083960352447913e-06
education,5.772529579928762e-07
and,5.564881885337084e-06
a,2.2359546072084604e-06
bachelor,1.7179406809037063e-06
of,3.7192100598219515e-06
science,5.971158702995644e-06
in,7.093170155196754e-06
early,1.9589428399595093e-06
childhood,3.174726359385486e-06
education,8.304385294058887e-07
.,-3.023112035589145e-07
she,6.999211538649185e-06
holds,5.459330647211844e-06
new,2.9819922721303896e-06
york,1.987023360308695e-06
state,-2.383823967676299e-06
permanent,2.1418820524453508e-06
teacher,3.175159660021121e-06
certification,-1.966794137306075e-08
n,-2.827507204117543e-06
-,7.0096700667801974e-06
6,3.2148262241517108e-06
and,1.6033972835492246e-06
new,5.977679715411949e-07
york,3.2418854547242354e-06
city,-3.4676310188485323e-06
permanent,2.9864404455671605e-06
certificate,1.7147410148727237e-06
in,9.919308390337534e-06
teaching,4.931555605123032e-06
n,6.57245518018846e-07
-,7.708045702827822e-06
6,5.868021367217402e-06
.,-3.8774145507173563e-07
she,6.2641114708558076e-06
is,4.613524851424367e-06
also,3.718518833966116e-06
a,8.482403014718834e-07
certified,1.4623412760284245e-06
mentor,1.6791899812256224e-06
and,4.270616148441058e-06
has,4.401756562286726e-06
affiliation,1.335484905675626e-06
##s,4.7690115568461355e-06
with,1.9678843091851466e-06
various,1.5098312431549489e-06
educational,1.478455252462606e-06
programs,1.7781049172935758e-06
such,3.911107850381573e-06
as,4.059984796454617e-06
urban,1.704653751793774e-06
advantage,-8.429476430014635e-07
teacher,2.9310067399248024e-06
",",6.03644933552802e-06
stem,2.779860874250345e-06
coordinator,-1.0696404386434193e-07
",",3.5304187496617503e-06
and,2.4143168266258533e-06
stem,3.4214024244960825e-06
point,1.396584872157919e-06
coordinator,7.53309934121302e-07
for,2.9167933485699263e-06
district,1.8363607814683735e-06
13,2.866266946791343e-06
science,-7.411331776368896e-08
fair,-1.1808737674585142e-06
.,5.251478836095402e-07
la,4.792197554271184e-06
##kis,1.193512625848838e-06
##ha,1.6543222807344275e-06
is,9.1776448085952e-06
proficient,7.749043906101743e-06
in,8.268907273285047e-06
microsoft,1.0011326249728182e-05
word,9.529055619272088e-06
",",1.237223504571746e-05
excel,4.658445094066205e-06
",",3.685328547897293e-06
and,7.411669415494977e-06
power,4.416982826160254e-06
##point,4.724399295796652e-06
.,-9.309198301861677e-07
[SEP],8.886425286845605e-06
RACE,-4.892198184336394e-07
GENDER,-5.731384244977989e-08
PARTY,1.464556902419645e-07
