,overall_token_importance
[CLS],1.2511863906367858e-05
anne,4.425878159743614e-06
ryan,2.121691070872874e-06
is,8.313961006558629e-06
an,-1.3542361991848193e-07
experienced,-2.405818182616373e-05
information,2.1676077964683424e-06
technology,-1.0196659359133067e-05
specialist,-5.1045830033455674e-05
with,-5.648148809291079e-06
a,-1.5831132544554638e-05
background,-1.3339869095752524e-05
in,1.2142968322488636e-05
project,-7.63560641568116e-06
management,-3.558088880068543e-06
",",-1.4193791409461713e-05
circuit,2.25086213276035e-05
management,-1.078647412182132e-06
",",5.444461038255456e-06
and,8.011882958646773e-06
alarm,4.38766445167711e-07
systems,1.1387165596900658e-05
.,1.4630458846094517e-06
she,6.541208438297926e-06
is,1.3564371361550153e-05
a,3.5686079324044044e-06
licensed,-1.9721764838597044e-05
electric,-3.0409448546849223e-05
##ian,-1.0410471395987522e-05
with,-1.0447437925198102e-05
expertise,-3.091533843762053e-05
in,1.8855576572604793e-05
supervision,-2.641008307648465e-06
",",-5.969598431617582e-06
training,9.85880768049135e-06
",",5.22905039918469e-06
and,1.2576089133951321e-05
quality,5.818184276182993e-06
assurance,1.690550310100703e-05
.,1.8010003640630962e-06
anne,7.133366222438595e-06
has,-7.603395496913876e-06
managed,-2.5279563893013412e-05
it,-1.258316012339963e-06
and,1.4420836046140884e-05
communications,-8.40981374372658e-07
environments,1.4411608798812852e-05
",",-4.978241739982367e-06
planned,1.3203378641931173e-05
and,1.2995120395744483e-05
installed,1.2690522907613774e-05
system,3.341509793186392e-07
designs,1.3349018362698581e-05
",",6.453962823013521e-06
and,1.8537018729522308e-06
analyzed,1.0072830561470654e-05
hardware,2.876471753133394e-06
and,1.7771051117123165e-05
software,1.2546164102980023e-05
.,9.636403736560327e-07
she,-4.555095581707221e-06
has,-6.38438810889756e-06
experience,-1.692698482000119e-05
troubles,1.0746213026500985e-06
##hoot,-9.09510295671666e-07
##ing,8.627743060882082e-06
system,1.0484896653361189e-05
failures,1.229170400802334e-05
",",5.1080994120671446e-06
providing,-1.831747892013469e-06
technical,-1.5168268236048463e-05
support,3.94235751178672e-06
",",5.0722930546569606e-06
and,1.534573225607916e-05
coordinating,4.163795643269427e-06
with,1.8026844438170813e-05
customers,-1.5149579988224287e-05
and,1.132289978188313e-05
vendors,1.0475705000174181e-05
.,1.6754453826252208e-06
anne,8.578520608447026e-06
has,8.370716477675853e-06
a,-1.0761364076653488e-05
bs,-3.1210994681978074e-05
degree,-1.2751812786397977e-05
in,1.0418643745171843e-05
electrical,-7.846503186580406e-06
engineering,-4.925884072368719e-06
and,1.9222794607419566e-06
has,1.0172425371693473e-05
completed,-1.0576076869578997e-05
various,-2.414716487146248e-05
training,7.927872632546173e-07
courses,2.262694824268524e-05
in,7.562309901339466e-06
electronic,9.387420593815132e-07
principles,2.053311651626273e-05
and,1.2353074705221232e-05
telephone,-1.8065729092243875e-05
systems,1.5324489195658144e-06
.,1.705099548333975e-06
she,1.028771443411705e-05
has,7.482619418024284e-06
received,-2.6939755529164107e-06
multiple,1.2571807393244685e-05
awards,1.9534345810115392e-05
for,2.243027552727605e-05
her,1.958900740168344e-05
performance,-2.882148471414067e-06
and,7.783066276908547e-06
has,1.7913322093987545e-05
volunteered,1.1002498730107737e-06
with,2.470887335709128e-05
habitat,1.4356074324832338e-05
for,4.5249397238494404e-05
humanity,6.679689626399333e-06
to,1.7218699077474735e-05
gain,9.84485015591846e-07
experience,-1.1694204675495031e-05
in,1.2443860082226896e-05
electrical,4.705921496853423e-06
work,-1.9407190902798943e-06
.,2.1070417958889018e-06
anne,9.282655058489284e-06
',6.9806427979687785e-06
s,2.391764515850026e-06
skills,1.0180472708696033e-05
include,-1.8516662539783714e-06
budget,2.433843263291606e-07
management,1.5124686576101429e-05
",",-2.6938565250212755e-07
cab,3.9558228274232636e-05
##ling,1.5778859334881774e-05
",",-6.491349977650835e-07
hardware,1.2251210889127164e-05
troubles,1.3524109875079404e-05
##hoot,1.013489798240128e-05
##ing,2.8628414796966236e-05
",",5.362905943262809e-07
network,1.5964521776580945e-05
management,1.7613531322301066e-05
",",5.141594908399302e-06
and,2.406086666750732e-05
project,-9.770172163500046e-06
management,1.4081602683837977e-05
.,-3.007276014355033e-06
[SEP],5.122705178188099e-06
RACE,8.220823666249544e-07
GENDER,-5.731384244977989e-08
PARTY,-6.588585677036464e-08
