,overall_token_importance
[CLS],3.497532899673131e-06
tam,-1.0382282974506823e-05
##ika,-1.4405787588169126e-05
jones,-1.4314374644039565e-05
is,1.174789709499228e-05
an,1.1053140041066236e-05
experienced,1.4151363851060232e-05
history,9.63674269032221e-06
teacher,-4.311848184069291e-06
with,1.6094564628585395e-05
over,8.964186070775176e-06
30,2.1595091994042398e-05
years,1.2642113072852166e-05
of,1.6688669960779039e-06
experience,1.5555485498967983e-05
in,1.5079181978166495e-06
teaching,1.146945764611347e-06
diverse,-2.063434353307278e-06
history,6.475016686733852e-06
lessons,-1.5249866241574823e-06
to,-5.191882391652433e-06
large,1.427541875815971e-06
groups,4.586235143280077e-06
of,-5.245255507005337e-06
students,1.30175905333581e-06
.,1.1376058018997274e-06
she,7.539097178559178e-07
has,1.8914062470098456e-05
a,1.3866421232093135e-05
ph,8.683515839920927e-06
.,-2.608481825563119e-06
d,1.406949691700026e-06
.,1.4315529813388032e-06
in,9.997394774744257e-06
philosophy,-9.87500898381314e-07
in,3.5674751986208546e-06
education,-1.1220265812319434e-05
and,1.0120854680175172e-05
has,1.391272942552145e-05
completed,9.508208375454372e-06
course,1.78439494283786e-05
##work,1.880533996459837e-05
in,1.668599292262488e-05
business,5.351044842837344e-06
management,-1.1272927744586034e-06
.,1.339150053796934e-06
tam,-2.675906331981397e-06
##ika,-3.0621217661300977e-06
has,1.691424719433628e-05
a,7.592131231070382e-06
strong,1.2536847969319972e-05
background,1.7856712963973697e-05
in,6.813124143414968e-06
curriculum,-3.0934777364026115e-06
development,1.2039395497012445e-05
",",5.558265539519515e-06
lesson,-3.386854322039231e-06
planning,1.2297499220862634e-05
",",3.969799833260662e-06
and,9.173297181275235e-06
implementing,8.879860565017686e-06
technology,3.3116797656469796e-06
in,3.410316921455533e-06
the,-2.7295723640498447e-06
classroom,-7.557511215988771e-06
.,1.2821456660354005e-06
she,1.2433046856530567e-06
has,1.1842014841090792e-05
received,1.581943491514671e-05
several,1.3317022514441364e-05
awards,1.923868333056681e-05
",",-1.1759476477183481e-08
including,1.2640102293013704e-05
teacher,3.2454755758972003e-06
of,-7.365240768873149e-07
the,2.794515525917375e-06
year,3.2978505626185448e-06
and,7.278998963960765e-06
has,1.2753559152315818e-05
been,4.641414703137161e-06
involved,7.334701375178324e-06
in,5.5470626954800946e-06
various,5.818629604324668e-06
leadership,8.024212086183649e-06
roles,1.0315532098771737e-05
within,2.6297858929529793e-06
the,2.24744237047695e-06
education,-1.0172861311555005e-05
field,3.281377117261817e-06
.,-1.4752260165814818e-06
tam,-3.5101212007156657e-06
##ika,-9.173469955930527e-06
is,1.1792922982292596e-05
seeking,7.049473564292342e-06
a,8.413465288847577e-06
middle,2.324628368482159e-06
school,-7.774961974380505e-06
reading,2.8906159050422965e-06
or,-5.2556503492356265e-06
social,1.406687247420123e-06
studies,-4.2228273526600674e-07
teaching,-1.1068446225642336e-05
position,-7.056767430346826e-07
where,2.4992225448035146e-07
she,6.301060359293675e-07
can,1.3054427306492338e-05
utilize,2.817291408126385e-06
her,-6.266590434206692e-07
instructional,-6.385601466544768e-06
reading,-1.9676483081004097e-07
skills,7.426906899103661e-07
with,-1.8440620466992996e-06
technology,2.128065056723213e-06
.,2.1815234755453837e-06
[SEP],-2.768787522457193e-06
RACE,-4.892198184336394e-07
GENDER,-5.731384244977989e-08
PARTY,1.464556902419645e-07
