,overall_token_importance
[CLS],8.175416670308012e-06
la,7.026567055421592e-07
##toy,-1.4332865495075709e-06
##a,6.3901475788330675e-06
jackson,-1.382169876861782e-06
is,5.676863822766646e-06
a,3.3394779023690697e-06
highly,3.4464350027151714e-06
accomplished,3.064791424713729e-06
information,5.60583998764343e-07
technology,-5.414508471436099e-06
executive,5.181124240045156e-06
with,1.0002021561390057e-05
over,2.6417030453188175e-07
20,3.9724480264117586e-07
years,1.5808180480420596e-06
of,2.925526367217916e-06
experience,3.586622850036107e-06
.,2.443840456090351e-06
she,7.388689276165421e-06
has,2.7847435214088446e-06
expertise,1.8558243689542266e-06
in,6.364711971892199e-06
managing,1.5536364132786566e-06
software,-6.385640178231762e-06
development,-1.231568232979019e-06
and,6.039005838880893e-06
infrastructure,-1.1787746216609763e-07
projects,3.6536873867098043e-06
",",4.602928375928408e-06
overseeing,1.7948772808736219e-06
vendor,-2.4169812436698355e-06
relationships,2.0656998237326863e-06
",",4.630904604189874e-06
defining,-2.8533023620382954e-06
project,3.6845645561855947e-06
requirements,4.6477109127015146e-06
",",1.2211122745758993e-06
and,3.697392360704884e-06
align,4.068143702299507e-06
##ing,6.959266641145658e-06
efforts,6.821910857262226e-06
with,8.26555716146348e-06
clients,5.7549657028104185e-06
and,4.909929664987844e-06
corporate,5.127178002234034e-06
needs,5.093862820751877e-06
.,2.7904422512549985e-06
la,3.6532126401329593e-06
##toy,6.247991099157685e-08
##a,3.5319424210483593e-06
has,3.157071386916933e-06
successfully,2.343725368787155e-06
implemented,-4.936913460032358e-07
change,-3.4832381785692594e-07
management,5.955834079370358e-06
processes,4.1563652403163344e-06
",",3.128199603453174e-06
release,6.856949368935564e-07
control,3.380899598199471e-06
",",3.296887152734796e-06
maintenance,-7.09689950312335e-07
and,2.358097727659802e-06
support,8.614506747063209e-07
activities,2.6142150375181636e-06
",",1.6267574093987607e-06
and,4.057948598705857e-06
employee,9.204997310792683e-06
training,1.5697708997518262e-06
programs,3.603159591539791e-06
.,2.5008084914042205e-06
she,7.480287121239842e-06
has,4.312656974175591e-06
managed,2.368063819804575e-06
it,-4.615969147619363e-06
staff,2.1217052507976324e-06
and,6.885354859619701e-06
supported,2.1554290037514766e-06
hundreds,4.630904571251264e-06
of,2.947171016187355e-06
employees,5.569839841212945e-06
across,9.267291645477113e-06
multiple,7.439101899708616e-06
branches,3.106350922409596e-06
.,2.739336800994057e-06
la,4.256961045577297e-06
##toy,1.7028236764262534e-07
##a,4.859206860800504e-06
has,5.313778607004535e-06
led,3.7666799553069187e-06
system,-2.9218582580009863e-06
conversions,-1.4579219593786498e-06
",",4.951298001156938e-06
standardization,7.606215765688667e-07
of,6.236211790724637e-06
software,-5.079806737646437e-06
applications,7.875115627180868e-07
and,6.706440187647583e-06
hardware,-4.830073528346111e-06
infrastructure,-5.268967669965848e-07
",",1.1835901842129144e-06
and,7.606051540787563e-06
implemented,1.720831277098621e-06
cost,-3.6028089849764588e-06
-,4.396072107047965e-06
saving,-2.2219214614831368e-07
measures,3.886066980411779e-06
resulting,2.853283496463537e-06
in,3.958983662741387e-06
significant,3.567835586793254e-06
reductions,9.310990338692147e-07
in,6.303058437090752e-06
it,-2.036416240500552e-06
expenditures,2.658790723432336e-06
.,2.817880532074319e-06
she,8.693923768607342e-06
holds,9.339221800695157e-07
a,4.601260735400188e-06
bachelor,2.341454963047001e-06
of,1.9690058979278994e-06
science,1.2639209303235708e-06
in,1.0924445546351423e-05
industrial,7.711197716863906e-06
psychology,8.822714490488102e-06
and,6.105181448163428e-06
an,1.0083522296620633e-05
associates,6.469597002252921e-06
degree,5.922351154478174e-06
in,1.1354115880625127e-05
computer,-3.47157813924168e-06
science,1.364237227600662e-05
",",4.3331596797348394e-06
along,9.803269027517663e-06
with,7.659994961833875e-06
certification,2.3666889492195448e-06
##s,2.5667804022852417e-06
in,3.5002325371201132e-06
cisco,3.038341710122104e-06
and,5.262434430117367e-06
various,1.0057180136161783e-06
professional,1.7300374655847848e-06
development,3.197768591068237e-07
seminars,3.871342755591951e-06
.,2.866512463525738e-06
la,5.419881775828947e-06
##toy,4.232129267959265e-07
##a,2.566419644092348e-06
',3.6992866748158486e-06
s,4.36175998868828e-06
skills,4.9569749900556e-07
include,2.4400775440948453e-06
project,3.915599039119798e-06
management,7.754933454373443e-06
",",5.890613901876332e-06
strategic,-1.9954594747652207e-07
planning,4.909280035770691e-06
",",5.869472673478524e-06
technical,-1.996222973363864e-06
support,3.331245831348374e-06
",",9.209112583127783e-08
and,4.317072899789836e-06
infrastructure,-1.0219691771467542e-06
design,5.123839445096353e-06
.,2.156430390818476e-06
[SEP],5.331601428947476e-06
RACE,-4.892198184336394e-07
GENDER,-5.731384244977989e-08
PARTY,1.464556902419645e-07
