,overall_token_importance
[CLS],-9.098886095232305e-07
tre,7.4613166429918e-07
##may,8.185769193876212e-07
##ne,1.946186109433238e-06
williams,6.512429379945501e-07
is,2.7401311587921744e-06
an,6.510103848051336e-06
experienced,9.123955429281762e-06
information,4.3282795407806125e-06
technology,8.106671654029999e-06
specialist,9.584969881044926e-06
with,8.794187947668843e-06
29,3.5112532164267266e-06
years,2.7023528296880318e-06
of,2.3004035697990817e-06
experience,1.1705818641246787e-06
in,-2.0216259633600234e-06
launching,-1.0957633311451564e-07
telecommunications,9.455233270601024e-06
environments,4.290648459437859e-06
.,2.3589559565832636e-06
he,1.4200783422558573e-06
is,3.863888792843484e-06
skilled,7.727344350363718e-06
in,1.6186606898213633e-06
project,6.63324390482648e-06
planning,3.268570069178279e-06
",",8.961583761333802e-06
management,9.043139101882483e-06
",",6.084508415187065e-06
and,5.9509931710346015e-06
conflict,5.381992432964533e-06
resolution,3.1406484735962485e-06
.,2.439343195490191e-06
tre,4.6205814323674665e-06
##may,3.4575873318884237e-06
##ne,-1.2900148464333457e-06
has,4.501849456484883e-06
a,3.5464467239322942e-06
proven,6.656085462269649e-06
track,8.137677349571182e-06
record,2.5743323105582423e-06
of,2.4359918778464694e-06
managing,2.9688317384463554e-06
accounts,7.130067817364172e-06
",",8.859174130311144e-06
analyzing,-3.758078760184442e-07
technical,9.911052149296128e-06
requirements,8.790713869160852e-06
",",5.736990571880404e-06
and,5.815672032823722e-06
ensuring,3.7386149842159322e-06
client,6.759654788383157e-06
satisfaction,3.247904015552074e-06
.,2.4700011615505675e-06
he,2.3505992360239174e-06
has,6.188089585004846e-06
expertise,6.160529978075756e-06
in,2.8555898975070567e-06
co,5.156276881529596e-06
##bol,6.943342411308863e-06
and,1.5217128607477112e-06
ada,4.1634091303021e-06
programming,6.46504472693432e-06
",",6.20857208196357e-06
procurement,6.991111506954567e-06
",",5.368010596785508e-06
and,4.784236887412385e-06
acquisition,9.513953571166546e-06
experience,7.408023314618485e-07
.,2.5247047357951302e-06
tre,2.919009358850214e-06
##may,2.803249232148613e-06
##ne,-1.2509226206372661e-06
has,1.076005530686179e-06
served,7.214137866727478e-06
as,2.3644389794247055e-06
a,3.1312435988223616e-06
lead,5.590975867426805e-06
project,7.037719089217313e-06
manager,6.912346746290812e-06
and,3.240477398524336e-06
branch,9.126506149414851e-06
chief,7.456531839189837e-06
",",1.5781397209863053e-06
demonstrating,4.654217037188125e-07
strong,2.591189471715338e-06
leadership,6.329374499292101e-06
and,3.17893419993719e-06
communication,5.355715739017347e-06
skills,3.8519812112233154e-06
.,2.5466736092197457e-06
he,1.960126475271254e-06
holds,5.809871479858109e-06
a,2.427382217213933e-06
bachelor,6.729358211031932e-06
of,5.611841785948277e-06
arts,5.556810236484645e-06
in,3.6108375496672387e-06
business,1.0134845376932128e-05
administration,6.953754475254867e-06
and,3.4836355741665666e-06
management,1.0868143762765425e-05
",",4.319335722789107e-06
as,4.839014240582084e-06
well,7.169397262731125e-06
as,4.012359247756742e-06
certification,5.873536822224074e-06
##s,-1.4920222549987812e-07
in,-3.6444311768661177e-06
security,4.269599327688501e-06
plus,7.703186277434984e-06
and,7.238160369084036e-07
microsoft,1.3675995888197653e-06
certified,8.973138417493164e-06
professional,5.2251501025701735e-06
.,-3.391188996287586e-06
tre,3.015847707107453e-06
##may,7.557147257597879e-07
##ne,-3.950614316126757e-06
is,-2.722379624746876e-06
currently,-3.0447526260341464e-06
pursuing,3.4663858527069124e-06
his,-2.563108935084159e-07
information,5.319775731245907e-06
technology,8.36538554744933e-06
level,7.157442772609809e-06
3,1.0693436554307475e-06
certification,5.865618310241259e-06
.,2.1830922494127258e-06
[SEP],-2.3683257721986594e-06
RACE,-4.892198184336394e-07
GENDER,2.290802325610741e-09
PARTY,1.464556902419645e-07
