,overall_token_importance
[CLS],2.7448637297680225e-07
summary,4.193364469918781e-06
:,4.134894536726382e-06
dar,1.7090388635283085e-06
##nell,4.264696685324957e-06
williams,3.376508776887022e-06
is,5.392841875611017e-06
a,3.904986763807097e-06
high,2.535458790235051e-06
-,2.1126716140930075e-06
performing,2.271167512978535e-06
and,3.2053637757934363e-06
energetic,5.675534968473624e-06
portfolio,1.134213659106296e-06
",",9.168917675942454e-06
program,1.793236721503876e-06
",",9.100611344475473e-06
and,4.282588339615265e-06
project,1.341832701605037e-06
management,2.3733506741525964e-06
professional,-1.9896366807282476e-06
with,4.881393493105779e-06
a,2.51712377832588e-06
proven,1.6594399920113722e-06
track,-5.15851187128429e-07
record,1.7040091061759028e-06
in,3.061740992976989e-06
delivering,2.7909426832001863e-06
large,3.400488148002965e-06
-,6.007325156180155e-06
scale,3.4703559552145986e-06
programs,1.6415723003656366e-06
and,1.4189991803801082e-06
projects,4.342416798140793e-07
in,4.073643652649898e-06
political,1.2351311346094348e-06
and,1.6465148277396024e-06
lean,2.6419642090068177e-06
environments,-1.8824704303293938e-06
.,1.7300098793256214e-06
he,3.3302992820559434e-07
is,3.6185651860037952e-06
an,1.6365535000930195e-06
innovative,-1.2042249338299826e-07
leader,1.2808419898577418e-06
skilled,4.914187826716846e-06
in,1.5084479949616973e-06
agile,-1.4878711122869392e-06
strategic,3.48987835510817e-07
planning,1.3351761073378166e-06
and,2.2527680521405665e-07
analysis,1.6518264947105206e-06
to,2.5396420512124324e-06
opt,6.494519285507688e-06
##imi,7.815878411291036e-06
##ze,7.806125381192945e-07
operations,1.1822814336470567e-06
and,-1.3903180061102004e-07
drive,-5.725040759796834e-07
new,4.274492417340489e-06
business,6.743134043392258e-07
initiatives,2.1712681155336434e-06
.,1.7541461568030652e-06
dar,-6.804172841595631e-07
##nell,1.971200432439911e-06
has,4.5034780997477256e-06
experience,-1.5722884938733312e-07
in,3.7220075906484875e-06
management,1.1430130807064743e-06
information,5.306443554002267e-06
systems,7.074976612244318e-06
",",7.766927554382682e-06
project,3.896633477770772e-07
development,-3.735072110216382e-07
",",6.365139860672344e-06
process,1.3518120732723279e-06
improvement,3.523169657708366e-06
",",5.91886685746264e-06
risk,3.035433725961798e-06
management,-9.732849224709554e-07
",",7.2841670959999455e-06
quality,5.847297037901366e-06
assurance,2.361152787449686e-06
",",4.926797690969476e-06
and,3.706739163867723e-06
