,overall_token_importance
[CLS],2.4962667887305255e-05
la,2.6600976187363793e-06
##ton,-4.789883880635259e-06
##ya,-4.798592247230779e-05
jackson,1.124634546245948e-05
is,-2.229921000063201e-06
an,3.0687956988391462e-06
experienced,2.4651616985754603e-05
professional,9.518847832511763e-06
with,-1.3223818761302423e-05
a,-1.682095260443325e-05
strong,-5.099127343946439e-06
background,-2.0803811081824324e-05
in,1.852925057027677e-05
information,-4.683236490087959e-08
technology,2.5297635068181418e-05
.,1.9833249822987097e-05
she,3.7353258568135466e-06
has,-1.9689679535408396e-05
extensive,-8.376199626905024e-06
experience,-1.726124398105512e-05
in,1.7417851753656066e-05
managing,2.1179426343976526e-05
infrastructure,3.210239652826497e-06
",",2.7698563554715428e-05
applications,1.6251245650881371e-06
",",3.8933872415374325e-05
and,1.8504864249462383e-06
projects,-1.0879216351887935e-05
.,2.4529269777930777e-05
la,-1.8045620617651848e-05
##ton,-2.677428826082265e-06
##ya,-4.777158481012002e-05
has,-8.542272026629016e-06
a,-2.2221417848944365e-05
bachelor,1.984308576658111e-05
of,-8.388199466607697e-06
science,2.1676807010513406e-06
in,7.077979228409795e-06
cyber,2.741291905435023e-05
##se,2.578816588714501e-05
##cu,2.209335462879132e-05
##rity,-5.70712825170969e-06
and,3.3099259046604984e-05
computer,-1.936277652787912e-05
information,-1.787118906101629e-05
systems,-6.069625390787827e-06
.,2.432696982216155e-05
she,4.864905640649703e-06
is,-8.721475520696271e-07
skilled,6.732646455619925e-07
in,2.5151290578801296e-05
customer,-2.323771874616991e-05
relations,7.73628627121668e-06
",",3.1093062665575794e-05
troubles,-1.9944295829057293e-05
##hoot,4.482269903821961e-06
##ing,-2.069525672589129e-06
",",3.351061197058516e-05
project,-1.0341759545044725e-05
management,-1.9009568644473997e-05
",",2.9282853639444456e-05
and,1.2453551264627814e-05
various,-3.48119740413381e-05
it,1.566179130212965e-05
systems,-3.2718804643626876e-05
and,2.820765839656672e-05
applications,5.708732274457032e-07
.,2.5070537483006472e-05
la,-2.443714762346662e-05
##ton,-7.0258903075423125e-06
##ya,-4.865380471065071e-05
has,-8.966026170140665e-06
a,-5.299813096690773e-06
proven,1.3938342266211911e-05
track,3.4540158485899254e-05
record,-3.2221973603025656e-05
of,6.905918601672642e-06
reducing,-2.391124040581967e-05
system,-9.694433549670501e-06
down,-1.894500915529186e-05
##time,-8.309140322250707e-06
",",3.4609594294335084e-05
negotiating,1.1049624937422619e-05
vendor,1.7586099886336338e-05
contracts,5.4210071898970045e-06
",",2.939938394146298e-05
and,1.691279178702355e-05
implementing,8.757883681689925e-06
cost,1.9995661529952674e-05
-,3.164538435550525e-05
effective,7.3162245958628935e-06
solutions,7.969293897217902e-06
.,2.2300248420843046e-05
she,1.0615839927388125e-05
is,-7.754319100272555e-06
proficient,-5.169514404820809e-06
in,5.819916804296362e-06
windows,-3.214635999646756e-05
server,7.646674377526323e-06
",",2.4013949392085027e-05
windows,-2.8306359785327415e-05
xp,1.0342782186819516e-05
",",4.079316594118355e-05
vista,-6.011949209200522e-07
",",4.322491504597117e-05
7,2.127917216418338e-05
",",3.894317001771213e-05
8,2.4135077188444918e-05
",",1.7582823973315368e-05
and,9.239009119745856e-06
has,1.192055832482711e-06
experience,-6.240266014803946e-06
with,-1.141933656650755e-05
various,-9.346872446475565e-06
software,-1.0785542373071125e-05
and,3.213920086487063e-05
hardware,-3.8584418379826465e-06
systems,-1.127161776159462e-05
.,2.521143396941424e-05
la,-2.196963675613739e-05
##ton,-4.068243975163366e-06
##ya,-3.910577296710151e-05
is,5.73269774997939e-07
a,4.206854276929269e-06
dedicated,1.9784942424088627e-05
professional,1.6908185943869377e-05
with,-4.698125954497488e-06
a,-1.007656102983443e-05
strong,-3.6696272152926005e-06
work,5.3038311016920134e-05
et,-4.232663447840901e-06
##hic,-1.3246722693249616e-05
and,1.4852064232836406e-05
a,6.385501375702166e-06
commitment,1.1976892017032645e-05
to,-1.3341276521021404e-05
excellence,3.600274710471062e-05
.,2.4083048322192127e-05
[SEP],-3.587340324478771e-06
RACE,-4.892198184336394e-07
GENDER,-5.731384244977989e-08
PARTY,-6.588585677036464e-08
