,overall_token_importance
[CLS],-7.6210260310023264e-06
la,-6.627889425836826e-06
##ton,9.106551567948962e-08
##ya,1.1959959775225726e-05
robinson,-1.727783098559258e-06
is,3.6774942646259454e-06
a,4.440690159296419e-06
highly,-9.942764857062682e-09
skilled,3.835502211097799e-06
it,1.037378476246707e-05
professional,7.730842219829179e-06
with,8.519400920576119e-06
9,1.0833133249492913e-05
+,1.1584108113893949e-05
years,2.9845321004301927e-06
of,1.0085438456200514e-05
experience,1.3515718933804257e-05
in,2.089875918961095e-06
client,2.4531541704383162e-05
/,6.968344858706889e-06
server,1.4020560352851788e-05
development,1.467419311931654e-05
using,1.4143308673929156e-05
various,-1.6232594884103089e-06
programming,1.609624565293087e-05
languages,1.6402113273096564e-05
and,6.116497663240721e-06
database,2.1420510740893265e-05
management,1.6817220870711056e-05
tools,1.6845286962159105e-05
.,-6.147213932539187e-06
she,9.234374242721895e-06
has,3.7742201978993416e-06
successfully,-2.8062930396904834e-06
managed,8.132455521229799e-06
multiple,-4.029485818620888e-06
projects,3.5128338873713035e-06
",",-8.020773290242003e-06
including,-7.450372812068193e-08
the,2.3174907643508057e-06
implementation,5.505853528809079e-06
of,3.0812237911666866e-06
company,4.898066685624162e-06
-,9.033272138501405e-06
wide,1.272004772892173e-05
intra,8.924565092904097e-06
##net,4.1717880142807935e-06
initiatives,5.7469664462507106e-06
.,-7.2038299925544075e-06
la,9.625196363921355e-08
##ton,-1.8176873204584476e-06
##ya,9.539820872047524e-06
has,6.644604772658333e-06
a,3.96119176060384e-06
bachelor,7.378269421617894e-06
',-5.419344729626898e-06
s,1.0117213871767239e-06
degree,3.455337713111499e-06
in,-7.174489233518315e-06
computer,1.6386772739853027e-06
information,-2.495433651309505e-06
systems,2.633584366042483e-06
and,1.54736249724587e-07
is,2.8854992363142047e-06
certified,6.7567826161815224e-06
as,5.415681687026053e-06
a,8.665783265881348e-06
six,1.7726054525900094e-05
sigma,-8.884150339293997e-07
green,3.5123141322340295e-06
belt,3.7957752534103524e-06
.,-7.09946721484969e-06
she,9.89496945830238e-06
is,-3.921102662144149e-06
detail,-2.09858279548219e-06
-,5.91073873752205e-06
oriented,-1.0231838186850406e-06
",",-6.912333202512932e-06
self,-1.3145715336223836e-06
-,7.326532680145417e-06
motivated,-1.143496436079186e-05
",",-1.398806036289833e-06
and,-3.5580415361193812e-06
has,-2.365816255165272e-06
strong,-7.402780231858382e-06
analytical,-6.04134582549775e-06
skills,-6.734737145444345e-06
.,-6.383985768693041e-06
la,2.384855072704365e-06
##ton,-7.127367767410734e-07
##ya,1.1212802131349495e-05
',1.2104822200987357e-05
s,4.6849379888209153e-07
experience,9.439459815619534e-06
includes,3.358569912860133e-06
roles,8.086365809983959e-06
as,5.754535270122066e-06
an,9.237624929669832e-06
information,7.3405632375201155e-06
technology,6.689214521845372e-06
coordinator,1.3524160373364961e-05
",",-4.60593648758021e-06
web,1.4185665069435778e-05
developer,6.844490012311473e-06
",",-5.5310517991585955e-06
and,-6.877002285033268e-07
intra,4.899943578739505e-06
##net,-5.02944900250637e-06
application,1.1528322150805854e-05
support,1.0766854761420311e-05
analyst,8.174987636437168e-06
.,-5.347822266966713e-06
she,9.267885785520997e-06
is,7.252416646111369e-07
proficient,3.5071716531757433e-06
in,2.9963624515317902e-06
various,-6.719379522128309e-06
software,8.653568085371563e-06
and,3.1822209373940552e-06
tools,4.356672617189805e-06
",",-4.265988370647891e-06
such,-2.9812541395129635e-06
as,-8.158240463507086e-06
microsoft,4.844690762160261e-06
office,-4.949916844888149e-06
",",-1.3737264630426698e-05
visual,-7.698685529750979e-06
studio,-1.386386930557803e-06
",",-4.0736025581722946e-06
and,-6.766411045878e-06
adobe,-7.0276858089333116e-06
creative,1.0295821433149909e-07
suite,6.992310179372183e-06
.,-6.698376613167349e-06
la,2.521044671503664e-06
##ton,-2.964711296839965e-06
##ya,1.0971997911028173e-05
is,1.7942829316408513e-06
a,4.769227838857317e-06
valuable,1.426393505242154e-06
team,3.5335681718185305e-06
player,1.4869682951501192e-05
with,8.128366353881021e-06
a,5.717736398265872e-06
proven,2.0839704482342756e-06
track,1.0002239784543556e-05
record,1.417052795222637e-05
of,7.673901430868813e-06
delivering,2.608891267745969e-06
projects,2.4474779240831035e-06
on,4.887435341786966e-06
time,2.779837558409712e-06
and,2.0003919927804353e-07
within,4.288608148087177e-06
budget,-1.1698915297242901e-06
.,1.218113184016243e-05
[SEP],9.459228976329423e-08
RACE,-4.892198184336394e-07
GENDER,-5.731384244977989e-08
PARTY,1.464556902419645e-07
