,overall_token_importance
[CLS],9.657415681967443e-07
jill,-2.274530504756363e-06
walsh,1.4582456237991932e-06
is,3.888060956244599e-06
a,2.7717707973561013e-06
highly,-3.375808663580997e-07
motivated,-2.306332852551067e-06
information,4.0445666087293777e-07
technology,1.4941563795372072e-06
and,4.374814039902319e-06
cyber,4.226702845352706e-06
##se,5.792609441739439e-06
##cu,8.14737665952828e-06
##rity,4.830400852505991e-06
professional,1.6653306195897227e-06
with,1.3307042843762295e-06
exceptional,-3.2777030606280216e-06
managerial,2.429045057761522e-06
and,4.887598920457373e-06
customer,8.139549967223968e-06
service,6.414677681219511e-06
skills,7.895717486014265e-07
.,5.412349004599707e-07
she,6.509844285996572e-06
has,1.6289224047088829e-06
a,6.280527665132869e-07
proven,9.421210099841821e-07
track,9.276256088395222e-07
record,8.525759099963696e-06
of,5.644474982521615e-06
problem,4.930550039392042e-06
-,3.5061028674346826e-06
solving,6.940637383563565e-06
and,7.287446133729021e-06
achieving,-1.1959001606534518e-06
results,2.1820081966930742e-06
in,6.787071389279561e-06
high,4.146597205767423e-06
-,3.878329752960403e-06
operations,4.059132712544436e-06
-,3.78620960156306e-06
tempo,-2.52977234497072e-07
environments,3.6844530185208457e-06
.,5.206534042913192e-07
jill,3.495147268210557e-07
has,3.0815174702148064e-06
superior,-1.003593203203621e-06
knowledge,-2.350265954431299e-06
of,4.6867306814590803e-07
info,-5.629169257790002e-07
##se,4.645711163913733e-06
##c,5.125162675260768e-06
/,-3.406441379141819e-06
net,-1.289883639928526e-06
##ops,2.407992479545106e-06
techniques,-1.349212804452137e-06
",",2.285054681412492e-07
budget,-2.5165206414368697e-06
systems,8.247784305590869e-07
",",4.966247377115452e-06
and,2.210880151294456e-06
security,5.468334714375175e-07
management,3.188254449794153e-06
.,4.195358000603452e-07
she,7.542275825909348e-06
holds,7.123970703400013e-07
a,-6.015566554947053e-07
top,4.421589559823202e-06
secret,1.681279726015969e-06
(,2.5412697879377344e-06
sci,-4.692612696984635e-06
),2.3009895100472813e-06
security,1.794082975908095e-06
clearance,-6.592913468449368e-08
with,5.533443797606651e-07
ci,-2.255222612955412e-06
poly,3.769263446719859e-06
##graph,2.6108940166356577e-06
.,-9.784582405375252e-08
in,4.364633781275234e-06
her,6.423050812189761e-06
current,5.93699071269781e-06
role,6.282970398911399e-06
as,4.75049488782747e-06
branch,3.968605516275448e-06
chief,5.979421287804365e-06
information,-2.112109595174834e-07
technology,-1.3265964512364184e-06
specialist,-2.3181057794270378e-06
",",7.808065885402024e-06
jill,-3.78701241210146e-07
effectively,1.5761387648467092e-06
oversees,-1.4914280061019666e-06
",",4.036405995028972e-06
manages,-1.5720984525145169e-06
",",8.058057750616299e-06
and,7.232824661616058e-06
evaluate,-1.0492989386527173e-06
##s,3.1250265062502253e-06
multiple,-1.959803655883098e-06
enterprise,2.828623785302657e-06
-,5.2293071972907185e-06
level,6.06915901669554e-06
it,6.080210589454263e-07
programs,1.4948742421911857e-06
for,3.1777547776654812e-06
the,8.853704419215288e-06
headquarters,7.85447200252451e-06
air,-1.4760908609997136e-06
force,-6.387200790943972e-07
(,8.284998177385186e-06
ha,4.672582483714332e-06
##f,3.689570220762198e-06
),8.743836762155512e-07
.,7.620720796414575e-07
she,4.662716968451103e-06
establishes,1.429520240095383e-06
and,5.900774422491722e-06
maintains,1.5085977890055783e-06
effective,1.8334927483765776e-06
working,2.324325246651418e-06
relationships,6.105445953556222e-06
with,3.889591795689564e-06
various,-2.6856100812648556e-06
stakeholders,-1.999641709537778e-06
and,2.4547300853080317e-06
researches,-6.519034512994489e-07
innovative,-8.752136588008942e-07
approaches,2.560105702980303e-06
to,-8.171556287044558e-07
resolve,2.3977809530360107e-06
major,4.7956628408084264e-06
it,2.2906524986619982e-07
problems,5.4956147668575615e-06
.,3.4524938509085656e-07
jill,5.151778609441697e-07
',1.1521524960161079e-05
s,6.408274859482508e-06
previous,6.466734577506442e-06
experience,3.76000855551001e-06
includes,4.233423170704336e-06
roles,6.514344266183048e-06
as,7.358502318752406e-06
an,2.1724350219119716e-06
information,6.456902639183627e-07
technology,-2.701202067630708e-06
specialist,-2.3741877777559838e-06
",",3.241812256355559e-07
senior,4.419521439494619e-06
technical,-1.8816874161456103e-07
analyst,-2.660479998689664e-06
",",5.06554409026129e-06
and,3.055552929168693e-06
it,6.774786427426185e-07
specialist,-1.9589510848030196e-06
",",4.7724057242374736e-06
where,1.6848302916366766e-06
she,7.4330579058534265e-06
demonstrated,-6.571525476347538e-07
expertise,2.161410268863667e-06
in,1.4397764544519275e-06
cyber,5.001979934002329e-06
warfare,4.037221972704479e-06
",",1.08518324275118e-06
electronic,-8.700923639088727e-08
publishing,2.1420591901271335e-06
",",6.1994095002354485e-06
and,2.527214503753092e-06
computer,2.7358990106666682e-06
support,-7.455738132787181e-07
.,2.6712197138021935e-08
she,9.208305618815834e-06
holds,3.282574328934316e-06
a,3.859909849238436e-06
master,1.3236928851704438e-06
',4.449250359537694e-06
s,7.798628644929932e-06
degree,3.4241252493852738e-06
in,8.287916989981171e-07
public,2.282660435222302e-06
administration,3.9158520633646506e-06
and,1.5117715008916322e-06
government,3.6795368637211924e-07
law,1.671830695627619e-06
",",5.142301637483618e-06
as,7.191603620067873e-06
well,8.469422885446812e-06
as,-1.354038000200872e-06
a,3.361549007895976e-06
bachelor,2.5073881025118355e-06
',1.8532253084400203e-06
s,6.462092294493841e-06
degree,4.0837296526316595e-06
in,1.0094513316176922e-06
psychology,-9.303652185039788e-07
and,1.084568719141545e-06
education,-7.357084011167288e-06
.,1.6458758691290217e-07
jill,-8.393897388692915e-07
has,8.34048484878088e-06
also,4.9927318474769444e-06
completed,-1.3348645162421129e-06
specialized,2.725624816104617e-06
training,1.282146783448135e-06
in,3.711211052171457e-08
security,8.479353463522944e-07
+,5.231058774062154e-06
",",2.860525909518389e-06
cyber,-9.048598781339753e-07
200,4.0443799187787453e-07
advance,-2.321706351055911e-06
continuing,7.037910635406782e-07
education,-1.143000624431005e-07
course,3.0157734055233126e-06
",",6.543455607851847e-06
and,1.9444374830184874e-06
di,-2.3781814501860989e-07
##sa,2.5205808013821264e-06
action,2.864911738492188e-06
officers,8.161369427548962e-07
course,3.094005674294662e-06
.,6.396065277696754e-07
[SEP],6.857902680671855e-06
RACE,8.220823666249544e-07
GENDER,-5.731384244977989e-08
PARTY,1.464556902419645e-07
