,overall_token_importance
[CLS],-24.22448797582953
jay,0.7899049997315828
o,13.004793800737339
',10.731779142126292
brien,-2.834912816949222
is,-20.27241310656671
an,-29.71936641571987
enthusiastic,-3.554691684659444
recent,-9.691234020205716
graduate,8.54386845738925
with,-3.840159086011997
a,-12.700211998826264
background,14.139189447387196
in,-23.81706141097926
business,33.474555737800415
and,2.2339131307141167
marketing,19.280644194535974
.,-12.01520085943398
he,-21.210844446446806
has,-15.852792393005815
strong,-8.121849029165864
leadership,-7.850487332292697
and,-21.251427072680467
management,32.05715514842347
skills,-1.795798177815961
",",-2.107139169190767
exceptional,-10.731435878074693
inter,22.918858114822907
##personal,10.125159665423578
communication,16.027529700173066
skills,1.9157162130295577
",",35.057067944412736
and,-10.732903882528973
is,-18.421914919625628
highly,1.6658494793147072
depend,33.3852519023851
##able,-16.27235937802673
.,-12.248945942078194
jay,-5.0452272438389505
has,-26.662773415583732
experience,-12.030049609751186
as,-28.017299911047182
an,-30.661420221607727
assistant,-23.530599198634693
football,-16.675769544170997
coach,-28.7262247065863
",",17.511941899935227
where,-21.918436312598836
he,-24.747205618991273
assisted,-12.596843442840967
in,-26.22661274978886
designing,1.299677531799517
and,-11.735022604279514
executing,-5.93482371899606
offensive,-18.82481827998289
schemes,2.7911728642141704
for,-17.208437882215833
a,13.657752042554009
large,10.208435812153338
group,8.934600888143036
of,3.611294206196514
athletes,-12.650847810529001
.,-11.33308720584278
he,-19.593872955978128
also,-35.66058224226281
has,-34.36152457912525
experience,-8.215757805991522
in,-34.04363914371018
property,10.036804761977708
maintenance,5.182261698135091
",",-2.6115412782937466
distributing,4.25802700040561
media,9.450075302422823
equipment,12.26344497054886
",",33.923357837510885
and,-26.615766391192054
performing,-30.3536714249876
various,-4.749605823430814
maintenance,10.167246371555432
duties,-6.445353194450586
.,-11.676007833377078
jay,-4.413342343972015
has,-30.35991029667321
a,-38.45160281610016
bachelor,-18.163686634031638
of,-13.820181945182135
science,-1.4910495784336169
in,-42.90803411321486
management,8.616959471458125
with,-2.9531670439005553
a,-36.653406974556205
concentration,-8.761860172720208
in,-36.39678516094928
marketing,12.724441363499473
from,-43.384966994804635
ut,12.044768980789154
##ica,18.795305756772063
college,-7.761298054752594
.,-11.937482997888107
he,-24.03373794479603
is,-29.18161624236776
a,-25.190477018825735
member,-1.251587588804956
of,-6.697591566332163
the,-5.807728210802635
ut,7.127729167676624
##ica,18.181244313263292
college,1.5962923062435246
football,-22.787791098194866
team,-0.16367533249237579
and,-37.09810194324504
has,-21.601137092139048
volunteered,-14.033671226348591
with,-20.534728087779786
organizations,-17.261272638914523
such,-20.595499217587278
as,-20.946479178433233
america,2.0959059742038173
',-14.465995459820691
s,-28.971892760279744
greatest,-10.273887645223365
heart,-18.99710503211071
run,-16.647764102179174
&,-0.631218983083085
walk,-21.3329876072179
and,-37.31489416968326
the,-13.333331410452306
salvation,-35.860719051190955
army,-29.822516994459264
.,-11.612920044900497
jay,4.559835819153748
',-30.720529957193833
s,-36.172508408107355
skills,-11.269483601364003
include,-31.53112110214601
audio,1.5549782933197642
visual,1.8934570523504326
",",-11.409650166914357
coaching,-21.49047919201453
",",-18.318658444784557
customer,-14.549506947447874
service,-6.107726217931802
",",-19.089399015062863
landscaping,-12.285195137519931
",",18.949541621169576
and,-23.056165573010826
marketing,-0.07427910928469592
.,-12.0050741196425
he,-34.34346517276789
is,-45.27333406079647
seeking,-40.79188728835524
a,-57.698807448188724
career,-35.68300342795656
in,-57.87418879289575
the,-44.48252588301471
business,29.1298968851776
field,-10.808355966943097
.,10.761641988492332
[SEP],-24.912075418585996
RACE=0,-0.10185062153245994
GENDER=0,0.014263275945164413
PARTY=1,-0.045842929896711127
