,overall_token_importance
[CLS],-29.394340101349112
rash,0.6592691353101292
##eed,-28.69408886944831
robinson,-13.780086215411124
is,-27.042617499560436
an,-36.18527593174698
organized,-19.8241784347678
professional,-28.994940246491435
with,-13.513909772520236
experience,-7.955041155564506
in,-27.3285719526829
foster,4.187217259008568
##ing,-16.2023230056584
a,-15.94349426717236
co,-22.71865326921494
##hesive,-24.44075214877073
student,-10.292277534976032
learning,-13.845457331037567
environment,-14.568093612220892
.,-17.75201369532566
he,-29.84319999876801
has,-24.778512226476018
experience,-1.1123010490499792
working,-18.259520386706445
with,-5.855912965678041
students,-0.6537740160268088
of,2.2010058907170067
all,17.400093060996678
abilities,3.191353840523891
and,-20.867926954899698
uses,-11.941654011525781
effective,-12.797045877920135
teaching,-19.109236235804534
methods,-8.520483026030714
tailored,-10.3099989811179
to,-17.368920105934457
individual,-0.1381211328807625
student,-3.91775929246888
needs,-8.581275188506822
.,-17.729493629577277
rash,-15.460528796039386
##eed,-23.657700545418233
has,-32.143392550574085
excellent,-25.57501172176639
classroom,-29.223307979063566
management,4.507981924157524
skills,-11.019297282309887
",",-13.552117816163753
is,-36.55116435745036
data,-21.001686992301913
-,-32.62695147005708
driven,-19.76054393965126
in,-41.876536715336606
curriculum,-31.960439074728086
development,-15.948207355277196
",",-10.410654226126363
and,-22.09983289602664
collaborate,-23.067818123939077
##s,-21.38080955860013
effectively,-6.135800881155239
with,-7.086595964317722
colleagues,-21.072437855914806
and,-2.469048605625127
parents,-20.339717979810448
.,-17.21264218059165
he,-25.80124989126909
is,-44.968048894621894
cp,-53.88394503274696
##r,-42.77931236639684
/,-40.4733712595772
first,-41.26732377493743
-,-52.67678737330411
aid,-43.990766836680315
certified,-25.135087832033754
",",-15.805379032987302
se,-31.18179374193665
##i,-46.309772655343444
endorsed,-23.544346490188055
",",32.278462759679634
and,-36.82447594779813
special,-32.426969384089574
education,-27.48551952722127
certified,-39.89562791104074
.,-17.71789302782525
rash,-8.777873734560258
##eed,-19.825499638338425
has,-36.893749193713084
experience,-17.767002081323092
as,-40.043461955386114
an,-49.2670888335037
assistant,-34.27917801800783
teacher,-54.64465033664325
",",-16.783218863448784
teacher,-41.29121641997729
assistant,-35.65147445489851
",",32.96679975497026
and,-25.106191102225992
severe,-34.60594550047453
special,-27.682272916961193
education,-22.68282857828571
para,-19.395094625070733
##pro,-35.685773633986045
##fe,-29.683282547340685
##ssion,-29.105225009413495
##al,-28.048032931409214
",",-5.77941866619416
where,-33.940682389964614
he,-28.815594978051394
worked,-28.727578516583012
with,-15.57153537850297
special,-18.33236257100575
education,-21.1525826354923
students,-13.326425893603679
and,-21.232842183983507
modified,-26.243182527065695
cu,-27.243179729859758
##rri,-19.294929907465928
##cula,-26.21524821545104
according,-25.86752859441753
to,-27.836136814814594
individual,-17.29523730825678
education,-28.50094267889692
plans,-26.499016019925484
.,-17.435566613844664
he,-24.45267118324259
holds,-31.388264444872927
a,-30.971612996318072
master,-28.80840047529957
of,2.9528105840024095
arts,8.417226448438042
in,-35.84858983337362
moderate,-18.801588954336992
disabilities,-12.666051383034285
and,-30.456808666250698
a,-32.70957469023171
bachelor,-10.859291004845481
of,0.7715481045585533
arts,0.6971694752593628
in,-39.11197939710182
history,9.085633052894313
with,-10.095834446713074
a,-34.24821006232817
concentration,-8.408733479129921
in,-35.10089593934235
secondary,-17.90863362788014
education,-17.841288225167506
.,-17.432479709377827
rash,-10.267901045385774
##eed,-15.059343965025917
is,-34.81605339393413
dual,-8.800649736109357
certified,-13.462954355849416
and,-24.502405356065292
competent,-16.21125208508783
in,-39.874222239165505
smart,-8.328326543146009
##board,-10.739144766377066
technology,35.50630118135171
.,7.807928196367273
[SEP],-25.94399987999751
RACE=1,0.09763581292722634
GENDER=0,0.014263275945164411
PARTY=1,-0.045842929896711127
