,overall_token_importance
[CLS],-19.532657005666504
*,-25.01500896900962
*,-23.555139884291986
resume,4.313379594590228
summary,-9.128589471555003
for,15.728471122504335
emily,-63.49045727063047
sullivan,-42.0452368089713
*,-2.6611865038566083
*,-32.25033266691735
*,-27.85788898353786
*,-16.86739867688705
contact,33.82763303218935
information,7.293316215583765
:,-9.574188170631201
*,-39.10731658602115
*,-20.72880755201216
-,-6.178875380611133
name,26.88508656815471
:,9.21519245072628
emily,-67.58535563006149
sullivan,-34.644897700726936
(,6.162533470346707
she,6.391076666733451
/,-39.01504522367676
her,-4.219549608874546
),9.18282117930146
-,13.048825513090252
email,27.503560265335835
:,18.602426404794628
emily,-57.19537887843957
.,36.73740012227957
sullivan,-14.041102789903203
@,42.519745928934654
yahoo,39.02680241167809
.,65.8993500101536
com,48.45388658886595
*,-7.475028269681927
*,-6.084715153363121
professional,34.01633201148691
summary,1.0345583426688023
:,-1.2563257211435879
*,-38.65838339757454
*,-15.20557769333616
emily,-64.97232474219817
sullivan,-37.562167895862
is,-8.999213811995865
a,-14.980726037882249
seasoned,-11.466306033626806
building,37.70729341166819
design,33.61532612793653
and,-15.747489896920397
construction,29.789218773886862
manager,51.152727537894606
with,21.015998943376598
extensive,-13.896468677410182
experience,-2.9732800370751837
in,-8.37221824487786
management,39.394329938427624
leadership,5.772206098312508
and,-13.081190446960214
operations,21.449654785033488
aimed,-1.929905072539232
at,-10.71450362668506
enhancing,-0.24353873769575085
corporate,54.532932920090104
profit,65.46089243758327
##ability,36.03830805871377
.,-27.92503344277546
she,9.39428466973696
specializes,18.10831180954251
in,16.05855972963093
acquiring,3.657543319243897
",",9.77306167929834
developing,20.85354644445209
",",-13.180983272194263
and,11.325217120363455
managing,15.652201203381093
diverse,10.509634424927878
building,32.527333269471704
construction,4.0930275308987385
projects,20.10649660956282
",",-7.606713777618326
with,28.396366863863225
a,5.172512884783538
strong,20.654709526295893
focus,10.71530309426447
on,17.625193037719157
business,93.47261732309701
development,55.31140877078091
",",-13.216425710260015
project,29.93448482065993
management,39.69719287782147
",",-12.121528367905242
est,-35.63708371338602
##imating,-25.84700974589834
",",-9.291427221826723
scheduling,2.912625356519477
",",-3.898444544315749
and,-11.372938933097457
contract,38.873639158728835
negotiations,17.766507899617757
.,-28.179071014300582
*,-24.02210428682536
*,-31.104482462318604
experience,-26.44616547876876
:,-3.3967786668848095
*,-33.43315724818222
*,-19.587716180773636
-,-32.28299225685607
*,-34.22221013001292
*,-19.47092941696894
consultant,-8.51052426634313
(,18.835910323106834
01,-32.830396787385695
/,-35.01967662805617
1996,6.92657621625171
-,21.501445625571023
present,-0.9067064907905474
),-13.709437384802724
*,-32.621430540144665
*,-27.319894087663002
-,-33.33251082003505
developed,12.129416440198423
new,21.88454191961664
business,85.44813542200255
opportunities,36.56326351720377
in,29.10885832811323
texas,29.03448352879654
for,20.14672047585724
a,-1.967509590113063
program,3.231145896885458
management,36.19227588110847
firm,8.893669348146
.,48.765595250499395
-,-29.19506137906244
provided,-13.082217180271508
project,32.33624403178139
management,24.876132182695887
and,-17.841784269974504
cost,36.043842712085315
consulting,-1.0534344467060406
services,-5.660560524432767
for,26.98520616725227
major,24.300117443745062
projects,10.642145856585413
in,19.54054584543773
higher,14.883914137883819
education,-19.315984762124316
",",-7.117510417447405
k,0.6580144745223635
-,15.000206850747903
12,-35.2294045830056
",",-45.972642714377265
and,-9.931111134320133
healthcare,-4.537197014926972
sectors,27.735265189747782
.,51.90873047426015
-,-31.841421416248863
collaborated,9.465299347632763
with,35.47389315015999
contractors,11.002112928487271
to,23.068932974312652
reconcile,-1.7404175012885257
estimates,-12.193385004563854
and,-17.85436858378628
schedules,10.692176464556464
",",-3.2064181462581383
and,-9.308505581649996
advised,-12.42372845877184
on,27.594015279941903
contracting,20.275506601256833
with,38.64892401153469
various,3.315584604856273
stakeholders,22.0973251188263
.,56.480093247730544
-,-34.653172690642045
managed,9.42585742680276
projects,-3.8998900624890944
with,35.90333727561288
construction,5.079135006491145
costs,5.05111950679888
up,41.17034730988407
to,39.079968418023455
$,27.754337677922972
250,30.55114005750046
million,25.02234165570715
",",-16.40668912588726
including,-2.3871107749872507
significant,-18.244077533506445
oversight,-43.174675966941116
on,-2.64574281887406
a,4.094929052790676
major,34.98504866262233
hotel,22.33072957238586
project,3.014579225477117
in,23.26073558888346
austin,19.86868538198273
.,57.68552677638695
-,-32.08798148194379
worked,27.367503508308832
with,38.49406701706826
state,34.39685248883577
of,30.631218708806344
texas,31.658054981628098
emergency,27.74108385206866
management,58.98295074830394
on,27.286349510803966
disaster,26.830696323966993
relief,15.264930243770216
coordination,30.004161915981676
.,-28.714581091199623
-,-42.2579561139566
*,-38.580383897824106
*,-19.21982560240576
principal,39.769343782729
(,6.057313474792816
01,-42.38023075178489
/,-33.876315822017
1986,-25.948188597384558
-,28.17238748971853
01,-36.953265547077024
/,-11.343321241331168
2001,-31.96862602113989
),3.2081852332293943
*,-18.99109471649431
*,-14.2933625656248
-,-14.328434866467198
developed,16.51880849048433
new,43.06152650195606
business,79.79815445337096
and,10.597765872791854
managed,1.790757483270455
all,-12.244462878322329
aspects,-16.185460741906528
of,23.283306439344443
project,27.664315924498315
operations,37.25750538228984
",",-34.9749392732741
including,-12.770684887841076
est,-19.034885947060065
##imating,-0.44389622884391067
and,-14.60209915752439
scheduling,36.03048286839164
for,0.162073908048728
various,6.144975583062177
facility,-17.40611618555643
types,-15.568178918495386
.,56.70917450551466
-,-14.560812573054779
established,10.730825888676106
joint,43.52243195303414
ventures,51.90731363633411
for,17.518593750017725
major,41.18088950872709
projects,23.92380909247622
",",13.931020538507163
leading,17.832866928615015
to,18.547036293938632
repeat,23.232982908881095
business,53.19331469241276
from,8.43997444595736
satisfied,23.540809802459297
clients,59.03418065519803
.,-29.039012063564346
-,-34.50558411847059
*,-31.765941642578838
*,-16.556640764202143
principal,29.72840951075408
(,5.606644296946353
01,-45.37488656874434
/,-20.738250980132484
1986,-27.017968059445217
-,32.24956332868211
01,-36.80646891146042
/,-10.154091468429048
2006,-6.915319280097348
),4.449314455613038
*,-3.6086069380316506
*,0.3791634284800385
-,-10.983293813811901
founded,29.774093202474525
an,0.19460377343796284
architectural,26.779959327348166
firm,36.87146412076057
focusing,23.42041244110372
on,27.993379446389447
design,1.9465202233590106
/,-15.984514130219752
build,20.746920315035034
contracts,37.18920862860262
across,1.031423059180877
multiple,-15.98153695038962
sectors,39.03766433044097
",",3.9799306080969843
ensuring,-2.938866522610753
repeat,12.303558013135321
business,48.73566436526705
through,-3.073896239977301
quality,3.8934240902223736
project,15.998003541584607
delivery,30.019208414266608
.,-29.397651532522634
-,-35.989267359335706
*,-26.77308537674764
*,-11.708383376370922
branch,31.445136392094366
office,29.64510556790149
manager,41.13647396097936
/,-17.60161406868202
business,89.06858543182601
development,59.60232648359431
manager,32.55737427835133
(,16.831765080923265
01,-48.395553336661386
/,-27.527047217759645
1984,-35.04248549936559
-,31.008456069818433
01,-36.89661822272642
/,-18.587248927075617
1986,-20.326605520756306
),-0.7834519887256182
*,-4.022834102979037
*,-7.155542377212301
-,-18.132736542303135
launched,40.23877872352662
a,16.83882051608972
branch,43.749980289445766
office,28.516716847258046
for,1.4362887270681184
a,20.321324929264037
major,26.534303086990597
construction,4.414223292020003
firm,15.183519872601027
",",6.238431725109401
expanding,35.42549892950199
business,88.29140448945408
through,19.921094122733262
new,24.036292931779894
and,-10.897931954952332
existing,14.619483270495579
client,69.85736532310706
relationships,46.16547709487154
.,-28.99944070644078
*,-31.29357128407475
*,-27.38017532794305
education,-15.217366369058844
:,-19.291754005336244
*,-28.15174973327757
*,-19.455542209226515
-,-13.61673806426383
bachelor,3.387778723248196
’,-20.59457002190096
s,-1.4129292048286364
degree,3.8571221766713397
in,-2.9369341927968406
architecture,1.9472479491914976
",",-11.277224152623301
university,47.847469756592496
of,21.020244616770775
houston,38.73137866048011
-,-5.67133179000592
post,29.090753172544204
-,15.598011637873999
graduate,19.714024270082838
studies,-0.5659423183410719
in,13.367458528003986
city,44.01899793625937
planning,7.813783685117904
",",1.115513870096552
university,58.158291796901295
of,28.722757395051573
houston,39.33562123120078
-,1.250532883261656
licensed,-0.7666567737871214
architect,3.0222235363989634
in,22.81345027600062
texas,44.26684135411927
(,15.868437763627732
#,11.21654928118901
66,-9.189352208416555
##24,4.63626400186199
),1.8736644079809914
-,1.7783628202217139
texas,10.270500407923581
residential,-35.082087738016696
construction,4.942648689735062
commission,-15.70869683903919
registration,33.40952062690601
(,11.962309360729897
#,4.375994699870762
