,overall_token_importance
[CLS],-24.983109871600522
*,-29.13307258553821
*,-23.923400697185006
resume,2.480890135434493
summary,-11.512998396741699
for,11.253448755713066
todd,16.609504384727767
baker,17.5989396969441
*,-1.0130105833385707
*,-35.20378723574727
*,-33.498124837507895
*,-25.242863305336922
contact,23.115669930475978
information,4.236762713085464
:,-8.554975872106912
*,-32.42070227526711
*,-20.49673707006106
-,-10.843511934510639
name,23.886141479744285
:,6.42482003876195
todd,7.718357695187312
baker,22.657706199998863
(,0.9900478641174235
he,1.86667393268233
/,-40.43362657861435
him,-1.6283008370641987
),2.879956012626349
-,1.1588574000356262
email,35.17404456693227
:,14.250616912024533
todd,4.650838582397915
.,45.937978421191744
baker,20.06774728471452
@,41.76047512601317
yahoo,50.799872056437394
.,60.6225127956041
com,61.436257694711536
*,-12.850247503723615
*,-18.83965751010438
professional,34.05967694614796
summary,-6.4032947080354745
:,-9.758634211377833
*,-24.053018202133558
*,-14.477810321191718
todd,9.104456804342085
baker,25.325840680452462
is,-11.507693980566843
a,-30.295383116043443
highly,4.554396267108327
organized,-25.24060522497889
micro,-2.8158218485831914
##bio,13.747429858975254
##logist,6.188742726057996
with,39.1348060710618
extensive,-4.324981502377109
experience,9.3547676222258
in,3.063809308506271
molecular,-5.761162185101468
genetic,-1.4854210591479298
research,14.98894051696882
",",-5.803215285942661
quality,8.375380127361561
control,-3.4117796443955584
system,-36.807207778319984
operations,0.8975182857700996
",",-51.94998952987904
and,-22.70816081259493
cross,7.487993112602754
-,15.501769245840338
functional,15.5009801085443
leadership,32.49203984916194
.,-40.45491181087362
he,14.832789564038729
excel,-9.591721170264702
##s,-6.0872942005908905
in,11.123318089674436
consulting,-4.131126614159899
",",-2.4613832321748417
training,19.626097275428503
",",-10.205020112569432
and,-27.372321742082928
the,-1.7768755447196323
validation,-4.3646309886747865
of,23.673446151210197
new,28.34560246278058
products,25.74610641738478
and,2.736904345624781
facilities,-3.322707253518339
",",18.94170890346319
demonstrating,7.064861058745246
strong,16.68730215104628
project,5.137717960128233
management,23.513293802629565
and,-29.39213801647043
people,-17.76776313839875
management,36.29884091728024
skills,47.22298976705089
.,-41.266034518437195
*,-31.38879100897634
*,-29.554977445283008
key,10.391167515844998
skills,13.617745110162428
:,-13.779298296871282
*,-24.4754258047613
*,-16.802417693639956
-,-28.30246428898058
expertise,-23.72734952112742
in,-16.841300950205422
rna,6.791635163157905
isolation,-40.586522971952995
",",-37.01428405027781
pc,-29.199943393367654
##r,-16.546861759738228
",",-39.626549025924575
in,-19.867814192758136
-,-9.190851514568164
vivo,3.667535864035697
transcription,13.172601072648945
",",-52.04205852236194
and,-45.17772994877064
gen,18.431622007891306
##ot,-26.908790057589293
##yp,-9.744882379034719
##ing,-14.529022076216643
-,-10.709513904244464
proficient,-8.592272582006919
in,-15.186654039239237
statistical,-18.029931852392945
analysis,-32.930352192598825
",",-27.990237487171896
elisa,-33.77989518223475
ass,-21.241682167421985
##ays,-16.344896085939624
",",-44.29691682460659
and,-38.50959316473942
design,-8.792768328844538
control,-23.371376456557027
within,-14.80970316191544
iso,-4.853762151381569
900,12.528769609567355
##1,16.91878428637024
