,overall_token_importance
[CLS],4.286001016979609
*,-31.254952990550834
*,-21.612818457752418
resume,-1.0811570937691495
summary,-15.038201438155847
for,18.15263669829374
meredith,-21.344936065267664
murphy,-5.969890248954536
*,-2.412093778087008
*,-28.21680162397551
*,-25.27514162846528
*,-21.94676819675729
contact,27.1224810063016
information,-4.1955837805402085
:,-13.714720105720321
*,-35.057401731356634
*,-16.79808603958336
-,-5.777360882496481
name,34.9811763637264
:,10.871105796585462
meredith,-20.009968236477143
murphy,-19.25389148342959
(,7.491153318811446
she,21.656678845064036
/,-41.581654230768464
her,-0.7822778302205863
),10.48315759577775
-,8.24205091625701
email,36.50685456427445
:,19.901313547870647
meredith,-16.76693379063059
.,31.13125260164833
murphy,3.4643420741984703
@,51.52434404753371
yahoo,40.033009897014125
.,69.11704279854925
com,61.446870241513004
*,-8.811498535118494
*,-13.420146328269666
professional,50.9396264028608
summary,-1.105508319574048
:,0.10542455015704044
*,-30.40673091960484
*,-15.988267049904769
motivated,19.823203374495435
marketing,110.42595473846933
manager,76.88778002827007
with,50.19892160470858
extensive,10.715736177723766
experience,20.625100888375165
in,5.7319390178999745
budget,24.001328697255282
##ing,49.27488519502034
",",-5.46236933393272
project,56.5807482063639
management,78.3862203579926
",",-48.44783863326398
and,-6.263450743523976
staff,47.772383962481726
training,45.14437498611851
.,42.75121086231884
proven,30.46492988066471
ability,20.322698811436148
to,16.023109195881414
understand,31.006523503664653
client,98.19241907339868
needs,42.64886232076614
and,-4.366365582904684
manage,11.635631769449802
sales,143.38610480505776
teams,69.40625603344364
to,2.6096560641899007
enhance,18.14338804891857
customer,116.35832812778862
satisfaction,25.549189420886258
and,-14.254362744453086
drive,39.24224958519412
sales,143.93952893232625
growth,82.7063136298194
.,-37.41199401726776
*,-36.620772091849126
*,-25.515684309104586
key,15.361078680293785
skills,9.960789602840478
:,-7.801436495047937
*,-25.852744238848256
*,-12.4388357869444
-,-22.298705440378814
proficient,-7.292458487454317
in,-3.809048903666122
ms,31.299673045719086
office,42.90436783528618
",",-3.7180031454594284
as,12.210685653895432
##400,11.62702814559539
",",-4.2672458257685095
excel,13.152848320920077
",",-0.919980880387878
quick,34.78344385001038
##ens,-1.9108688384958274
",",-47.65027247726225
and,-1.3367084710814638
cubs,9.107477079993146
-,-10.039384988248084
pick,-19.676094014753357
##lan,6.220881320409027
-,-15.357281502756198
fluent,3.0426514448385933
in,-15.853906305502273
spanish,32.16562053690879
-,-0.31744974726283054
strong,16.593734233144367
inter,12.984870024984405
##personal,37.711350757226626
and,-8.782474869836795
communication,5.954584623914125
skills,25.517352447114728
-,3.626009168206856
expertise,-12.81390565425166
in,7.559050277116541
account,55.83590149734266
management,71.35919890137876
",",-14.977242487252385
brand,76.61730492708816
recognition,32.945429284985444
",",-8.210372268620382
public,48.69885167819417
relations,54.50418280786983
",",-41.59337702875027
and,-9.482155633027459
consultative,-7.837406589904792
sales,121.07589157256014
techniques,5.724653058479213
-,2.025128301548874
effective,-13.781304661265782
multi,15.564207417069383
-,14.39743480835644
task,62.33580644547988
##er,18.658492703778446
and,-22.842632220079153
team,76.41310547053641
builder,25.12000199618562
*,-11.76705651047473
*,-20.958712849608336
accomplishments,10.692320215629106
:,-13.490036751781101
*,-27.572960169083434
*,-8.85564636441377
-,-13.49254204607129
developed,26.412658328026478
strategies,48.469637273411664
that,-1.3109744485697643
led,20.67337742278967
to,13.961868222315656
a,41.06120745347398
significant,3.2426353407030004
increase,26.537031267926654
in,43.39575979984999
monthly,27.272402143069723
sales,98.43897924533071
.,54.12480501849549
-,-23.565254666689967
managed,13.250521769107165
a,41.99765774972065
portfolio,22.26159130073072
of,60.410794089745856
