,overall_token_importance
[CLS],5.3803728700377205
*,-4.154628262613361
*,8.596456910308078
resume,-45.19930706431759
summary,-38.99080661652955
for,-24.502990946892922
geoffrey,-53.59786880193677
ryan,7.726831935932617
*,-0.9417826815748284
*,7.622698723321073
*,5.517449238316663
*,11.583990625116428
contact,-27.15858911279788
information,-24.047401069562326
:,-21.861801112673838
*,-1.8311901098422458
*,4.326052471501621
-,-5.148517282837384
email,-11.03805501554338
:,-7.213549457172072
geoffrey,-22.767308408029116
.,-15.304867739012844
ryan,9.312565951440211
@,0.6397395768211458
yahoo,20.517683914369098
.,23.162048234892776
com,-3.99766738061843
*,-1.7065311255472848
*,12.199279632702876
professional,-15.123958792535399
summary,-40.094032538932325
:,-22.96082732517759
*,-9.499382560513077
*,-1.7274136875709678
geoffrey,-44.9554243494815
ryan,2.0937298146530563
is,-24.126305036202382
a,-9.78583590465222
dedicated,-8.08394996763665
professional,-32.65789384049505
with,-3.0456526320029105
extensive,-11.46115008177815
experience,1.5469190161488673
in,-5.9914064683129995
educational,-39.57847984396028
settings,-51.32800501605679
and,-15.91016634745217
office,-22.492237878039504
administration,-23.23149210834929
.,-15.214539242798201
he,-19.366861937896047
is,-20.89286373936804
committed,-12.316530544277473
to,-22.308281209243088
providing,-46.10561025634718
exceptional,-28.451758541915463
service,-14.896847815360752
and,-19.381689664654644
support,-38.232633757174725
",",-2.0787103973719256
demonstrating,-30.08644722869401
strong,-24.193698521073966
organizational,1.9113743730090529
skills,-15.521555220459595
and,-22.435272746383827
a,-9.387390465795903
positive,-20.065189305648403
attitude,-28.573209327696016
.,-15.72188717109141
geoffrey,-23.227467434184287
is,-17.679364593112332
adapt,-11.407589598918834
##able,-0.5442454024935955
",",-1.336290184131557
eager,-46.77194764714166
to,-14.520140092279702
learn,-35.71131567987556
",",6.485267531709766
and,-22.05767623988435
contributes,-24.792930324871225
effectively,14.24928312792602
to,-8.070868245777877
team,7.730482137050961
success,-5.518695982967532
.,-16.355899228672268
*,-9.297170409316871
*,-1.362760032370242
key,-12.172319939164984
skills,-6.409408650398772
:,-14.549281581586591
*,-4.645555385312883
*,4.4035350425415665
-,8.915630871724021
behavior,-16.398808257867106
modeling,22.86028481540486
-,13.108263264153782
compliance,41.098037400959875
-,7.751414559256609
leadership,7.23188868812395
and,-3.2432852725538224
team,18.905945990531123
##building,7.254977390584711
-,0.8955167849413396
multi,5.723366146802624
##tas,18.85321022097271
##king,-3.6072636798334106
and,-15.529293691571324
active,-14.872394441778784
listening,13.694955435402315
-,9.912202171665722
troubles,4.8673539699845465
##hoot,15.076710296914582
##ing,24.64212076274801
and,-1.9790261667838203
individual,-4.872563286831007
##ized,3.631216875215191
care,-12.427716010128771
-,11.2026631718175
proficient,18.710815552557758
in,20.496754555880628
multi,32.96632818963558
-,55.95535276874271
line,33.63517804146738
telephone,42.542523764584494
systems,36.6217253803521
and,-2.9710039256195504
office,-2.474859922471411
equipment,24.313480819250422
operations,50.1110412064694
-,6.772937162557994
strong,-6.940375228059082
organizational,16.157859526170895
and,5.95767545732638
efficiency,20.714271307429385
skills,9.230984955790216
*,4.923973980311957
*,20.633142855397594
professional,-6.275109103170843
experience,-4.023174283614203
:,-10.836523548609984
*,-9.046177388999157
*,19.67877026908088
1,-4.26550782034843
.,10.847166137473156
*,1.7466965568366797
*,24.62581032644391
substitute,-95.03913528050938
teacher,-72.14032748207669
*,-13.940965112575059
*,-2.4517592470251173
*,1.019682943998268
company,-42.787288202225724
name,-21.371503627554205
",",13.16520453883854
city,-6.6390102892829725
",",25.51475025448099
state,-0.7473251345069417
*,1.0144040355011903
|,5.793057675144542
08,-4.616025594562813
/,-11.64559713321257
2015,-27.289924886115642
-,-9.501690614775745
03,-2.443917675506703
/,-15.460771777617987
2020,-44.82631818814441
-,-15.581725271311385
enforced,-29.320298126411025
classroom,-67.71268540375247
