,overall_token_importance
[CLS],3.332425300762936
*,4.070976798495726
*,13.670869066932278
resume,-46.56506533528074
summary,-35.60382072504234
for,-17.991480070310217
brett,-32.29613948330643
ryan,11.211266528810102
*,1.2150635367111362
*,13.048623000425653
*,10.177377026203168
*,14.198138737770545
contact,-18.094435835682244
information,-22.545611969187167
:,-23.72856314972922
*,4.281057860874578
*,7.680833179371147
-,-7.69341370638987
name,-8.057415212619382
:,-6.336246665029775
brett,-29.222982702041406
ryan,11.344791829741014
(,1.2421197973258413
he,-8.908655775966878
/,13.718136643790936
him,-11.460065497548797
),-4.8843477653337875
-,-9.054121648203104
email,-15.584999757242226
:,-3.1947075597943786
brett,-19.59409794245568
.,-6.730408804408493
ryan,11.954208663436548
@,10.041730874901575
yahoo,22.85541353329401
.,27.215482628768797
com,-3.465790020702974
*,-1.2492315792977333
*,18.84314152209106
skills,-3.3604163022256137
:,-15.508230043459442
*,3.794366157998738
*,14.75881584293214
-,12.891107483499075
proficient,14.49894840924803
in,31.60078752150203
outlook,5.684685954566522
",",38.514869488693
excel,24.718045748048368
",",41.72928311619984
word,4.765366608804596
",",45.713433035412024
power,48.20716814490423
##point,25.44056883744656
",",43.23318770519025
quick,-0.1956250953250322
##books,21.194297018076938
",",-12.38771378338413
and,21.23959466130214
one,21.753711957728978
##note,-10.453100988380914
-,-3.832430809930314
strong,-10.005324532613834
abilities,16.95186016724672
in,30.785683369281973
documentation,15.902144312909872
",",21.44362069827333
inventory,-40.858067946828484
management,8.840172544710343
",",-9.338587023651831
and,7.988625618208884
customer,-29.68503430542232
service,2.3134797746438105
-,-4.533424428506932
knowledge,-2.27369053338612
##able,-7.114416589896887
in,13.257019943175154
electrical,-4.636938880380228
",",16.263123714181674
plumbing,-25.279000021415328
",",5.630756657170605
and,10.041695612098437
landscaping,-19.336747365699594
maintenance,0.9740075407600647
*,-0.8342957716501855
*,10.070257406275168
experience,-15.239041286100559
:,-5.547790042615739
*,-8.94818911947169
*,21.408774589517648
1,-6.351198951501539
.,-7.614764154468503
*,4.523423785420889
*,22.092771484803876
substitute,-91.46803578446016
teacher,-73.95925392843355
*,-23.239527943579454
*,-7.510933137156443
*,3.683951852078183
09,-13.892906252718687
/,-20.123293039541547
2016,-16.90049157379385
-,-14.915173329005732
present,-45.45606981464523
*,-24.367629323439644
-,2.5875874191855233
designed,-29.378642656985964
learning,-56.81011715313504
environments,-54.08176082817658
to,-24.926659906953955
meet,-37.81681150684623
educational,-45.70919378714928
objectives,-51.53456825447546
.,-2.0035202639981535
-,-4.158793920583957
managed,-32.70882957978988
classroom,-70.45734481979966
schedules,-90.52614024800984
and,-38.1690657543529
developed,-41.320321830281735
learning,-53.89627077596479
activities,-70.43992532360828
.,-2.2815319494906046
-,-0.07615735631770924
established,-20.452106740844044
positive,-38.00344174370599
relationships,-36.73492135784668
with,-20.572504431884173
students,-51.922230534407056
",",-17.92989123550543
parents,-67.42622009356826
",",-9.863601133451198
and,-36.28762575445582
staff,-59.673622024132406
.,-4.243351808195572
-,-8.173344151770143
provided,-37.213674705562674
feedback,-50.00593237248932
to,-41.550009184494975
parents,-68.28964576784654
on,-19.64702132039648
student,-53.76136083665462
performance,-49.8502784675484
.,-14.779917583995065
2,-27.855908926918588
.,-2.2348896996926353
*,8.401909338095779
*,29.529843680105145
maintenance,0.8687784911577822
technician,-12.874893465770516
*,-16.06703746120515
*,1.972309076304083
*,10.987543988924259
09,-7.076448767764918
/,-15.779808037997585
2015,-14.130071168252757
-,-4.979862580365537
04,-0.8717874150286862
/,-17.359738410571996
2016,-11.910284484961808
*,-12.236445035304666
-,10.32780637223167
managed,-2.587108704817733
maintenance,-7.000983296558988
for,-4.055194860386768
over,13.781094828214071
100,-15.717532249753203
lots,-28.346082058615195
",",-3.9386268157838287
ensuring,-6.688137557564581
timely,-20.345768260469427
fulfillment,-28.164606422038492
of,-31.433534927029868
requests,-45.48923867006027
.,2.365357032209615
-,2.930039954142252
maintained,-15.213958141297818
electrical,-10.108002081056375
",",11.335845028671296
plumbing,-42.17888697582186
",",4.456143470658816
and,1.3618974214382056
landscaping,-25.22530442813368
systems,-2.327870285162666
.,4.53641861161348
-,6.011889026728729
reported,-2.92711444311059
safety,-2.3392844259600105
issues,-3.315697387288607
and,-20.77241689680471
recommended,-37.93112769649636
equipment,-6.463045809463336
and,-22.462781058959994
maintenance,-3.630037280323734
improvements,-16.771994730003165
.,-14.118593543856699
3,14.909780804176247
.,-4.15914581654373
*,11.531319370169342
*,25.126710261196664
