,overall_token_importance
[CLS],0.4518877303435655
*,6.2793999340072055
*,15.159988125547295
resume,-59.21290523738195
summary,-36.750924440558315
for,-23.299743041299458
sarah,-29.3051058525286
ryan,-1.093544725623514
*,5.53777322400351
*,13.975391982122991
*,13.017706864167831
*,16.466772562644863
contact,-23.641352177920663
information,-17.17572956388958
:,-17.09609037095285
*,7.157506946971447
*,8.957943031560504
-,-10.96803769015544
name,-12.89936547854375
:,-10.02472778888518
sarah,-25.844801572965373
ryan,-3.2030243845278403
(,-5.758552124835088
she,-6.186727902352412
/,11.77730252764485
her,-13.392885265208959
),-10.318260857932847
-,-11.119587404267671
email,-22.639239327807303
:,-7.333868128179228
sarah,-5.777185331217616
.,-10.809629406943035
ryan,2.521970056253947
@,1.458366896507767
yahoo,6.622993159729219
.,18.88802049960718
com,-8.349117644144377
*,-4.735500728648419
*,13.49610061869867
professional,-21.657764346032536
summary,-34.6215412964845
:,-10.036444927029168
*,-0.8582185588150509
*,10.65557416616599
experienced,-14.440046379247818
program,-48.02817036947135
manager,-33.79238921966649
with,13.373510684314164
9,-28.474667317556833
years,-9.10624581207805
in,-1.0595416717859447
education,-45.90147169841147
and,-3.382188718089206
community,-13.029534865009664
engagement,-23.229045445386173
",",20.11507018085105
skilled,-19.215080586570707
in,4.190021969843358
strategic,-22.582673777093586
planning,-27.18986896592999
",",8.969335229962763
communication,1.0435028987000852
",",-6.674630619912154
and,-5.692850402741123
problem,12.71964663631779
-,32.338287695811935
solving,29.18872626896549
.,4.087535668086046
committed,7.671271733915049
to,1.1995681539074656
educational,-31.48241638089347
equity,-2.2150807132073416
and,-14.898474248380106
building,-0.3009743724164864
partnerships,-10.860458592797071
.,-13.359351977515338
*,-0.9889708046275565
*,7.696887379720922
qualifications,-33.625731844641685
:,-11.814222071437687
*,-1.2554064366551922
*,5.657632448188325
-,11.397812077795408
expertise,-5.895494998458433
in,15.555929031753823
culturally,-6.611567045586315
responsive,-31.122623359715238
teaching,-40.13723966020212
and,-4.90524388089776
community,-16.824910317064326
outreach,-33.62677616516229
.,15.34252147250168
-,1.3563268612356634
strong,-25.970329105923764
organizational,12.749631491265914
and,6.373656457316008
time,25.215404686361293
management,41.258959669939955
abilities,19.867549907930442
.,19.26658751402607
-,12.707195799465937
proficient,25.826213401872874
in,37.07497330020974
microsoft,68.14648456391166
office,84.37401530959279
suite,75.48981301948272
.,12.574141649580424
-,4.962488746958644
trained,-22.67455562846559
in,24.501917227885176
business,47.555542619755954
leadership,12.26452784628504
",",34.73597810284186
diversity,24.26248821728635
",",7.059508882225472
and,9.605190458858896
inclusion,19.116915056014196
strategies,0.1713150252098413
.,14.86135283174834
-,2.049660434494722
certified,-1.3360942886490879
in,29.04813687431988
conflict,19.90825254946542
and,23.70839773907344
dispute,5.504029047497053
resolution,39.86565363005536
.,-2.650555880117267
*,2.1878544984281825
*,9.074027963636704
professional,-13.521331352518413
experience,-12.941596638890568
:,-13.822496185802152
*,1.2379587094130546
*,23.461554310372062
1,-5.2959579068713065
.,1.309066906849424
*,4.8148383221008055
*,17.892217000932895
teacher,-54.85764430611615
*,-6.252200923324194
*,1.7684416710777562
(,-5.937508501025595
sep,-31.46460036533359
2015,-16.0029939377286
-,-15.161129586459769
jul,-26.620782387854625
2017,-25.439816657537005
),-14.401477554782241
-,-7.159534850268055
collaborated,-21.742694289165282
with,-4.127380849435715
school,-44.443282499721974
administration,-49.014178113295785
and,-25.08888026304506
engaged,-36.60854975906972
with,-21.13539304216563
immigrant,-16.9156423963493
families,-23.983723444251023
.,5.154035755749833
-,0.008062067341236566
focused,-4.518976899063583
on,27.14194773901876
data,23.318074284591255
-,24.243901997553234
driven,6.6798830176287725
instruction,-55.490443335939084
and,-9.50002239920267
curriculum,-45.41551075692306
design,-0.5210378987880693
.,-8.532799254745056
2,-21.6659914713324
.,-6.348443975082247
*,1.9339298556357096
*,18.3350962318896
service,-10.865510906583566
learning,-21.59418964428227
coordinator,-20.773515811762476
*,-17.563355927199936
*,-1.7023917284584065
(,-11.966297749150863
nov,-38.50379255176572
2013,-21.714635099152616
-,-13.939006217419346
sep,-28.488982044500485
2014,-17.43232317409433
),-0.04438862673855241
-,3.8721917509801664
developed,-18.43577955973755
curriculum,-44.54362041982941
for,-19.47980609342368
job,-9.649930793021872
shadow,-36.703654901321414
##ing,-36.40051858348796
and,-15.592884132314405
ex,-9.658458870431966
##per,-41.05379633225778
##ient,-30.793130133918982
##ial,-24.041567678337
learning,-40.71558282042412
.,4.419005085928867
-,-10.129131006227315
organized,-41.76870532383505
community,-25.30972252637916
engagement,-36.56836393010982
events,-46.3860041304597
and,-27.771134329555835
managed,-28.83460220382183
budgets,-64.16030003458707
.,10.101751089658832
3,-0.5712608230046062
.,-8.98547435816654
*,3.3605105476866854
*,11.495179092632915
english,-50.863330782774526
teacher,-66.40480094242461
*,-15.906804591776872
*,-1.5286967227275252
(,-13.886817700851351
aug,-39.52015345445412
2012,-16.213321474218443
-,-22.00217039315182
oct,-38.859741830056215
2013,-22.218995782593023
),1.651093873048214
-,6.470499509303337
expanded,-21.05378081787078
us,-28.55995899587897
-,-9.906009094423057
japanese,-37.51730550236533
relations,-21.987959400274864
through,-36.250946643565165
inter,-27.28506184443127
##cultural,-48.425017620166585
communication,-23.1196439790611
classes,-62.62732279946686
.,5.944545841859884
4,-3.083611113658151
.,-4.640709655471267
*,2.1052496582419353
*,13.576317675114606
site,-34.22778636167587
director,-36.17530397544065
*,-13.288737656360396
*,1.3019275979988325
(,-16.720670138242333
aug,-44.560294093538936
2010,-33.61150588770995
-,-25.517837761656185
aug,-40.58705401577298
2012,-16.67913509348861
),-0.8317651924377671
-,1.5562292141237588
managed,-29.62189859365057
educational,-66.79530201241808
programs,-74.34906135787178
for,-43.32150827220351
over,-2.4710982806235324
250,-41.14720108636071
students,-63.3638572289702
and,-53.361402437802624
families,-61.307847805510605
.,0.15640012800398065
-,-12.001780943490752
coordinated,-31.894730471798887
college,-54.624920393549516
prepared,-75.31328793857917
##ness,-24.896688061191426
workshops,-55.335374768812144
and,-44.67231919855976
professional,-43.22871854890408
development,-56.151929594979606
.,12.887221173525884
5,-10.082213353720078
.,-11.517233421912529
*,2.009156832011557
*,9.938208166734277
program,-45.60665683669822
manager,-39.255475886377894
*,-22.364174789672322
*,-4.7844218534235745
(,-20.313585637116148
dec,-46.84842916674486
2007,-62.5636390452383
-,-23.123245718241773
aug,-35.14281178347278
2010,-24.644579161376903
),-4.472212041205957
-,-0.6328817353389143
created,-16.59527547927768
a,-15.344860706005026
mentoring,-64.24756785075725
program,-47.93541234744717
for,-49.49896039272775
urban,-30.65198893017789
schools,-61.43898829117261
and,-41.46487617031835
collaborated,-32.647178252250086
with,-19.702963629534747
local,-37.474193572449536
businesses,-39.046625888793216
.,2.7040046911970506
-,-0.08023227090210776
analyzed,-23.099525233457737
community,-35.4209179047453
needs,-63.76535802317633
and,-36.50804325450725
managed,-26.315746213299686
program,-64.48587332275616
budgets,-66.10553879761493
.,-6.910394184937872
*,-8.222874325860637
*,3.14632682504967
education,-27.339480290128922
:,-18.569530912682342
*,-13.222745204067463
*,0.6635908593872163
-,8.768344902546925
ma,-8.463316427207516
in,-6.1859999706362965
education,-34.6495144839699
",",11.767941769214797
university,-7.071743720116598
of,1.2106104315211288
denver,-2.6293329697698447
(,-12.619303455019622
aug,-34.61918405470055
2015,-6.376559910416556
),-14.907669351410979
-,-3.9842170090849613
bs,3.6671626675683395
in,4.781688974676511
political,-14.789956431058506
communications,6.085853413121275
",",14.041734828694556
emerson,-36.116659387105756
college,-25.773544350143908
(,-20.217054121159194
may,-40.892314573307864
2006,-31.51222053455036
",",11.504046867898476
magna,1.3229710282148468
cum,-13.274284083524527
laude,-2.1347149981692257
),-13.766480241049928
*,3.026593426985908
*,14.777186985973232
certification,-22.160992184680456
##s,-18.62398911021626
:,-27.717814334843077
*,-10.61842829698583
*,5.374852793085261
-,13.068354884142407
colorado,-8.725954353288762
teaching,-36.487183308525495
certification,-2.677037118292194
(,7.32323088847261
el,-16.754414155239672
##a,-11.648732966331202
-,19.175501504064435
e,7.456315668000202
),0.9479728092185737
-,-1.7840218494291795
conflict,-0.10324188021252245
and,9.571135248181914
dispute,-13.49170214532463
resolution,32.4387788934029
certification,9.514012076961981
*,5.737676400898692
*,18.90071017408131
skills,-17.067224748714573
:,-3.454645472859594
*,1.4224942262571523
*,12.964051402476272
-,5.303668861800999
training,-57.368572742732205
and,-10.197534883374598
conference,3.4105051513700677
organization,-9.915206943511304
-,3.537457387482807
non,8.217975079272316
-,25.398109884780645
profit,-7.9269996065751
management,0.5828631477536649
*,11.436269980756787
*,22.26352682290738
activities,-36.08411997066979
and,-23.546605741833954
honors,-1.2441639197012855
:,-19.429406670494387
*,-2.749521520318876
*,13.433339728506805
-,8.326278911283518
al,-26.856059955553356
##um,-4.608433041696999
of,9.91685352057074
urban,27.161913428105386
leadership,21.317930604694904
foundation,-1.8069200742113762
of,2.3169334518659532
colorado,1.8233292698919017
-,-9.134019340532536
participant,-14.325757869225841
in,8.322000717758762
chamber,18.659581649518458
connect,21.358862289483124
",",20.05912659559009
colorado,7.72274465860368
black,9.94131762049992
chamber,15.061614397402955
of,29.76667376997748
commerce,22.168724714758714
-,5.638063775571274
board,-26.839207713680594
member,-25.13634255440867
of,-7.7302261032023445
peace,6.792629776120324
##ja,-7.07896974494997
##m,1.4024361242431862
foundation,-14.575287719072339
this,-0.9589662794847197
summary,-20.492781184487672
highlights,-36.44707504834228
sarah,-15.05572599977138
',-12.706102871305994
s,-14.59065999274607
relevant,-14.789922690187284
experience,-15.150229993876689
",",6.0752708884198
skills,-27.570412433651597
",",-8.966044606708511
and,-18.104926961065857
education,-35.025653566047424
",",-6.145249381960256
making,-21.72017568914358
it,5.243968575826244
suitable,-23.01756194634052
