,overall_token_importance
[CLS],-11.15267699295337
*,3.0086540029820656
*,9.023239585682465
resume,-63.93804615841157
summary,-44.93179655922657
for,-38.87093401146443
dar,-41.22391467306754
##nell,-63.6001437979042
williams,-23.280998775004146
*,-4.545735093478532
*,6.147108167504102
*,3.4309523182412325
*,7.476478115556319
contact,-36.76999820692057
information,-29.839710339670788
:,-24.04962197488388
*,0.5379036476744652
*,4.425686514636786
-,-12.074770448311849
name,-8.955912351980924
:,-19.386332164590186
dar,-36.85261947107977
##nell,-60.39283521161523
williams,-21.54934666210151
(,-7.285397772091747
he,-13.918820751251653
/,9.978546001435568
him,-15.520259366435647
),-7.728598440921968
-,-13.900018109374212
email,-21.90280149934666
:,-18.571168560572342
dar,-35.53501044884055
##nell,-48.04210760234134
.,-17.406076179657774
williams,-15.087434761839146
@,4.427519654172714
yahoo,8.268546535996087
.,24.960183433631503
com,-13.290494905948949
*,-1.9338830494543433
*,9.793737604274567
professional,-30.587936489956167
summary,-44.028797680669285
:,-17.0233623455209
*,1.9983847180779923
*,10.277537330709151
enthusiastic,-40.906271917137424
preschool,-50.05158354728314
teacher,-82.32851444073656
with,-15.274618171875284
a,-4.143730567330768
strong,-26.008286209506323
background,-8.85263081973488
in,-27.48432969814131
visual,-20.041537669644853
arts,-25.42443016441666
",",2.1977552703820398
music,-50.2441659997246
",",-2.441379731705235
and,-22.636420353527026
theater,-41.31920803498126
.,-4.134044814128534
skilled,-37.16495095144808
in,-31.51623475773526
engaging,-62.23833782563936
children,-54.441961879297104
through,-44.96564750403613
diverse,-42.155192568671175
activities,-77.75008198196463
that,-29.27378204930475
promote,-42.12702893879306
learning,-56.37261838454035
and,-34.64202638196919
creativity,-53.036782916064496
.,-18.026540758225458
*,-5.708481435728139
*,1.8260361964336214
experience,-42.64883777744973
:,-21.046213165190366
*,-10.787067589611034
*,-8.346592435853578
-,-5.29898184783404
*,-8.97920604479186
*,-3.578812215178652
preschool,-55.267608899642916
teacher,-81.67382215989436
*,-27.153039792740937
*,-14.857440859264393
(,-21.386221190179214
august,-28.14056766900756
2015,-33.782704017492776
-,-23.041233790207233
present,-60.11557699137643
),-17.834443825057274
-,-17.679490572556485
develop,-48.540290726114094
and,-26.294358065064888
provide,-56.12750837132465
materials,-73.19689340409641
for,-42.18295790864742
exploration,-54.51130462757872
and,-47.61606886329389
imaginative,-49.323664241607936
play,-54.48766712628496
.,-4.863996183575405
-,-15.887004185623429
attend,-42.956858919463826
to,-27.23097939718115
children,-56.0812712218813
',-49.278734876821076
s,-51.80823588669198
basic,-31.133227421490908
needs,-51.21508623314152
and,-35.91969445770134
teach,-65.45303238471232
foundation,-22.794329049461922
##al,-28.821360891142447
skills,-36.9435217860706
(,1.3844124616396294
color,-48.72398522872845
",",5.8543361962352085
shape,-50.807608184543604
",",6.274170391896439
number,-24.646894761756315
",",5.1610217632019335
letter,-40.692394464202714
recognition,-19.020892460836134
",",2.553762703636052
hygiene,-37.1514518742718
",",-6.281620771921812
and,-18.513560335116853
social,-18.097700197710143
skills,-32.673873434163575
),-13.578965724899096
.,-5.249563600480777
-,-10.933339587528797
establish,-18.65382050463006
rules,-56.82926801650292
for,-25.71363249443868
behavior,-59.43394240793771
and,-31.02889309464091
maintain,-37.82001141777604
classroom,-82.61091132959669
order,-69.22812321196513
.,-6.576310588180697
-,-10.75270614229257
organize,-42.95228607899561
activities,-67.28255254553846
to,-34.38299339608384
promote,-44.99930049960498
physical,-42.56158901802134
",",-2.5219521036975467
