Unnamed: 0,scaled_token_importance
[CLS],0.04526152573412206
dar,0.03829061285519898
##nell,0.10363234732063
robinson,0.034144741771375116
is,-0.06104262716680328
a,0.08546813252632335
highly,0.08031664076361619
organized,0.08297507389776966
and,0.08819953783061443
detail,0.06405981266642954
-,0.08260677863144013
oriented,-0.03419228400611276
administrative,-0.05704579920053641
professional,0.08063378465983873
with,0.06359286419728566
over,-0.0825518594628097
10,0.06572334495946863
years,-0.05875899538694308
of,-0.05475407168556
experience,-0.0636976908553994
providing,0.07805497443001884
support,-0.056491303598750785
to,-0.05557374610902147
senior,0.053212122020268024
executives,0.05345146058799344
.,0.06537932897473561
he,0.06935866688384158
has,0.0651863963648915
skills,0.04723400481105619
in,0.024018727678979387
filing,0.035060937424334915
",",0.06548192866078864
data,0.080723213632475
arch,0.09235909556256669
##iving,0.10423950548437654
",",0.05987064714342653
employee,0.035230046367316845
training,-0.014723169336007074
",",0.036791466080114965
microsoft,0.060574750694317094
office,0.07797710455471221
",",0.05264693123030425
multi,0.08830145745255823
-,0.0941101412245024
line,0.05505017753160283
phone,0.060519780780620445
proficiency,0.06361206324637436
",",0.03841931197844751
and,0.07083225253230988
more,0.044306153738671875
.,0.06563590666390316
dar,0.06594858492213883
##nell,0.09053312394014781
has,0.05728126127359863
worked,0.027943085579806105
as,-0.05512667661811832
a,0.07071282792778784
teacher,0.038851730162202114
",",-0.04928445459439329
legal,0.07168526926243375
secretary,0.08946998420060111
/,0.06683127812315365
office,0.05987830637960903
manager,0.10403039096805579
",",0.05126317308987168
teller,0.04217291400286164
",",-0.022581003623324592
accounts,-0.061391363318821016
rec,0.06058811782720979
##ei,-0.04872918725063272
##vable,0.036189912325793126
administrator,0.07365736899573605
",",0.03703501305414456
and,0.06863553715305966
dental,-0.06315276005756935
assistant,-0.03744833732707616
.,0.04321837635439123
he,0.062056700142938535
holds,-0.058658249436130495
a,0.033494824586852094
bachelor,0.042152146084703454
of,-0.04301862865804584
science,0.06091044111142031
in,-0.07126460947515718
elementary,-0.06412206249515323
education,0.05519155636789235
from,-0.07130409090138684
the,-0.05057037958907085
university,0.08888465454057089
of,0.07368828736782694
louisiana,-0.0654187314913736
at,0.07488026663152217
lafayette,0.05863833000263448
.,0.0676532638806201
[SEP],0.02864413651809767
RACE,-0.013176002924992766
GENDER,0.009431835136228285
PARTY,0.013383014570518896
