Unnamed: 0,scaled_token_importance
[CLS],-0.048928680337401075
summary,0.09860085959952172
:,0.06492872556345379
jill,-0.06631015366135126
baker,0.06619192610763233
is,-0.031001305775525123
an,-0.045169007757293426
experienced,0.06357930253674901
information,0.05911145118199229
technology,0.07406983282287749
manager,0.06634308451144262
with,0.09493387605044283
strong,0.08396215201583494
problem,0.06802210324762074
-,0.07668445843195068
solving,0.09298583979228263
skills,0.07952371116696447
",",0.04932415257120106
diagnostic,0.049173074363915624
ability,0.07832724341755677
",",-0.06959794052603363
and,0.08761809424955053
communication,0.08407220501725025
skills,0.07761509254941258
.,-0.056770753162639416
she,-0.05244982841504053
has,0.04894624334945729
a,0.04262079537959696
proven,0.05707913260200407
track,0.06902528971048176
record,0.0745428028459688
of,0.0538177120817786
managing,0.05041927804280196
it,-0.05797588737481045
projects,-0.05844702320616479
",",-0.03806817950745597
implementing,-0.02633086227286955
new,-0.05334453260392789
technologies,-0.04009805936114578
",",-0.07074664874523841
and,0.00991600896273965
ensuring,0.051189385974786825
network,-0.05418752453866848
security,0.06618267087925699
and,0.07805596263045984
integrity,0.07654537690037266
.,-0.056491038355375084
experience,0.07177168115089241
:,0.0927328405602427
-,0.044138047596056065
information,0.0807629066422572
technology,0.07981111628631607
manager,0.07925566464686648
responsible,0.07118681364123816
for,0.07095570576971591
budget,0.09517735583689726
management,0.07679331170674188
",",0.07079478113096806
technology,0.022748445076079066
implementation,0.09109258797039986
",",-0.07050845124793675
and,0.08288521798728911
system,-0.06528065925554329
upgrades,0.08803864880013788
-,-0.04046007396619507
technical,0.024738058410940567
project,0.06092206353193452
lead,0.059750415673333786
managing,0.0577775355531839
client,-0.058815382004137495
relationships,0.07486173761106278
and,0.0561338222212508
project,0.04894434264967731
completion,0.08681660480200044
-,0.051115051129113034
systems,-0.054953198717867746
engineer,0.09682386603040771
installing,-0.06245749104974789
and,0.07830446518086821
maintaining,0.0640599208321303
server,-0.06940400198493524
infrastructure,0.07549360925470673
-,0.03449625335599008
network,-0.061398203863337726
analyst,0.07768908186574594
providing,0.007186931700293219
support,0.07320358021443425
for,-0.07342675938237074
servers,-0.03758555358682448
and,0.04906800659195018
network,-0.0503600375430163
issues,0.07792524872700386
-,-0.058998857538162384
night,-0.04872000851904072
desk,-0.03523958822038921
supervisor,0.08106585630431977
overseeing,-0.051726315616923854
project,0.0715756734100962
management,0.03612112550549179
and,0.07437384479893913
client,-0.06606144816076383
relationships,0.08166611615460413
-,-0.03663798009536305
senior,0.05696984421055475
network,-0.06924342317697242
engineer,0.09283429793622554
managing,0.034477315956741326
lan,-0.052752213253728746
/,0.042896126991517944
wan,-0.04720503047826629
infrastructure,-0.007933787278055625
and,0.06913730937796549
network,-0.056728359177394175
equipment,0.07653248930853573
-,0.036851622430470216
network,-0.06918568982340086
support,0.06763037851647849
specialist,0.030936962802831976
handling,0.040363111459166365
software,0.06973861947308263
",",-0.04186789478105913
hardware,-0.03835010876872045
",",-0.0707760778139617
and,0.07125349462435432
network,-0.06252851658067463
installations,0.04613724327215466
-,-0.04498374918240709
service,0.034623157159567354
manager,0.05885274249402082
supervising,0.034735080892647666
technicians,-0.06859294649377955
and,0.038383579925882295
customer,-0.07450030139562046
system,-0.08011688497479562
installations,0.04625490056991078
skills,0.09080380154323696
:,0.0796771963084859
accounting,0.07232201658973614
",",0.06965243558751279
budget,0.07991117429918135
management,0.049505626463243343
",",0.07610575274890859
ci,-0.07086940469841058
##trix,-0.06550622355422643
",",0.07362794563793036
communication,0.0349622793148611
",",0.07383807420096042
fire,-0.08954163052751252
##wall,-0.05254029097982181
management,0.07976394731462436
",",0.06981713145861168
group,-0.04863693551595764
##wise,0.06034856575727765
",",0.05964731627823374
lan,-0.04460423201111184
/,0.0572593636153696
wan,0.036053568703257634
management,0.08281941195293528
",",0.053247471635786976
network,-0.06497793416799214
security,0.08660317938248532
",",0.06059961166519536
novel,-0.04618913690278065
##l,-0.06800213809649984
servers,-0.05113374349888639
",",0.06411191845145091
project,0.04648890851106828
management,0.06434221778940961
",",0.06324966370556559
server,-0.07698801877031472
maintenance,0.09155064814643374
",",0.0675658514618337
sql,0.06994794024316506
",",0.06319902000551836
troubles,-0.05464219722175121
##hoot,0.0705070990135436
##ing,-0.05262598122022792
",",0.03115494378186099
upgrades,0.07578907345306422
",",-0.042560354014557586
wan,-0.0359924051226696
management,0.07325581010206954
education,0.10012225160824148
:,0.07680692461657544
associate,0.08485003473522579
of,0.08758044048928966
science,0.030828489812764544
in,0.05984040371156638
business,-0.08210866010004086
administration,0.055931664067451314
from,0.09179656539429354
mc,-0.014500840424617863
##hen,0.07311985260957536
