,overall_token_importance
[CLS],43.38889812051956
*,-13.720011933364649
*,3.4638529605277304
resume,-32.74493588755077
summary,-25.078787210098856
for,-30.794263218038996
je,-19.78504245842711
##rma,-21.916306275524708
##ine,-32.62144029193668
jackson,1.2968469109692509
*,-13.694226141304831
*,-12.030941675062044
*,-12.447025773761954
*,2.091725496477509
contact,-19.055133230158763
information,-7.641673099266891
:,-19.571830658133308
*,-18.176011389321108
*,-6.773582254185941
-,-16.839328989602798
name,-4.125680513015318
:,-17.680392507204665
je,-13.45277141474181
##rma,-18.42318737746427
##ine,-26.02557098406445
jackson,-6.721222712398605
(,-1.7255420878147065
he,1.3660735167352422
/,14.993676063996839
him,-1.767956029148601
),-3.54934614294001
-,-22.105205588845166
email,8.75850365236912
:,-8.244332432462754
je,-14.478842074285359
##rma,-22.193832085681926
##ine,-24.17547203093521
.,-2.380977253491099
jackson,-6.352606835962861
@,13.20825985599295
yahoo,41.96355294499185
.,35.26685076420982
com,20.34153656306923
*,-19.578168112662144
*,4.369901875402032
profile,-2.530205330177168
:,-23.554664546289768
*,-20.30525633402903
*,-7.263914209706457
je,-20.385040024391284
##rma,-27.688854680450124
##ine,-30.608336910996275
jackson,1.1043709450140586
is,-25.669015343981044
a,-14.09231881144645
motivated,-32.488393033197134
information,67.86275973045282
technology,84.56427964458393
and,12.668414360346658
cyber,53.188885904738676
##se,1.7399470142793243
##cu,-32.4364596375558
##rity,36.833723151020486
professional,-17.151528725724525
with,-9.43455445039903
extensive,-3.9312226660483347
managerial,29.99089907784578
and,-1.706961531726786
customer,41.9240217750957
service,45.799201384347
skills,-2.6313375421228944
.,7.624765633699083
he,-7.080417819148922
possesses,-37.842399349240644
strong,-36.32170306761757
written,8.909205295958339
and,-17.22248713673035
verbal,-4.887734811204721
communication,10.353333157181302
abilities,-24.45589891941044
and,-33.36680127323718
seeks,-44.381406404557694
a,-7.741671895986916
challenging,3.473116914318053
position,-7.921052697251308
to,-0.8730466908075047
leverage,-16.16607643638074
his,-10.259977071566434
multi,-1.6775060648866456
##face,6.665865893494463
##ted,-31.799449069098806
experience,4.719490967875828
in,-6.091515098423434
high,21.973325220864837
-,32.48397857622507
pressure,20.1592843043114
environments,20.348810114953466
.,7.612345693637048
he,-5.488864027204072
has,-13.359482100093084
a,-6.113933448466192
proven,-8.045926210444266
track,-1.763672722599973
record,-7.710932073533699
in,-7.25277157713684
problem,34.44288310900084
-,38.97943409839106
solving,37.981312608835985
",",5.859272792389102
team,55.25628165881473
leadership,11.277485147182624
",",22.260655233537463
and,-9.735304618702267
mentoring,-0.9096705044922796
