,overall_token_importance
[CLS],14.210854591409515
*,-15.386642175485212
*,-1.7225498122693852
brendan,-32.549555173360915
kelly,-1.514546643514033
*,-14.497970412983213
*,7.252868956501503
email,15.625200787409817
:,3.113784115581274
brendan,-15.601013616114098
.,4.828608669368704
kelly,2.4615647969727323
@,20.933318950729237
yahoo,51.452282943855195
.,43.609602692707334
com,35.879767472807075
*,-15.13953434859053
*,3.150747185506438
professional,3.322585032737945
profile,-14.913952801140296
*,-14.471639142419358
*,1.3257788033432223
aspiring,-17.432120971322536
entry,20.232603209926673
-,39.5207950704738
level,9.773169708168487
information,80.49168056680718
technology,90.68064297314825
management,55.61418942293229
professional,-15.924273391663746
seeking,-31.083659807009226
to,19.563120086088297
leverage,-3.61797711379151
education,-16.63938150394141
and,-4.732930427320153
skills,-9.379783581474577
to,6.952475263534609
contribute,5.013660811750414
to,11.358995155174142
company,32.71769587957783
operations,13.397512831875254
and,-5.936042848339395
enhance,-16.25596935242069
personal,7.985451607807797
development,-11.120321565770883
.,8.975017641569762
*,-19.101054191023813
*,-1.3514115269828335
qualifications,-21.452236095655913
*,-20.709273447902163
*,-7.299717746697818
-,-9.758188471240727
proficient,2.066559985979137
in,22.44192963761038
microsoft,73.57911473185855
word,57.07624712597684
",",34.84382297377845
power,62.01116263998119
##point,59.84295096815267
",",7.9656811333289
and,22.088371683341382
excel,56.05342670588053
-,-13.309287694309036
fluent,-10.277514910951064
in,-22.37993585217372
american,-20.430052342651177
sign,-7.406693200389361
language,5.444694785898616
and,-28.91028811538303
english,-15.902550468220968
*,-13.214316647691655
*,4.940433270123629
experience,0.7731825047733549
*,-17.52191288675404
*,-10.964797039920914
-,-9.426924418778805
*,-13.185367092860838
*,-7.729359837990335
student,-2.050582664632482
support,0.3342677751811545
assistant,-38.69128684116177
*,-30.792710185551453
*,-18.60523059512442
(,-22.627964901833895
10,-19.2044584246093
/,-9.87923377927274
2014,-23.67019065038748
-,-7.6675985564180165
05,-5.534564445628071
/,-21.568806160389663
2015,-28.25999992354381
),-10.62174690895445
assisted,-27.76749557388243
students,-19.166438642895653
in,-19.662290442644252
improving,-23.850290297592828
their,-43.68959139743708
american,-8.34911691290576
sign,4.426585121103149
language,18.373996885750145
(,30.80268947039521
as,-0.8993342590161908
##l,6.073452739909284
),16.343984770389973
skills,-8.508735237774482
through,-1.1775285963530884
targeted,8.114232100993688
analysis,-6.260743390842325
and,-17.11980066530527
support,-11.303031922390888
.,20.69227964488647
-,-20.153957901513078
*,-11.211910030879416
*,-0.0889019496321333
information,85.40688519532232
technology,98.61235887920316
intern,-17.48994766441769
*,-23.49535598464756
*,-20.046503305783933
(,-18.579125822194424
06,-12.30790023758832
/,-12.731420480493103
2012,-2.5017271776727954
-,-4.382242780880053
08,-20.289391107229644
/,-20.0880227023822
2012,0.14682962780317238
),-0.3562590632691155
developed,45.44166525717336
a,74.49212724545937
user,84.2229354262288
-,78.7670360940592
friendly,64.19148653634497
interface,74.20302592238643
between,34.12612956960536
a,58.00424252654234
website,43.453399756821874
and,-12.268743383911318
databases,22.17532094742588
",",9.257722031990822
enhancing,10.043458170739637
access,42.978690548968416
to,54.014895906833694
information,24.66883158605043
for,-23.649610591538586
house,11.873698728974228
of,17.775355713110116
representatives,0.30195210775184095
and,-17.01987585885496
senators,-2.5792504539221537
.,12.379516443686049
participated,-18.729351862694077
in,-18.746649229318574
workshops,-7.609765025847335
on,15.321996189279684
the,41.638879471928206
library,40.28188304014667
of,39.8424990992856
congress,37.75665369115551
.,17.751585531983906
-,-22.997495591475634
*,-9.059020527526236
*,12.057886257322737
media,37.24211803815851
student,0.8331538367108144
assistant,-24.376806082528834
*,-24.74821596865709
*,-14.424700337284468
(,-15.580972828061709
02,-5.521678205772029
/,-19.19860707827394
2012,-4.691228543334069
-,-11.406137052755172
08,-18.218287800494423
/,-18.472044624652405
2012,0.8081238807696893
),-2.012187181304103
managed,22.169465605006092
the,30.224005033712913
computer,81.49559226525675
aided,14.95146733514927
real,56.4609121990004
-,46.81339894046951
time,40.376254833283625
translation,17.690775080949205
(,38.529401646291134
cart,13.318891787991115
),27.03327896916082
system,61.51493202085334
and,-10.173007253916667
provided,-9.491176822806564
technical,52.51127406591767
support,-2.58084000382034
to,-6.290562943697271
staff,-31.428307221375608
and,-15.358560755032181
students,-24.930701302793405
",",3.932823596128033
ensuring,-0.48181965866368237
classrooms,-43.57526562483171
were,-8.156371282800237
equipped,-4.508139938952832
with,-11.192832420731941
necessary,3.211963394518075
technology,51.142541623242245
.,8.364643714900335
*,-22.676318202494567
*,0.9750545889902752
education,-7.715404847093519
*,-11.302131004297467
*,-7.825741453401107
-,-6.148546168255914
*,-5.813920320473969
*,11.153269828179495
bachelor,15.739029872601408
of,18.050926857170186
science,31.123095240538447
in,17.985449100475442
information,66.58543969593548
and,30.98137496398872
technology,99.67197884092917
management,63.803507927531314
*,-5.112240723547149
*,0.9585288477103411
blooms,1.4881685426183817
##burg,19.70988997915145
university,18.473731236874258
of,0.756383711388638
pennsylvania,17.519597580807652
",",24.6416830268243
december,-5.651536561462023
2016,8.583681099820623
gp,4.066191314766581
##a,-0.6213604321413545
:,2.1007812250224642
3,18.363750415231618
.,27.117730496710518
35,-12.35173586400834
*,-14.281355114924164
*,10.76437470245518
skills,1.3408381704919727
*,-9.47205203668906
*,2.3062475785354324
-,-8.739859131008805
american,-22.599517878665885
sign,1.7293975873366612
language,17.426133237993994
-,-4.621768473587985
excellent,-3.301276305866683
communication,57.89920415635739
and,5.206612877996679
customer,49.62682230974571
service,52.60113155759884
-,2.508775794982421
database,57.28516673562921
management,63.585310965732376
-,-1.8787319188028206
problem,52.108496620969916
-,12.023850345103432
solving,47.41609176967859
and,-3.3467348847422884
technical,47.69140373909891
support,10.69037357586827
*,-11.893288156101255
*,5.295841575085607
awards,-19.592999938612095
/,0.9426296240991426
certificates,2.1274389807470158
*,-11.500478755288524
*,0.4239774364258713
-,-2.9822049551793195
dean,-17.283756634899362
',6.917404109867421
s,-6.623910993400829
list,-10.745481373396398
(,4.655645181228519
gp,20.501742631242756
##a,15.271191984866086
above,20.05617438927423
3,23.970876747464107
.,28.475719373395485
50,23.602786412067864
),7.888104142809308
-,-12.434253611740404
spring,-16.85561784372658
2016,7.69043330816965
-,-21.383784432607857
blooms,-3.6291778624941764
##burg,12.281162798015812
university,16.88448163089076
career,12.588688967741188
intensive,-17.247872158606683
boot,5.806787755985305
camp,-28.553055185891314
-,-12.494285641857315
spring,-23.88031565470286
2016,-2.053404961276326
*,-21.9395787604128
*,-2.437116359538748
activities,-35.91518566411686
/,4.943363402918132
communities,-6.8024735666159435
*,-18.944363699939682
*,-7.975234123744862
-,-2.1975769930256397
chi,43.40191857780345
alpha,35.0325992766732
epsilon,31.332273768997677
honor,9.498373710682108
society,16.246796071450696
(,-11.94087819072176
2015,-25.629786721570948
-,-1.384086423024569
2016,-12.42022495505505
),7.974663995830668
-,-8.462365685528189
delta,48.52269742574632
alpha,31.334838267735122
pi,21.00540150385356
honor,7.4659904027632376
society,24.735196411680167
(,-11.345432305048886
2015,-23.071675383146236
-,-0.7753500489144901
2016,-7.993432253855058
),7.51099535440394
-,3.123176577240011
phi,43.6236776182621
sigma,32.99339772830442
pi,24.83128322468704
national,26.396197225761224
honor,9.241749355552763
fraternity,22.517631402768355
(,-0.7645955699355171
2015,-21.608551609759825
-,-3.074492082871917
2016,-8.832090938187235
),8.200074612946677
-,-2.2220168458371545
sign,24.56439932433069
##ify,19.99642579216092
club,16.629468362819114
president,-5.048624793540579
(,-2.8223183337030195
2015,-24.83760616374041
-,0.609490627061954
2016,-14.359065436177664
),7.195933764215164
-,3.958552343009994
delta,48.64360550840622
sigma,40.6884097010269
phi,32.5539384494587
fraternity,30.90154412630186
brother,12.663544846057722
(,10.725497961980196
2012,-4.0371840019406555
),0.1989451332026199
brendan,-22.66687975280104
is,-10.518583248024504
a,-19.15289699718936
motivated,-30.095933043086955
individual,-2.6282829033062485
with,-13.160483633189155
a,-16.170501770065112
solid,-16.021504052235066
foundation,-13.292658892256874
in,3.406350408969551
it,101.11616786857276
management,78.60592009366447
and,-24.333067088292264
a,-15.491757568965662
strong,-19.14072990857881
commitment,-10.576685048199765
to,-18.529493127967218
enhancing,-19.528734628897812
communication,46.88940743758368
and,-3.3668814230640596
technology,77.27791111185802
access,45.34070469102703
",",20.144084863279268
particularly,1.520053101169307
in,-0.8859383104019272
multicultural,11.281315078077661
environments,8.02284420485625
.,8.729240368972746
[SEP],34.75695920937116
RACE=0,0.014640971249898715
GENDER=0,0.06238773760211869
PARTY=0,0.0852333083557042
