,overall_token_importance
[CLS],-12.175544777535768
*,-17.161679284561014
*,3.9436720028818772
resume,-37.748511569537904
summary,-22.679464635434925
for,-24.213893650555335
brett,-48.02089262585137
baker,-34.53518363657065
*,-17.09295409335635
*,-6.736448656860891
*,-5.326067841816757
*,7.647726487916335
contact,-16.56857359716035
information,-12.22058912382422
:,-20.831345700737007
*,-22.796967998491947
*,-5.68944017093283
-,-16.925031008321
name,-2.114377233948061
:,-16.941736391398887
brett,-38.3475429973139
baker,-35.98796550244496
(,-9.74603474306797
he,-8.833080358718545
/,15.111314256691058
him,-11.05795172319766
),-8.556923350985072
-,-24.024223740369223
email,10.907911542095045
:,-7.279354783433099
brett,-35.373592161955735
.,-8.261965488990072
baker,-30.276103903342165
@,12.576424704984586
yahoo,33.88389511365113
.,28.902307001460958
com,2.335822054722413
*,-25.909693389383246
*,3.009398412731897
professional,-23.080009847000035
summary,-36.82542854042106
:,-25.42987061287242
*,-22.93215180509134
*,-8.679802831711777
brett,-50.33328822448083
baker,-36.12421007826734
is,-15.047904053642078
a,-18.494024720491755
certified,-34.54776672030659
teacher,-88.7841197464415
in,-13.788601867931135
south,-29.82168699356537
carolina,-19.000902185465545
with,-9.271772632207549
extensive,-13.276543213253941
experience,-9.915457507478777
in,-11.846809619014733
teaching,-59.490991935406385
general,-19.55094506493061
sciences,-22.071115832111136
",",11.025069684642702
including,-13.562753391530855
physical,-30.79067129254199
science,-28.008107435665828
",",6.945284867799979
chemistry,-45.23751207873234
",",3.098510319404515
and,-8.450033769574855
medical,-17.690521146833035
micro,-16.80119952038181
##biology,-30.372387557173663
for,-39.97005938776338
grades,-53.57916932716419
9,-44.53845967884885
-,-23.070462985074897
12,2.4032071481836863
.,1.30842566949233
he,-6.138455219778216
is,-17.19461301926908
a,-12.087697554626486
national,7.873590596080827
board,-21.301392539301265
certified,-17.080962966570134
educator,-71.4934155558769
and,-19.242583345021053
has,-19.744870367974354
a,-7.532609734095754
strong,-29.801182609083803
background,-4.302486664116216
in,-12.923813066943103
mentoring,-41.09111767313614
",",-2.539973914135814
classroom,-51.68483553732506
management,-10.131728361954117
",",17.032647368044724
and,-26.879276954241053
creating,-34.82886019102298
engaging,-47.133917501450526
lesson,-59.074336203959625
plans,-50.609477836133166
.,1.31893115306375
he,-9.294662723197092
is,-4.637062064555701
proficient,19.48007532292712
in,21.92407896886953
microsoft,63.66341495290398
applications,56.127500157578005
and,-1.6583517737063445
grade,-36.28682593761482
-,4.161283056743757
keeping,-1.2486768268370934
software,46.313467346225956
.,1.334631561546324
*,-32.79452995910749
*,0.7750138875237528
skills,-22.69152625531352
:,-14.937349193376175
*,-22.19239888842768
*,-2.708635806973356
-,-5.317072934759967
national,20.74313188261878
board,0.49177256512061795
certified,-11.72168243122805
