,overall_token_importance
[CLS],5.951787541103435
*,-16.219649894878327
*,-1.323245542657803
resume,-35.51438071009204
summary,-20.346565189977426
for,-29.87028526337086
kristen,-23.7072758348212
murphy,-16.809843763732385
*,-11.353749282767131
*,-7.926181298964245
*,-8.824357130290727
*,1.6822571624434923
contact,-14.754702308389232
information,-6.992740261394129
:,-18.570042907553585
*,-15.854789873528446
*,-8.944493003683194
-,-19.72731977097675
name,-4.021810020607174
:,-15.106043595140338
kristen,-23.506757076809606
murphy,-19.59113456697871
(,-9.550694376194652
she,-5.956758452019851
/,13.958239618330719
her,-12.970099086888375
),-5.154865521798126
-,-23.85538993045635
email,2.7986576653265445
:,-3.731719371050465
kristen,-13.499633672135541
.,-7.122162109369684
murphy,-16.07818454263142
@,3.345963527933654
yahoo,14.854606349553372
.,18.67224017274449
com,-0.5271156786057125
*,-24.101617144786836
*,-4.247433268783654
professional,-24.229476305381777
summary,-36.267167073581284
:,-22.196215527690477
*,-22.685721770374606
*,-9.788225648988591
kristen,-25.67100007941048
murphy,-14.802830094159859
is,-27.83565202875197
a,-10.78830596139555
dedicated,-24.622640783614415
educator,-85.46550996256285
and,-25.12885195643864
community,-16.774394135412948
leader,-43.16549097694925
with,-12.01493436284823
over,-1.5510802604728409
11,-15.556178955467773
years,-17.65398777774236
of,-7.178753900909463
experience,-12.745386554940396
in,-11.943271668851555
teaching,-62.59621358735356
and,-17.49511741195013
administrative,-15.874924098152123
roles,-21.625943829871876
.,2.6406182383869323
she,-30.01754585489889
is,-21.039713216467767
recognized,-21.155558854643726
for,-26.649442984848147
her,-44.77601882145999
ability,-12.894774400496086
to,-15.214741990970461
build,-4.176002512804515
trust,-5.416836339601995
and,-19.223799376774803
respect,-8.762653095902927
among,-11.866756057962025
students,-43.36436480014287
",",-15.477168528749097
colleagues,-31.113952598552434
",",11.663916723056142
and,-29.684373710343245
administration,-32.26437260382718
.,2.4993915709318806
kristen,-24.527160481643865
excel,-34.44438525636247
##s,-25.130018555527613
in,-35.42111622383415
student,-60.74977721453879
-,-42.48413059637661
centered,-61.44247722334605
instruction,-93.6188589718757
",",-14.754338324322266
creative,-56.12823798348835
lesson,-54.309200551453735
planning,-38.79448289509471
",",12.369627357255256
and,-23.803898921192683
foster,-43.93807451671161
##ing,-29.556293654765526
positive,-31.30652892300743
relationships,-33.091147216190016
with,-23.919803364777408
students,-51.394101558128696
and,-34.87221925181983
families,-43.36273789045538
.,2.998979770405767
*,-28.89104098834461
*,-9.059177629430561
core,-10.954644221575446
qualifications,-26.32290647134611
:,-19.72955932121388
*,-26.734004374866107
*,-12.870839807325888
-,-16.09488633965065
student,-53.88177904469547
-,-36.88989373973123
centered,-62.28247222651285
classroom,-66.85728857883257
instruction,-76.50702021033065
-,-17.61709423536237
creative,-41.90723894250264
lesson,-46.486351282632434
planning,-25.91764051661777
and,-23.085704827077876
curriculum,-59.70384132133888
development,-22.642336427209536
-,-18.755313826323214
classroom,-49.44577173746294
management,-11.308720811265577
and,-23.89330316413595
mo,-40.7451969310907
##tiv,-37.50969790121568
##ating,-35.53690056342061
students,-35.2131939793769
-,-23.563015240922642
community,-15.498001913798399
and,-31.6978750567692
family,-18.839286317627085
involvement,-34.527910147568434
-,-24.335880684971116
leadership,-20.462811434157988
and,-26.600334338603464
professional,-30.30953605218326
development,-37.32523270076021
*,-20.625254365121908
*,1.256686052465218
achievements,-28.285611460255254
:,-19.308775899168126
*,-27.11539897695348
*,-10.612450205557625
-,-2.2801724038822297
fundraising,7.00676960974703
coordinator,-12.50432354679671
for,-14.586490472593171
american,7.835639168747635
cancer,-1.326160327029935
society,41.86924373837674
(,-11.603788983273036
3,-6.63468949097355
years,-17.079583785844576
),2.0055906323126966
-,-10.458684622068512
joseph,-4.7306616694975245
b,4.413089300239514
whitehead,0.5111334028022648
coca,-8.411668210781844
cola,-4.106863596301821
scholars,-25.922250415320427
educator,-54.5116630850426
of,-2.023701907559528
distinction,-25.525566725267755
award,-12.208448803568414
(,-7.56717915033173
2010,-22.67795066945615
),2.080760623012302
-,-17.02393265374649
ne,5.247845999337569
division,4.670015310582874
student,-21.444244065622794
council,-17.080806458871628
advisor,-34.13951766709709
of,-15.562147517527682
the,-7.882597128744627
year,-12.97783749999653
(,-14.761627969042149
2010,-25.749081283809165
",",10.262635317188472
2014,-19.867384994859503
),-4.202351987457137
-,-9.811539862616113
student,-15.027056135538281
council,-3.574527481181101
of,-6.810265937501513
the,-7.145721793218065
year,-6.840125918969036
award,-9.85719618306792
(,-6.411496406333525
2015,-15.013142082687335
),-4.509007845519125
-,-13.782360590779438
breast,-6.764992126271602
cancer,3.054537367633981
survivor,8.822274403707818
(,0.12890521422493953
2015,-20.20775355981615
),2.9709525414995017
*,-17.903666626758103
*,-1.9648489100960622
professional,-22.58586226127037
experience,-6.043625948605879
:,-7.41014906590433
*,-26.919908008930285
*,3.754138604682891
1,-4.547149924211673
.,1.675477357228034
*,-7.436975180752213
*,5.416596560438552
art,-31.7801133113022
teacher,-68.44720194484015
*,-26.59255551057551
*,-17.30698731554516
(,-15.064063060988586
09,-19.727667864598416
/,-7.636147403971303
2012,-6.8932516988471715
-,-12.246159121943231
06,-19.819377822252008
/,-21.05202347774583
2015,-37.48244464517139
),0.2761350652149665
-,-21.816722294223634
taught,-66.90286233886516
various,-42.592445430849345
art,-39.702497874057556
courses,-56.595836628273894
and,-28.345804979399734
managed,-18.804956427968115
classroom,-68.26681596795247
dynamics,-33.98474406272976
.,4.104502111205414
-,-21.48952039459106
developed,-33.61767364923753
and,-15.68213196776184
evaluated,-32.01247401511641
art,-40.61119117551904
curriculum,-58.53291814073124
for,-44.21266449547365
diverse,-31.38569618390904
student,-49.315828791438385
levels,-58.537745864992466
.,1.2350347066200233
2,-23.08681013577849
.,-4.454743495833487
*,-9.982821678205287
*,-2.0212191420569936
community,-31.931788079447365
education,-46.570941974359506
director,-51.57581405697131
*,-38.2226489908048
*,-22.712796488390943
(,-20.105104919256263
08,-32.162342465115636
/,-21.07301935999697
2006,-40.48650791096225
-,-13.787117832375595
06,-25.829303742527486
/,-24.506331816008355
2015,-33.651313956985085
),5.416145753923762
-,-21.934032078889512
led,-35.1077771675887
multiple,-16.834855986316377
community,-44.752150376507025
education,-58.897390642587034
programs,-53.385688080143275
and,-22.93164504904661
managed,-15.317093178136057
staff,-41.79276516039538
.,0.963782736288239
-,-24.177209746969883
oversaw,-24.219651479571453
budget,-47.98484908587247
##ing,-22.50982152976196
and,-22.677824738111436
reporting,-11.426390340459553
for,-27.222474259167722
educational,-62.13386429052177
initiatives,-37.980599974497174
.,8.336049579339338
